"","occ","n_years","n_years_explicit","min_year","max_year","year","lf_total","lf","emp","unemp","male","female","female_share","mean_weekly_earnings","median_weekly_earnings","mean_age","median_age","mean_educ","median_educ"
"683",2400,23,23,2003,2025,2014,57651.3586086956,56938.5733913044,55448.4198565217,1490.15353478261,18801.2839565217,38137.2894347826,0.659960650820101,1117.59214975845,873.913043478261,44.9948435499763,43.4565217391304,110.649031559498,114.391304347826
"684",2430,17,17,2003,2019,2011,216661.648823529,214768.433529412,211221.127647059,3547.30588235294,35140.4911764706,179627.942352941,0.834951214186739,773.085958676882,657.029411764706,47.9783936672937,49.7647058823529,110.95598730592,120.529411764706
"685",2435,6,6,2020,2025,2022.5,189388.139216667,186577.341366667,184492.456883333,2084.88448333333,30125.6612833333,156451.680083333,0.839559771521974,1122.99096002037,1065.5,46.4427207640044,44.5,114.781049107682,123
"686",2440,23,23,2003,2025,2014,41103.9487652174,40468.9687652174,38649.6226782609,1819.34608695652,9298.89990869565,31170.0688565217,0.750248185914273,460.320048309179,364.152173913043,41.4814739332638,39.2173913043478,89.8865802640882,83.6739130434783
"687",2540,17,17,2003,2019,2011,1102880.63588235,1091061.01235294,1058947.86294118,32113.1494117647,102436.935882353,988624.076470588,0.908514450405021,456.580366914474,392.588235294118,42.4970146158743,43.8235294117647,87.533435417059,81
"688",2545,6,6,2020,2025,2022.5,1499773.16088333,1480502.82858333,1429566.51156667,50936.3170166667,303858.62375,1176644.20483333,0.79607981310594,677.65031693228,559.25,40.0161274213473,37.3333333333333,94.0735433741087,91.8333333333333
"689",2550,17,17,2003,2019,2011,161229.285294118,159609.921764706,155860.094705882,3749.82705882353,41510.3458823529,118099.575882353,0.734446916652157,918.877875392581,845.970588235294,45.4420411203522,47.0294117647059,109.719544511812,114.882352941176
"690",2555,6,6,2020,2025,2022.5,197149.2952,196817.382083333,190422.408933333,6394.97315,44754.8942833333,152062.4878,0.774716235374497,1302.13592657343,1200.16666666667,44.6575869041169,43.6666666666667,112.387554992497,119
"691",2600,23,23,2003,2025,2014,259896.682326087,257999.664408696,245546.976704348,12452.6877043478,125083.816369565,132915.84803913,0.510136945539373,1027.26101469573,804.369565217391,45.9293855581179,44.3913043478261,98.9869438605787,108.065217391304
"692",2630,17,17,2003,2019,2011,928994.588235294,921679.120588235,874311.162941176,47367.9576470588,425361.592352941,496317.528235294,0.540590326504443,929.604854721877,822.911764705882,41.5391559727996,39.8823529411765,97.8285054761174,105.411764705882
"693",2631,6,6,2020,2025,2022.5,16660.2341666667,15830.3558333333,15830.3558333333,0,7710.09731666667,8120.25851666667,0.531371166187911,1936,1615.33333333333,44.3468253968254,36.25,104.220263411372,105.5
"694",2632,6,6,2020,2025,2022.5,32539.87665,32539.87665,29958.4082,2581.46845,11146.1747833333,21393.7018666667,0.649167759778034,675.666666666667,664,37.9388888888889,34,99.9594611113338,103.083333333333
"695",2633,6,6,2020,2025,2022.5,62764.74395,62764.74395,60270.5607333333,2494.18321666667,12034.9996666667,50729.7442833333,0.820710172806473,700.666666666667,729.416666666667,44.8433493589744,43.75,87.2854676746377,81.6666666666667
"696",2634,6,6,2020,2025,2022.5,308198.3935,306612.466616667,287843.72105,18768.7455666667,140700.369333333,165912.097283333,0.541122820402836,1257.43363095238,1079.41666666667,41.2982160866272,38,103.627716388062,111
"697",2635,6,6,2020,2025,2022.5,120992.683283333,119533.1302,115826.307066667,3706.82313333333,19958.2287833333,99574.9014166667,0.843579786968184,1384.14814814815,1340.41666666667,45.4699110773391,43.25,104.573349550404,111
"698",2636,6,6,2020,2025,2022.5,36323.4479666667,35391.1746333333,34331.8477833333,1059.32685,14335.7593833333,21055.41525,0.594169370818572,459.055555555556,514.916666666667,40.7179473304473,36.0833333333333,86.8059582042528,81.75
"699",2640,6,6,2020,2025,2022.5,400061.681483333,395691.292116667,382554.756283333,13136.5358333333,220565.612066667,175125.68005,0.44083712991372,1360.84264202172,1275.08333333333,42.4793575970922,40,102.185652947793,111
"700",2700,23,23,2003,2025,2014,55977.8975043478,54635.3503521739,37073.2885869565,17562.0617652174,31099.4863521739,23535.864,0.435871328133867,715.75,512.239130434783,39.1510120517388,35.6086956521739,98.02488016887,100.065217391304
"701",2710,23,23,2003,2025,2014,177697.482408696,175955.959130435,165534.01833913,10421.9407913043,110728.729926087,65227.2292043478,0.36782304620874,1407.31731837881,1202.02173913043,41.224024754558,38.7391304347826,104.679087444141,111
"702",2720,17,17,2003,2019,2011,291534.555882353,284607.104117647,271134.164705882,13472.9394117647,195226.047647059,89381.0564705882,0.315313764567459,641.623710283415,456.411764705882,36.2837322712062,32.2058823529412,96.4722384363128,102.382352941176
"703",2721,6,6,2020,2025,2022.5,36313.15935,35331.77935,33131.9546333333,2199.82471666667,27729.3500833333,7602.42926666667,0.215315825563459,1534.36111111111,1056.75,37.0418727106227,30.25,95.3858839701716,98.5
"704",2722,6,6,2020,2025,2022.5,297234.0826,287253.050016667,278524.048116667,8729.0019,155119.61785,132133.432166667,0.446194918713161,944.39992202729,698.166666666667,39.766362647926,35.9166666666667,101.105684985206,107.833333333333
"705",2723,6,6,2020,2025,2022.5,23234.4617,21698.0697166667,18390.3984833333,3307.67123333333,18185.0896166667,3512.9801,0.18125405559948,212.583333333333,157.083333333333,40.4198232323232,27.4166666666667,87.7237718427475,79.4166666666667
"706",2740,23,23,2003,2025,2014,22125.3891478261,21385.922626087,19384.2530608696,2001.66956521739,4241.40391304348,17144.5187130435,0.81032700200898,541.98731884058,537.217391304348,29.505682196014,25.8695652173913,80.0523718583681,73.5217391304348
"707",2750,17,17,2003,2019,2011,203136.528235294,200093.141764706,188153.042941176,11940.0988235294,132739.569411765,67353.5723529412,0.338915293639533,734.101078333431,487.235294117647,44.3040851750936,43.0882352941176,97.1515021855988,103.764705882353
"708",2751,6,6,2020,2025,2022.5,47658.8611,47391.6061,45092.6902833333,2298.91581666667,34581.8771666667,12809.7289333333,0.272317092330167,805.5,844.25,46.4682475419318,42.1666666666667,100.279051427651,103.75
"709",2752,6,6,2020,2025,2022.5,165599.06745,163702.5169,155351.598883333,8350.91801666667,116776.725016667,46925.7918833333,0.282620898178415,889.857142857143,702.083333333333,48.6047820270784,47.4166666666667,99.540881836838,106
"710",2755,6,6,2020,2025,2022.5,24047.3881666667,24047.3881666667,21539.2941333333,2508.09403333333,21167.3436333333,2880.04453333333,0.0958078112847481,153,153,41.7871873496874,38.9166666666667,92.3820460361558,87.0833333333333
"711",2760,17,17,2003,2019,2011,43075.6994117647,42252.4735294118,39480.4129411765,2772.06058823529,22789.8023529412,19462.6711764706,0.470354287992482,840.93137254902,772.14705882353,40.7105017541791,35.9705882352941,89.6791802569631,88.1470588235294
"712",2770,6,6,2020,2025,2022.5,57689.8003833333,55897.3207833333,47480.9662,8416.35458333333,32944.4027833333,22952.918,0.432554098326106,1155.5,1155.5,40.0690157004831,34.6666666666667,91.3895214408125,85.75
"713",2800,17,17,2003,2019,2011,59976.3647058823,59604.5970588235,54609.2847058824,4995.31235294118,45120.5670588235,14484.03,0.226482199530637,878.95058356676,654.941176470588,40.0756413861739,38.0588235294118,89.1454021758846,82.4411764705882
"714",2805,6,6,2020,2025,2022.5,27919.5972666667,27919.5972666667,26735.5072666667,1184.09,21386.33945,6533.25781666667,0.244878292690321,919.25,775.916666666667,46.9455653021442,43.5,96.5646391508631,96.1666666666667
"715",2810,23,23,2003,2025,2014,90489.0415565217,89760.3837304348,84835.624326087,4924.75940434783,45858.1456956522,43902.2380347826,0.493511031772824,986.497758762976,768.217391304348,41.3415752856407,38.4347826086956,109.553754545191,111
"716",2820,8,8,2003,2010,2006.5,134718.7875,133782.095,128462.9975,5319.0975,52100.59875,81681.49625,0.613190364487648,1103.66477591036,916.6875,40.5285079891128,39.125,105.718287139528,111
"717",2825,15,15,2011,2025,2018,151026.0554,150611.686733333,147865.104066667,2746.58266666667,57609.18886,93002.4978733333,0.62668216668941,1462.2571687377,1032.53333333333,41.0017581090995,38.5666666666667,108.666505374897,111
"718",2830,23,23,2003,2025,2014,163990.53906087,162751.623843478,157531.1936,5220.43024347826,70991.6799304348,91759.9439130435,0.572896283237818,1113.51577898312,886.195652173913,43.0441523403207,41.7173913043478,108.732098505147,111
"719",2840,23,23,2003,2025,2014,67059.262126087,66570.9469086957,60251.8851695652,6319.06173913043,28597.9245956522,37973.0223130435,0.569362084804421,1367.67986542443,1215.30434782609,46.3469833096526,46.5,108.162755125412,111.521739130435
"720",2850,23,23,2003,2025,2014,239593.1112,237142.907291304,224207.159930435,12935.7473608696,95630.2117478261,141512.695543478,0.597900138877529,1090.93751736683,979.326086956522,46.3046423749307,44.9782608695652,110.137019989375,111
"721",2860,17,17,2003,2019,2011,100785.388823529,99532.8894117647,95196.1582352941,4336.73117647059,29277.3129411765,70255.5764705882,0.697626550391639,666.283906289789,516.941176470588,42.4132198758483,41.0588235294118,96.7037919130384,96.4117647058823
"722",2861,6,6,2020,2025,2022.5,95288.3809166667,94462.7196,91721.0253833333,2741.69421666667,28498.8553833333,65963.8642166667,0.702656505022722,857.077777777778,833.833333333333,47.2520038160026,44,100.736116393032,107.833333333333
"723",2862,6,6,2020,2025,2022.5,26510.8803833333,26510.8803833333,26510.8803833333,0,5388.83906666667,21122.0413166667,0.801469791444556,912.666666666667,912.666666666667,49.6611111111111,50.8333333333333,90.0065025819508,88.5833333333333
