"","year","soc_2010_major","lf_total","lf","emp","unemp","male","female","female_share","mean_weekly_earnings","median_weekly_earnings","mean_age","median_age","mean_educ","median_educ"
"224",2015,"27-0000",3191824.51,3170885.03,3017124.05,153760.98,1661631.5,1509253.53,0.47597232814209,1026.07352941176,808,42.4703622392975,41,100.710096020101,111
"225",2016,"27-0000",3263507.07,3233037.12,3092823.32,140213.8,1670056.5,1562980.62,0.483440357158658,1094.43689320388,916,41.8693009118541,39,100.923233368258,111
"226",2017,"27-0000",3327721.01,3302887.58,3178896.82,123990.76,1773872.44,1529015.14,0.462932843751225,1126.69298245614,962,41.9342258440047,39,101.114871442279,111
"227",2018,"27-0000",3420034.58000001,3393490.86,3258753.79,134737.07,1789726.69,1603764.17,0.472600114797422,1148.87692307692,962,42.1882494004796,40,100.861311852774,111
"228",2019,"27-0000",3417845.26,3381524.3,3240404.42,141119.88,1722211.2,1659313.1,0.490699741533722,1115.22790697674,961,41.9777126099707,39,101.327489525952,111
"229",2020,"27-0000",3579307.7783,3552014.9156,3375213.8485,176801.0671,1952600.4044,1599414.5112,0.450283726055196,1176.46376811594,961.5,42.4103403141361,39,101.845318689939,111
"230",2021,"27-0000",3380849.2256,3343214.5874,3057833.3521,285381.2353,1722418.9988,1620795.5886,0.484801542416242,1142.1625,980.5,43.0208478109798,40,102.167582732892,111
"231",2022,"27-0000",3422764.13,3372564.7,3222336.32,150228.38,1672232.58,1700332.12,0.504165900805402,1231.05325443787,1154,43.0280777537797,39,101.407849610713,111
"232",2023,"27-0000",3519720.45,3484601.27,3351910.56,132690.71,1849700.39,1634900.88,0.469178753413013,1311.38823529412,1137.5,42.9398496240602,40,101.152542692496,111
"233",2024,"27-0000",3518291.14,3478148.29,3326161.85,151986.44,1695398.08,1782750.21,0.512557275124115,1311.38823529412,1137.5,43.4831782390837,40,102.448563810372,111
"234",2025,"27-0000",3748475.41,3705114.12,3478547.97,226566.15,1848503.6,1856610.52,0.501094017584538,1311.38823529412,1137.5,43.4267869535045,40,102.055437334276,111
"235",2000,"29-0000",5830887.66,5784509.44,5722185.93,62323.51,1512807.45,4271701.99,0.738472645659646,748.681895093063,647,41.645546705286,41,101.776422202537,111
"236",2001,"29-0000",6328717.10999998,6277094.26999998,6188219.92999998,88874.34,1652106.28,4624987.99,0.73680397187981,764.754189944134,673,41.0635540929659,41,102.056718428096,111
"237",2002,"29-0000",6481736.28999997,6435127.92999997,6340496.23999997,94631.69,1589817.94,4845309.98999998,0.75294695656501,826.706267539757,720,41.2121457489879,42,102.212699877126,111
"238",2003,"29-0000",6504186.32000003,6471206.69000003,6378746.13000003,92460.56,1592534.8,4878671.89000001,0.753904507105151,894.981382978723,788,41.9227685165647,42,102.913013898803,111
"239",2004,"29-0000",6922704.21999999,6872980.88999999,6774777.05999999,98203.83,1783909.1,5089071.78999999,0.74044608466822,867.472566371681,727.5,42.159132373809,42,102.855875499168,111
"240",2005,"29-0000",6785822.62000002,6763542.58000002,6686071.60000002,77470.98,1783596,4979946.57999999,0.736292633793103,924.012552301255,800,42.3050072719717,43,102.724826092541,111
"241",2006,"29-0000",7091458.68000001,7037267.02000001,6933788.17,103478.85,1869514.46,5167752.56000001,0.734340837901018,934.40027700831,809,42.5594232749743,43,103.265395413403,111
"242",2007,"29-0000",7296902.44,7262457.08,7182151.44,80305.64,1915499.8,5346957.28000001,0.736246317341403,973.254705144291,902,42.7059533386967,43,103.523727377402,111
"243",2008,"29-0000",7444484.66,7416426.71,7322224.56,94202.15,1829039.26,5587387.45,0.75337998587193,1031.05815423515,880,42.895771292436,43,103.731174564523,111
"244",2009,"29-0000",7787650.33999997,7744577.61999997,7544420.78999998,200156.83,1930979.67,5813597.94999998,0.750666884012714,1026.58597883598,940.5,42.7750095093191,43,103.372408224375,111
"245",2010,"29-0000",8035944.70999999,7996276.15999999,7842104.87999999,154171.28,2036086.87,5960189.29,0.745370616364505,1064.97432605905,919.5,42.8611791297796,43,103.275346525801,111
"246",2011,"29-0000",8114540.75000002,8054938.79000002,7874278.51000001,180660.28,1995684.04,6059254.75,0.752240942851411,1086.66254635352,950,42.8260869565217,42,104.115758829993,111
"247",2012,"29-0000",8166974.83,8100977.8,7845927.38,255050.42,1876837.71,6224140.08999999,0.768319608282348,1106.4527607362,980,43.2065592635213,43,104.615760649288,111
"248",2013,"29-0000",8255102.31999999,8196717.94999999,7984020.40999999,212697.54,2198457.98,5998259.96999999,0.731788016446266,1129.65222623345,1000,43.4307925673113,43,104.628008992307,111
"249",2014,"29-0000",17542050.51,17447684.82,17102836.61,344848.21,4502491.31,12945193.51,0.741943337672006,1111.8391521197,960,43.0782008212019,42,105.02947397006,111
"250",2015,"29-0000",8829184.98000003,8763799.73000003,8633859.24000003,129940.49,2152594.87,6611204.86000002,0.754376533430894,1084.49754901961,962,43.1895883330257,42,104.652985884696,111
"251",2016,"29-0000",9295287.57999999,9235099.54999998,9075068.33999998,160031.21,2195818.74,7039280.81000001,0.762231178114372,1162.41939711664,1039,43.321270452358,43,105.699130112788,111
"252",2017,"29-0000",9296218.79000003,9225682.96000003,9137377.30000003,88305.66,2274813.1,6950869.86000001,0.753426048796284,1186.84566326531,1022.5,42.8355036384527,42,105.636991848244,111
"253",2018,"29-0000",9350546.98999997,9272461.87999997,9115600.56999998,156861.31,2302543.17,6969918.71000001,0.751679413752413,1202.70731707317,1058,42.7572405470636,41,105.25845343567,111
"254",2019,"29-0000",9637825.73999997,9591609.74999998,9457283.71999997,134326.03,2341301.19,7250308.56000002,0.755901120768597,1254.58214285714,1120,43.126401236954,42,106.250409121368,111
"255",2020,"29-0000",10140985.6008,10079086.6195,9905262.23979996,173824.3797,2572458.8835,7506627.736,0.744772618728857,1268.0911360799,1134,43.2771637122002,42,106.266338321611,111
"256",2021,"29-0000",9846634.07529999,9785696.77829999,9616782.19849999,168914.5798,2483339.8202,7302356.95810001,0.746227593551963,1321.87088607595,1152.5,42.9853305785124,41,106.797502732796,111
"257",2022,"29-0000",10239178.36,10139707.81,9993519.57999998,146188.23,2452172.01,7687535.8,0.758161472110507,1388.0352303523,1250,43.0417303910859,41,106.77329025914,111
"258",2023,"29-0000",10362480.22,10282210.17,10145317.87,136892.3,2419064.42,7863145.75,0.764733031128073,1487.47169811321,1330,42.9380749382993,41,107.318475489788,111
"259",2024,"29-0000",10604666.76,10525105.09,10384097.46,141007.63,2490303.94,8034801.15,0.763393912107722,1487.47169811321,1330,42.8066564484344,41,107.069739309368,111
"260",2025,"29-0000",10675796.7,10623096.54,10472321.18,150775.36,2690700.1,7932396.43999999,0.74671226135727,1487.47169811321,1330,42.8209328782708,40,107.308142407223,111
"261",2000,"31-0000",2761441.17000001,2736383.97000001,2621059.72000001,115324.25,318786.29,2417597.68,0.883500892603168,340.708185053381,346,39.0720242608036,38,75.1645389078929,73
"262",2001,"31-0000",2854201.61,2800964.76,2681385.65,119579.11,281517.2,2519447.56,0.899492773339997,355.087890625,320,39.0716204118174,38,74.9985032799911,73
"263",2002,"31-0000",3068940.18,3035744.92,2880203.84,155541.08,364048.45,2671696.47,0.880079367801429,340.839252336449,320,38.8241291418862,38,75.5698370632538,73
"264",2003,"31-0000",3121333.78,3070602.75,2894334.67,176268.08,291647.48,2778955.27,0.905019468897434,387.03738317757,356,38.2366915970084,38,77.28982796293,73
"265",2004,"31-0000",3058356.3,3016505.38,2826284.64,190220.74,313798.07,2702707.31,0.895972978506672,400.09381237525,365.5,38.7953752181501,38,78.052877571861,73
"266",2005,"31-0000",3187946.53,3129525.57,2985213.77,144311.8,339911.04,2789614.53,0.891385760430135,403.943786982249,361,38.6484201157098,38,78.3024797781089,73
"267",2006,"31-0000",3395272.45,3334171.39,3159415.18,174756.21,370552.12,2963619.27,0.888862305905636,426.140350877193,384,38.8789563729683,39,78.952131141045,73
"268",2007,"31-0000",3393353.56999999,3354650.15999999,3228913.40999999,125736.75,356561.2,2998088.96,0.893711360948588,465.100294985251,420,39.2020815264527,38,79.6327466796121,81
"269",2008,"31-0000",3364817.39999999,3304680.47999999,3157561.71,147118.77,408902.78,2895777.7,0.876265562593815,462.357142857143,400,38.548875432526,37,79.8324056158071,81
"270",2009,"31-0000",3467914.81,3424659.45,3185362.06,239297.39,333274.94,3091384.51,0.902683771958698,452.156862745098,400,39.238331268071,39,80.2338247004385,81
"271",2010,"31-0000",3689457,3643940.38,3367587.61,276352.77,384849.09,3259091.29,0.894386556895313,454.90988372093,410,39.4498256489733,39,79.8840846512422,81
"272",2011,"31-0000",3630628.27,3574151.85,3323574.57,250577.28,421495.88,3152655.97,0.882071076526869,433.736526946108,384,39.2935973041281,38,80.8018543951903,81
"273",2012,"31-0000",3923420.35,3878235.19,3589366.86,288868.33,451092.92,3427142.27,0.883686032976252,453.988826815642,425,39.6331194867682,39,81.1340939614341,81
"274",2013,"31-0000",3798477.52000001,3761021.54000001,3478537.71000001,282483.83,426488.17,3334533.37000001,0.886603103581268,456.822629969419,420,39.6202425763279,38,81.3184516353497,81
"275",2014,"31-0000",7510914.66999999,7430597.67999999,6957148.98999999,473448.69,814628.47,6615969.21,0.890368378819293,505.825714285714,420,40.0367739239448,39,81.6133465847932,81
"276",2015,"31-0000",3722401.61000001,3676389.47000001,3456040.25000001,220349.22,426056.23,3250333.24000001,0.884110148427773,526.489425981873,450,39.7102721685689,38,82.4256179174615,81
"277",2016,"31-0000",3711639.24,3664607.73,3500129.65,164478.08,436401.7,3228206.03,0.880914484672552,503.694244604317,447,39.518845974872,37.5,81.976480931562,81
"278",2017,"31-0000",3748002.03,3713886.67,3528230.84000001,185655.83,535626.68,3178259.99000001,0.855777322359705,571.544262295082,500,39.397973950796,37,83.4210707027309,81
"279",2018,"31-0000",3815897.51,3780858.75,3664224.44,116634.31,503073.58,3277785.17,0.86694197978171,553.368055555556,500,40.4184184184184,39,83.797281514418,81
"280",2019,"31-0000",3850537.8,3796108.7,3691449.73,104658.97,463148.26,3332960.44,0.877993941532812,560.159609120521,516,40.8082324455206,38,83.3150078342064,81
"281",2020,"31-0000",3919130.98779999,3883596.08269999,3749816.79639999,133779.2863,487447.7703,3396148.3124,0.87448546143318,609.889285714286,560,41.1061700944969,39,84.8394389291984,81
"282",2021,"31-0000",3736048.3033,3690335.6322,3442129.2978,248206.3344,471000.9085,3219334.7237,0.872369086326381,616.790178571429,560,40.5192307692308,38,84.5542218805666,81
"283",2022,"31-0000",3741144.56999999,3667715.17999999,3514151.53999999,153563.64,492303.39,3175411.78999999,0.865773822164675,628.254826254826,599.5,40.9558553034948,39,84.2302518566889,81
"284",2023,"31-0000",3685659.84,3639545.44,3538830.23,100715.21,501093.72,3138451.72,0.862319696714653,711.877192982456,640,40.7853535353535,38,83.4648724649526,81
"285",2024,"31-0000",3838023.34,3801102.76,3658640.04,142462.72,556132.17,3244970.59,0.853691887561598,711.877192982456,640,40.1590628853268,39,84.4538204328892,81
"286",2025,"31-0000",4234624.49,4187741.47,4046649.73,141091.74,683244.77,3504496.7,0.836846478013362,711.877192982456,640,41.1570493753718,39,84.513454442067,81
"287",2000,"33-0000",2494326.76,2463345.24,2420495.82,42849.42,2003807.8,459537.44,0.186550156485577,642.748031496063,585.5,39.3611349957008,38,83.4105197288545,81
"288",2001,"33-0000",2572019.7,2532676.18999999,2457861.87,74814.32,2008240.12,524436.07,0.207067951312007,670.14606741573,600,39.8425281199786,38,84.001734094559,81
"289",2002,"33-0000",2708198.40999999,2671452.56999999,2564308.99999999,107143.57,2111652.49,559800.08,0.209548949618821,651.297356828194,560,40.156282998944,39,84.040566840384,81
"290",2003,"33-0000",2692780.28999999,2641512.4,2510397.04,131115.36,2136623.63,504888.77,0.19113624830987,698.65096359743,598,40.1913746630728,39,83.9668703656284,81
"291",2004,"33-0000",2944269.88,2915504.95,2771577.85,143927.1,2326224.78,589280.17,0.20211942017111,771.717479674797,673,40.2940578974098,39,86.2104450448625,81
"292",2005,"33-0000",2958318.79,2894496.95,2775133.96,119362.99,2225456.8,669040.15,0.231142116076509,760.269230769231,606,40.5136527563112,40,86.4006999869183,81
"293",2006,"33-0000",2974034.46,2946064.2,2830838.72,115225.48,2270457.04,675607.16,0.22932533513696,882.620689655172,728.5,41.0025933609959,40,86.027835927676,81
"294",2007,"33-0000",3068005.45,3037358.44,2917240.49,120117.95,2361490.35,675868.089999999,0.222518383441106,800.479452054794,660,40.607803901951,40,86.064402138853,81
"295",2008,"33-0000",3081741.48999999,3041663.59,2946927.72999999,94735.86,2337032.47,704631.12,0.231659780626825,836.399361022364,730.5,41.2473710565849,40,86.8932190393877,81
"296",2009,"33-0000",3172367.07,3135685.16,2949989.74,185695.42,2394528.33,741156.83,0.236362004532368,849.39184952978,668.5,41.0717380837747,40,86.8701874648665,81
"297",2010,"33-0000",3341845.55,3311405.46,3104595.92,206809.54,2532737.7,778667.76,0.235147211480409,835.306709265176,658,41.2070707070707,40,86.9837745813222,81
"298",2011,"33-0000",3301371.09,3271513.52,3084707.53,186805.99,2551824.93,719688.59,0.219986433068447,859.188571428571,738,41.3405152224824,40,87.8022714483539,81
"299",2012,"33-0000",3353811.22,3302295.39,3058771.87,243523.52,2616617.1,685678.29,0.207636873453649,921.897058823529,825.5,41.9817483189241,41,88.0208047378826,81
"300",2013,"33-0000",3257962.04,3198350.65,3062018.47,136332.18,2508792.16,689558.49,0.215598152128817,890.45,697,41.7051282051282,41,88.5693013428655,81
"301",2014,"33-0000",6873293.67,6799854.54,6454832.43,345022.11,5369349.54,1430505,0.210372882476395,879.263157894737,713,41.4886420999495,41,87.8734489385121,81
"302",2015,"33-0000",3139273.20000001,3100319.16,2980921.7,119397.46,2469280.33,631038.83,0.203539957479732,900.996632996633,712.5,42.3188559322034,42,87.941401400751,81
"303",2016,"33-0000",3125528.8,3089536.07,2954167.9,135368.17,2418743.88,670792.190000001,0.217117448963786,933.778625954198,706,41.7492828456684,41,88.8589885762364,81
"304",2017,"33-0000",3039674.13,2994236.14,2885821.38,108414.76,2310302.77,683933.37,0.228416643852278,985.803921568627,803.5,41.5675675675676,39,89.101781444666,81
"305",2018,"33-0000",3150912.68,3119816.58,3025792.11,94024.47,2452170.09,667646.49,0.214001840454351,1043.6186440678,808.5,41.8880422039859,40,89.0365890099861,81
"306",2019,"33-0000",3107374.41,3071975.13,2965207.6,106767.53,2386767.24,685207.89,0.223051249116069,984.793103448276,869,41.3877300613497,39,90.1329273489268,81
"307",2020,"33-0000",3195819.9601,3172518.5166,3081648.6821,90869.8345,2451628.6933,720889.8233,0.227229508520751,1084.03418803419,923,42.2328767123288,40,90.9641590872031,81
"308",2021,"33-0000",3244055.2495,3221824.0441,3064206.0007,157618.0434,2467728.2855,754095.7586,0.234058641402514,1184.38427947598,998,41.7296248382924,40,90.8772340295477,81
"309",2022,"33-0000",3119326.21,3100680.18,3011374.51,89305.67,2427446.93,673233.25,0.21712437623928,1133.93427230047,880,42.3457875457875,41,89.8451142258728,81
"310",2023,"33-0000",3017535.56,2981537.19,2885449.19,96088,2348191.63,633345.56,0.212422492036733,1149,910,42.3473193473193,40,89.9547812147195,81
"311",2024,"33-0000",3095078.99,3056802.08,2948603.74,108198.34,2221780.14,835021.94,0.273168467616326,1149,910,42.247572815534,40,90.1578779807685,81
"312",2025,"33-0000",3358625.50000001,3323983.14000001,3218961.55000001,105021.59,2642981.33000001,681001.81,0.20487522990264,1149,910,41.0831509846827,39,90.9440566927784,91
"313",2000,"35-0000",6215284.93999999,6051448.94999999,5567650.31999999,483798.63,2526965.57,3524483.38,0.582419749240386,285.51690821256,250,33.6334871456823,30,69.8470797923531,73
"314",2001,"35-0000",6340067.24,6221101.58,5809150.41,411951.17,2675112.76,3545988.81999999,0.569993718057887,295.932220039293,260,33.7254736842105,30,69.3700168258623,73
"315",2002,"35-0000",6712341.52,6581199.95,6037734.05,543465.9,2965869.33,3615330.62000001,0.549342163658164,289.398994974874,250,33.3737517831669,29,70.7757647205355,73
"316",2003,"35-0000",7667405.82999999,7525669.40999999,6833025.89999999,692643.51,3328565.82000001,4197103.59000001,0.557705017499566,318.382681564246,275,33.7219458264234,30,71.4753487557197,73
"317",2004,"35-0000",7340058.69000002,7191545.32000001,6596258.35000002,595286.969999999,3159974.25999999,4031571.06,0.560598714269106,312.471090047393,280,33.5645685861871,29,71.9859948779408,73
"318",2005,"35-0000",7423410.87999999,7288377.34999999,6704488.60999999,583888.740000001,3068965.21,4219412.13999999,0.578923392324081,314.434227330779,275.5,33.9262531207989,30,71.3868731206682,73
"319",2006,"35-0000",7643476.23000001,7495203.80000001,6901472.92000001,593730.88,3332900.68999999,4162303.11000001,0.555328877114723,346.249673202614,302,33.8246022506791,29,72.2728181280408,73
"320",2007,"35-0000",7682567.79999998,7543079.94999998,7040671.44999999,502408.5,3329961.69999999,4213118.25,0.558540845109298,367.190410958904,325,34.0643505724437,30,72.42622246898,73
"321",2008,"35-0000",7831226.61,7704303.34,7123189.21,581114.13,3428915.37,4275387.97,0.554935051402064,359.022440392707,310,34.0625,30,73.1836874468131,73
"322",2009,"35-0000",8246671.55999998,8115888.83999998,7199647.15999997,916241.68,3558392.96,4557495.87999999,0.561552279713086,355.30067114094,310,33.9723459539718,29,72.8336223047634,73
"323",2010,"35-0000",8204247.25999999,8061801.59999999,7074854.53999999,986947.060000001,3661495.09,4400306.51,0.545821731708208,353.741772151899,312,34.1132109758314,30,73.6688101404033,73
"324",2011,"35-0000",8554887.47999998,8456791.67999997,7296164.73999999,1160626.94,3841635.71000001,4615155.97,0.545733671188173,366.741935483871,315,34.0844096780062,29,73.338383940185,73
"325",2012,"35-0000",8723294.67000001,8608620.69000001,7731037.60000001,877583.09,4074574.79,4534045.90000002,0.526686685738968,380.045395590143,320,34.6392796848621,30,74.2429654511817,73
"326",2013,"35-0000",8709198.27999999,8586317.87999999,7729159.31999999,857158.56,4031078.88,4555239,0.530522985948431,376.785811732606,313.5,34.4313507504169,29,74.5005069309174,73
"327",2014,"35-0000",16972364.22,16641915.77,15033219.25,1608696.52,7731860.40000002,8910055.37000001,0.535398417654652,393.107776261937,331.5,34.2906976744186,29,74.9915005110017,73
"328",2015,"35-0000",8420659.57000002,8268810.15000001,7625867.20000001,642942.95,3706365.05,4562445.1,0.551765612855436,405.064085447263,334,34.902966018464,30,74.8868299908906,73
"329",2016,"35-0000",8841096.25000001,8690558.46,8087464.56,603093.9,4245133.43,4445425.02999998,0.511523517212494,427.588235294118,356.5,34.7041067761807,29,74.9891448345427,73
"330",2017,"35-0000",8650678.36000002,8491461.35000002,7949862.89000002,541598.46,4084133.24,4407328.11000001,0.519030580054399,430.029216467463,380,35.5819586552516,30,75.8317903148671,73
"331",2018,"35-0000",8339056.41999997,8233537.80999998,7688964.69999997,544573.11,3748907.83,4484629.98000001,0.544678373196176,465.68202764977,407.5,35.1186327077748,29,76.250943908643,73
"332",2019,"35-0000",8518676.13000003,8408555.01000001,7919004.68000001,489550.33,3830228.19,4578326.82000001,0.544484375086464,466.196671709531,408.5,35.5539536915684,30,75.732490501956,73
"333",2020,"35-0000",8275331.0701,8123387.9597,7245663.15000001,877724.8097,3852814.1275,4270573.8322,0.52571339118435,484.669642857143,416,35.6263200649878,30,76.6136790476007,73
"334",2021,"35-0000",7637290.17659999,7451822.85359999,6382370.4054,1069452.4482,3578285.3786,3873537.475,0.519810729683232,494.878787878788,401.5,35.7197986577181,31,76.6182647013107,73
"335",2022,"35-0000",7819551.64,7676658.7,7217660.69,458998.01,3746086.39000001,3930572.31,0.512016029838607,561.257019438445,500,36.3102453102453,32,76.4405409569661,73
"336",2023,"35-0000",8206134.32999998,8082601.60999998,7577114.53999998,505487.07,3871885.58,4210716.03,0.520960481930767,593.548034934498,500,36.2260606060606,30,76.1334205324021,73
"337",2024,"35-0000",8080029.80999999,7958930.51,7563008.73999999,395921.77,3792833.16,4166097.35,0.523449393705035,593.548034934498,500,35.7282020444979,30,75.5080970608952,73
"338",2025,"35-0000",8566827.69000002,8482620.45000003,7862215.82000002,620404.63,3777969.26,4704651.19000001,0.554622385586049,593.548034934498,500,35.9639344262295,31,76.7628817554836,73
"339",2000,"37-0000",5125199.27,5048526.81,4709567.85,338958.96,2890929.7,2157597.11,0.427371625664398,333.612836438923,300,41.3709492947007,40,65.2867267689126,73
"340",2001,"37-0000",5061435.13,4966536.18,4585796.03,380740.15,2854643.84,2111892.34,0.425224394519562,341.06412005457,309,41.1980863718645,41,65.2616488741656,73
"341",2002,"37-0000",5067813.06,4954308.47000001,4544814.68,409493.79,2845986.18,2108322.29,0.425553294221908,350.583931133429,307.5,41.8024276859504,41,64.352636478043,73
"342",2003,"37-0000",5250135.51999999,5172364.43,4623114.73999999,549249.69,2952483.13,2219881.3,0.429181147237918,371.37106017192,332.5,41.2461812627291,41,64.7594738002636,73
"343",2004,"37-0000",5277985.51999998,5202863.30999998,4728892.08,473971.23,3057906.63,2144956.68,0.412264661244771,371.170118343195,339,41.6867501304121,41,63.9652536672159,73
"344",2005,"37-0000",5570020.94000002,5467077.75000002,4973435.23,493642.52,3209018.31,2258059.44,0.413028594663758,368.237006237006,340,41.7215909090909,41,65.3740542596086,73
"345",2006,"37-0000",5674027.11000001,5581033.07000001,5122897.05,458136.02,3330330.22,2250702.85,0.403277103319512,404.090308370044,364,41.9019607843137,42,66.1114479832314,73
"346",2007,"37-0000",5627611.39000003,5526203.96000002,5046540.51000002,479663.45,3139128.12,2387075.84,0.431955797737151,418.686274509804,375,42.0385696040868,42,65.7554833788649,73
"347",2008,"37-0000",5790669.60999998,5704128.29999999,5259327.57999999,444800.72,3391052.96,2313075.34,0.40550899600207,413.474206349206,360,42.6870476665835,43,67.2006647606437,73
"348",2009,"37-0000",5928266.64,5831046.2,5048246.19,782800.01,3371309.84,2459736.36,0.421834483149867,424.706013363029,360,42.6841036058913,43,66.5827745834015,73
"349",2010,"37-0000",6102636.81,6024190.13,5172786.50000001,851403.630000001,3517206.3,2506983.83,0.416152839784292,437.432071269488,390.5,42.6733380986419,43,66.9068158660526,73
"350",2011,"37-0000",6073265.49999999,5988305.83999999,5258904.07999999,729401.76,3533115.04000001,2455190.8,0.409997562849929,465.432075471698,380,43.506689369983,44,67.4560785041669,73
"351",2012,"37-0000",6242959.80999997,6159521.25999997,5439309.36999998,720211.89,3699314.47,2460206.79,0.399415260724338,453.157464212679,400,43.7605771582294,44,66.7330971725555,73
"352",2013,"37-0000",6273517.95,6165852.09000001,5427614.94000001,738237.15,3720314.43,2445537.66,0.396626066325247,478.171111111111,400,43.3769249572232,43,67.8661871290526,73
"353",2014,"37-0000",12331760.03,12122030.26,10988278.33,1133751.93,7119788.89,5002241.37000001,0.412657060138374,458.330769230769,400,43.0198321891686,43,67.5719301000989,73
"354",2015,"37-0000",5944145.04999999,5832387.4,5320385.73,512001.67,3396612.66000001,2435774.74,0.417629106735948,492.711670480549,400,43.9792387543253,45,66.8344214926463,73
"355",2016,"37-0000",6099491.40000001,5995060.98000002,5511959.58000001,483101.4,3496260.04000001,2498800.93999999,0.416809928762391,521.032183908046,440,44.1519198664441,45,67.4399871925907,73
"356",2017,"37-0000",6104444.88000001,6028295.2,5558158.15,470137.05,3579254.12000001,2449041.08,0.406257656393468,500.503562945368,471.5,44.4214186369958,44,69.2731425494889,73
"357",2018,"37-0000",6110990.50000001,6030173.71000001,5631992.03000001,398181.68,3580063.49,2450110.22,0.40630839803784,528.106728538283,480,44.7203463203463,45,69.4650213003567,73
"358",2019,"37-0000",6104720.88999999,6003928.11999999,5606583.71999999,397344.4,3415024.97,2588903.15,0.431201556423697,553.311363636364,500,44.7577259475219,45,69.7840034433991,73
"359",2020,"37-0000",5968619.3276,5859498.34939999,5350277.5299,509220.8195,3390988.3835,2468509.9659,0.421283498808865,548.460365853659,494,45.6926056338028,46,71.3953038939479,73
