"","year","soc_2010","lf_total","lf","emp","unemp","male","female","female_share","mean_weekly_earnings","median_weekly_earnings","mean_age","median_age","mean_educ","median_educ"
"1505",2017,"15-1199",664766.76,661997.67,647726.02,14271.65,493000.39,168997.28,0.255283798808537,1204.65517241379,979.5,41.9475218658892,39,100.647925905842,111
"1506",2018,"15-1199",695670.33,695670.33,674496.55,21173.78,543758.52,151911.81,0.218367527619009,1314.73333333333,932.5,41.899721448468,40,101.27897602015,111
"1507",2019,"15-1199",731385.760000001,720138.660000001,711689.640000001,8449.02,562636.79,157501.87,0.218710477229483,1290.375,1245,41.5213903743316,40,101.140910279695,111
"1508",2020,"15-1199",851339.601099999,843620.7344,807053.6614,36567.073,632391.8025,211228.9319,0.250383760482405,1393.27586206897,1306.5,42.2122015915119,39,103.299967435461,111
"1509",2021,"15-1199",949820.8603,941143.5832,918316.7154,22826.8678,680909.7864,260233.7968,0.276508071080052,1602.46666666667,1372,42.9695550351288,41,102.710224305443,111
"1510",2022,"15-1199",899081.6,895708.74,882166.67,13542.07,641326.18,254382.56,0.284001426624463,1543.18518518519,1308,41.8212435233161,40,101.366375301864,111
"1511",2023,"15-1199",1272044.48,1270141.4,1243585.2,26556.2,938442.6,331698.8,0.26115108128906,1777.18181818182,1519,43.8646464646465,44,103.776243416678,111
"1512",2024,"15-1199",1266637.94,1263526.51,1234970.24,28556.27,958007.249999999,305519.26,0.241798852324832,1777.18181818182,1519,43.0265306122449,42,103.945260380805,111
"1513",2025,"15-1199",1242342.02,1228941.8,1193838.68,35103.12,901683.650000001,327258.15,0.266292634850568,1777.18181818182,1519,43.6794055201699,43,103.919286503234,111
"1514",2000,"15-2011",14471.56,14471.56,14471.56,0,9825.2,4646.36,0.321068357523308,817.5,481,37.7142857142857,31,114.517177139161,117
"1515",2001,"15-2011",19632.21,19632.21,19632.21,0,8965.61,10666.6,0.543321409051757,1150.66666666667,860.5,35.9333333333333,30,114.101541802986,111
"1516",2002,"15-2011",18553.86,18553.86,18553.86,0,11026.8,7527.06,0.405687010681335,1721,1721,40.9375,40,108.635312544128,111
"1517",2003,"15-2011",28265.03,28265.03,28265.03,0,21945.91,6319.12,0.223566718308808,1403,998,39.4615384615385,37.5,116.244734571306,111
"1518",2004,"15-2011",22187.07,22187.07,22187.07,0,14626.04,7561.03,0.340785421418871,2660.33333333333,2548,35.2,33,111.801712889534,111
"1519",2005,"15-2011",12086.95,12086.95,10881.88,1205.07,7903.7,4183.25,0.34609640976425,2660.33333333333,2548,39.5454545454545,38.5,112.176257037549,111
"1520",2006,"15-2011",15389.39,15389.39,15389.39,0,12798.6,2590.79,0.168349102855929,1658,1085,41.1875,40,112.637425524988,111
"1521",2007,"15-2011",37008.07,33586.9,33586.9,0,23730.64,9856.26,0.293455484132206,1078.83333333333,1026.5,41.8260869565217,40,111.400083365836,111
"1522",2008,"15-2011",27952.5,27952.5,27952.5,0,21173.75,6778.75,0.24250961452464,1721.4,1568,43.3333333333333,45.5,113.034592970217,111
"1523",2009,"15-2011",19267.38,19267.38,19267.38,0,12160.04,7107.34,0.368879422111361,1577,1577,40.9411764705882,42.5,110.099145810172,111
"1524",2010,"15-2011",23481.53,23481.53,23481.53,0,16363.93,7117.6,0.303114831103425,1378.5,1378.5,40.7333333333333,42.5,111,111
"1525",2011,"15-2011",10044.63,10044.63,10044.63,0,4918.91,5125.72,0.510294555399253,1619.5,1486,41,39.5,115.486277742436,111
"1526",2012,"15-2011",26306.37,26306.37,26306.37,0,16459.92,9846.45,0.374299076611482,1829.2,1586.5,45.1111111111111,42.5,112.435085114366,111
"1527",2013,"15-2011",32956.7,32956.7,32956.7,0,21331.75,11624.95,0.352734041939879,2070.66666666667,1663.5,39.7619047619048,37,112.225761074379,111
"1528",2014,"15-2011",74562.74,74562.74,74562.74,0,44208.14,30354.6,0.407101455767318,1810,1120,36.7894736842105,33,112.682283134981,111
"1529",2015,"15-2011",15153,15153,15153,0,12006.99,3146.01,0.207616313601267,2564.33333333333,2404,35.8666666666667,37.5,117.774593149871,123
"1530",2016,"15-2011",18993.3,18993.3,18993.3,0,18993.3,0,0,2019,1923,41.2,41,118.247094501745,117
"1531",2017,"15-2011",20233.8,20233.8,20233.8,0,8090,12143.8,0.600173966333561,2019,1923,38.6,27.5,115.656103154128,111
"1532",2018,"15-2011",29846.54,29846.54,29846.54,0,19232.79,10613.75,0.355610734108543,2644,2500,39.8,35,117.453988301492,117
"1533",2019,"15-2011",35287.11,35287.11,35287.11,0,26301.58,8985.53,0.254640575552943,2423.33333333333,2885,44.2777777777778,45,117.888438299424,117
"1534",2020,"15-2011",31065.6562,31065.6562,31065.6562,0,20492.9044,10572.7518,0.340335698429573,2885,2885,43.3,31,115.385854202558,111
"1535",2021,"15-2011",45312.9043,45312.9043,45312.9043,0,24986.5987,20326.3056,0.448576534962911,2885,2885,42.8235294117647,46.5,113.907963654848,111
"1536",2022,"15-2011",25611.14,25611.14,25611.14,0,22246.54,3364.6,0.131372519926876,2885,2885,28.375,25,112.576470239123,111
"1537",2023,"15-2011",27810.47,27810.47,27810.47,0,12154.41,15656.06,0.562955606287848,2885,2885,33.6666666666667,28,113.272889311112,111
"1538",2024,"15-2011",35774.69,35774.69,35774.69,0,29257.27,6517.42,0.182179635938145,2885,2885,36.1428571428571,29.5,115.045029600536,111
"1539",2025,"15-2011",32427.93,32427.93,32427.93,0,24003.14,8424.79,0.259800425127352,2885,2885,32.25,32,111,111
"1540",2000,"15-2031",198647.11,198647.11,194205.8,4441.31,106660.49,91986.62,0.463065483308567,977.105263157895,873.5,40.7282608695652,40,98.3607442866901,111
"1541",2001,"15-2031",260709.82,260709.82,251696.5,9013.32,152518.77,108191.05,0.414986478069756,1058.2,921,40.8524590163934,40,103.117316869767,111
"1542",2002,"15-2031",265354.07,264688.75,254060.2,10628.55,106684.05,158004.7,0.596945280069515,981.882352941176,904,39.2215909090909,38,101.37587966999,111
"1543",2003,"15-2031",88714.52,88714.52,86388.77,2325.75,50267.16,38447.36,0.433382945655345,1021.9,942,40.5079365079365,42,101.588284984239,111
"1544",2004,"15-2031",74635.69,74635.69,72537.6,2098.09,41835.18,32800.51,0.439474867854776,1111.9,942.5,41.8985507246377,43,100.516364489965,111
"1545",2005,"15-2031",81193.17,81193.17,79573.07,1620.1,43039.83,38153.34,0.469908244745217,1376.25,1045.5,45.327868852459,43.5,106.944184960385,111
"1546",2006,"15-2031",83176.69,83176.69,80945.56,2231.13,45608.97,37567.72,0.451661637413078,1143.28571428571,1019,40.9692307692308,39,103.98584206705,111
"1547",2007,"15-2031",92719.81,92719.81,92719.81,0,46097.97,46621.84,0.502825016574128,1130.81818181818,1153,42.8857142857143,45.5,105.201284277869,111
"1548",2008,"15-2031",76350.14,76350.14,73979.51,2370.63,35982.64,40367.5,0.528715467974257,1174.4,1292.5,45.0363636363636,43,106.036159200232,111
"1549",2009,"15-2031",108866.79,108866.79,104249.62,4617.17,73471.18,35395.61,0.325127708826539,1400,1050,42.6527777777778,41.5,103.304680610129,111
"1550",2010,"15-2031",112205.04,112205.04,111969,236.04,52095.48,60109.56,0.53571176481912,1306.38461538462,1077,42.6395348837209,42,106.854773011979,111
"1551",2011,"15-2031",135309.07,135309.07,130301.76,5007.31,64154.6,71154.47,0.525866226114776,1590.44444444444,1537.5,42.33,42,108.878158869912,111
"1552",2012,"15-2031",123687.48,123687.48,118752.34,4935.14,54794.18,68893.3,0.556994935946629,1617.33333333333,1548,40.8617021276596,42,110.539238813823,111
"1553",2013,"15-2031",166403.42,164828.48,159685.25,5143.23,73140.5,91687.98,0.55626297105937,1597.79166666667,1286,41.6315789473684,43,108.665352492482,111
"1554",2014,"15-2031",283007.33,283007.33,254364.76,28642.57,139160.1,143847.23,0.508280933924927,1849.47368421053,1798.5,45.2553191489362,45.5,106.008172509171,111
"1555",2015,"15-2031",105211.59,105211.59,100146.22,5065.37,41686.04,63525.55,0.603788517976014,1252,1530,41.7619047619048,41.5,105.066806042946,111
"1556",2016,"15-2031",115259.04,115259.04,112347.19,2911.85,55967.03,59292.01,0.514423944533982,1131.28571428571,1100,45.4857142857143,45,102.272870830783,111
"1557",2017,"15-2031",150910.7,147350.77,147170.56,180.21,62509.23,84841.54,0.575779413979309,1349.7619047619,1355.5,42.6145833333333,46.5,104.117343804854,111
"1558",2018,"15-2031",140086.01,139231.58,137498.2,1733.38,81149.34,58082.24,0.41716283044407,1335.375,1163.5,43.6582278481013,45,106.492920212498,111
"1559",2019,"15-2031",179999.96,179999.96,177008.37,2991.59,115267.56,64732.4,0.359624524361005,1720.57894736842,1615,42.2368421052632,44.5,106.394399920978,111
"1560",2020,"15-2031",185955.1385,183825.7791,167994.5532,15831.2259,101339.8043,82485.9748,0.448718211362119,1534.57142857143,1461,43.9550561797753,43.5,110.136186884247,111
"1561",2021,"15-2031",164141.5415,164141.5415,153242.8736,10898.6679,67670.5128,96471.0287,0.587730734209049,1494.15384615385,1298,43.7926829268293,44,110.961221147055,111
"1562",2022,"15-2031",116603.53,116603.53,114355.25,2248.28,58193.46,58410.07,0.500928831228351,1751.55555555556,1526,45.1940298507463,41,108.74357920382,111
"1563",2023,"15-2031",122851.84,122851.84,118367.03,4484.81,69592.77,53259.07,0.433522770192127,1670.08333333333,1519,42.2923076923077,40,110.700127486898,111
"1564",2024,"15-2031",173041.7,170894.12,160223.58,10670.54,63150.52,107743.6,0.630469907332095,1670.08333333333,1519,45.025974025974,46,110.627461494872,111
"1565",2025,"15-2031",248434.76,247804.9,242751.72,5053.18,123792.78,124012.12,0.500442565905678,1670.08333333333,1519,44.5106382978723,45.5,112.173122282893,111
"1566",2000,"15-2090",27236.44,27236.44,27236.44,0,14471.07,12765.37,0.468687170570016,1190.66666666667,470,46.8461538461538,41,110.970814467676,111
"1567",2001,"15-2090",39788.58,39788.58,39788.58,0,18637.78,21150.8,0.531579664315741,1639.75,1558,42.3225806451613,40.5,113.302074112723,123
"1568",2002,"15-2090",32077.69,29903.01,29903.01,0,14328.15,15574.86,0.520845894777817,1113.71428571429,682.5,38.96,34.5,113.978303521953,123
"1569",2003,"15-2090",20352.75,18008.95,18008.95,0,14147.08,3861.87,0.21444170815067,1475,1475,45.2727272727273,41,118.602095069396,117
"1570",2004,"15-2090",35775.34,35775.34,35775.34,0,24317.91,11457.43,0.320260548187662,1412,707.5,40.6153846153846,42,113.990241043132,111
"1571",2005,"15-2090",41169.01,41169.01,41169.01,0,27181.71,13987.3,0.339753129842083,1100,909.5,40.7741935483871,39,109.857120683738,123
"1572",2006,"15-2090",31321.97,31321.97,31321.97,0,15915.79,15406.18,0.491864975287314,1179,1257.5,40.2608695652174,38.5,112.988535523149,123
"1573",2007,"15-2090",37582.55,37582.55,37582.55,0,15382.26,22200.29,0.590707389466654,1209,1209,40.9230769230769,37,115.879346398794,117
"1574",2008,"15-2090",59283.43,59283.43,59283.43,0,27512.21,31771.22,0.535920745476434,1144.33333333333,774,39.8717948717949,37,117.744508710107,123
"1575",2009,"15-2090",39838.28,39838.28,35911.41,3926.87,34016.39,5821.89,0.146138086282842,495.5,356,44.9032258064516,46,115.677184356353,123
"1576",2010,"15-2090",42396.36,42396.36,42396.36,0,19841.7,22554.66,0.531995199587889,1107.16666666667,1220,41.8571428571429,41,114.973518953042,123
"1577",2011,"15-2090",48016.74,48016.74,46708.92,1307.82,31305.89,16710.85,0.348021335892441,1394,673,43.1034482758621,41.5,116.710132133085,123
"1578",2012,"15-2090",51041.69,51041.69,51041.69,0,33163.98,17877.71,0.350257015392711,1157,826.5,41.8857142857143,43,113.765934670267,123
"1579",2013,"15-2090",87114.63,87114.63,86100.79,1013.84,56777.27,30337.36,0.34824644264689,1340.69230769231,1355.5,37.7692307692308,36,114.770158927381,123
"1580",2014,"15-2090",226199.91,226199.91,212947.71,13252.2,109280.12,116919.79,0.516886987267148,1174.33333333333,854,40.9848484848485,36,114.232441162333,117
"1581",2015,"15-2090",108832.67,108832.67,108832.67,0,55026.38,53806.29,0.494394651900022,1275.54545454545,1024.5,40.016393442623,34.5,113.51548096725,111
"1582",2016,"15-2090",85501.47,85501.47,85084.27,417.2,44814.61,40686.86,0.475861526123469,1110.625,859.5,39.390243902439,32,114.100787156057,123
"1583",2017,"15-2090",89426.02,80569.1,80113.59,455.51,45904.55,34664.55,0.430246211016382,1576.72727272727,1673,36.3454545454545,30.5,111.684835004983,111
"1584",2018,"15-2090",128939.27,128939.27,126035.79,2903.48,66683.74,62255.53,0.482828311343782,1476.75,1570,38.3968253968254,36.5,115.922096503261,123
"1585",2019,"15-2090",117299.65,115213.76,108666.58,6547.18,55323.32,59890.44,0.519820202031424,1770.5,874.5,37.1296296296296,33,114.705170979577,111
"1586",2020,"15-2090",145216.1181,145216.1181,136462.0964,8754.0217,76388.2018,68827.9163,0.47396884864119,1473.45454545455,1221,39.5694444444444,36,115.973041611694,123
"1587",2021,"15-2090",251413.3925,251413.3925,242077.5702,9335.8223,130892.4715,120520.921,0.479373512292111,1349.95238095238,1307.5,38.6302521008403,36,112.040247540512,111
"1588",2022,"15-2090",302355.75,298451.38,298451.38,0,142376.24,156075.14,0.522949969271377,1364.3125,1211.5,39.496,36,110.991977286217,111
"1589",2023,"15-2090",481229.36,470266.6,465621.2,4645.4,217734.69,252531.91,0.536997333002174,1763.85714285714,1494,39.3160621761658,36,109.306021541823,111
"1590",2024,"15-2090",411427.32,411427.32,396109.54,15317.78,246952.11,164475.21,0.399767351375694,1763.85714285714,1494,38.50625,35,113.566406042263,111
"1591",2025,"15-2090",465745.03,465745.03,455836.17,9908.86,301037.81,164707.22,0.353642463989363,1763.85714285714,1494,39.25,37,113.377939728096,111
"1592",2000,"17-1010",205131.95,202349.46,191710.84,10638.62,159268.79,43080.67,0.212902322546351,1289.16666666667,1519,42.4831460674157,39.5,111.221571928089,111
"1593",2001,"17-1010",234403.07,234403.07,227324.91,7078.16,182476.04,51927.03,0.221528796529841,866.96,904,42.3481012658228,41,110.73955042483,111
"1594",2002,"17-1010",209552.48,209552.48,203682.77,5869.71,163120.4,46432.08,0.221577334708709,975.166666666667,798,42.301282051282,43,110.991741114207,111
"1595",2003,"17-1010",211936.73,211936.73,209920.27,2016.46,177540.85,34395.88,0.162293152300689,1050.5652173913,981,42.8494623655914,42,111.525582752928,111
"1596",2004,"17-1010",181108.51,181108.51,176134.38,4974.13,149024.38,32084.13,0.177154182318655,1096.36,1017,44.1188811188811,43,112.567836320889,111
"1597",2005,"17-1010",236234.11,236059.62,231333.69,4725.93,179140.69,56918.93,0.241120993077935,1252.42105263158,961,44.583850931677,45,113.630050662625,111
"1598",2006,"17-1010",219297.01,219297.01,219028.96,268.05,160003.35,59293.66,0.270380613032526,1291.92857142857,766.5,43.5986394557823,42.5,109.936067527779,111
"1599",2007,"17-1010",241286.95,238333.8,235818.8,2515,187766.34,50567.46,0.212170745399939,963.352941176471,846,42.375796178344,39,110.784351862808,111
"1600",2008,"17-1010",213244.29,213244.29,213244.29,0,166100.88,47143.41,0.221077009846313,980.666666666667,912.5,43.7925925925926,41.5,111.808467509259,111
"1601",2009,"17-1010",195931.42,195567.88,180014.37,15553.51,150269.35,45298.53,0.231625612549464,1204.53333333333,1075,44.463768115942,44,112.151447057666,111
"1602",2010,"17-1010",210331.57,208208.07,187837.79,20370.28,157847.22,50360.85,0.24187751224052,1107.38461538462,865,45.7870967741936,48,110.689952411547,111
"1603",2011,"17-1010",199924.46,199924.46,184976.64,14947.82,160778.38,39146.08,0.195804355304999,1450.46153846154,1827,46.4964028776978,47,113.553388564861,111
"1604",2012,"17-1010",182813.5,182813.5,177378.06,5435.44,131970.37,50843.13,0.278114745355239,1230.53846153846,1019,45.8275862068966,45.5,113.684903685997,111
"1605",2013,"17-1010",192767.07,190923.2,184770.12,6153.08,129790.76,61132.44,0.320193879004752,1141.23076923077,990.5,45.8360655737705,48.5,113.581138122554,111
"1606",2014,"17-1010",372849.55,372849.55,342568.52,30281.03,265994.44,106855.11,0.286590422329865,1124.6,1015.5,44,44,114.03159724881,111
"1607",2015,"17-1010",186668.61,184188.78,182208.1,1980.68,132066.5,52122.28,0.282982926538739,1459.1,992,43.8543689320388,42,113.432976699232,111
"1608",2016,"17-1010",228173.86,228173.86,218021.65,10152.21,178235.75,49938.11,0.218859907966671,1593.27272727273,1183,43.7777777777778,45,113.622700251466,111
"1609",2017,"17-1010",298595.59,298595.59,298202.32,393.27,203745.69,94849.9,0.317653385302844,1393.21428571429,1226,45.7025316455696,46,114.091517761531,111
"1610",2018,"17-1010",247192.18,247192.18,247192.18,0,171833.77,75358.41,0.304857580850656,1266.625,1163.5,47.9516129032258,47,113.653099179756,111
"1611",2019,"17-1010",242329.18,232641.46,223704.78,8936.68,174264.64,58376.82,0.250930423149855,1583.94117647059,1394,47.6810344827586,47,114.631990445727,117
"1612",2020,"17-1010",252911.0338,250449.9923,242865.6621,7584.3302,178511.7781,71938.2142,0.287235841132825,1709.76923076923,1627.5,47.3130434782609,47,115.043180175414,111
"1613",2021,"17-1010",252531.1939,247096.3701,233811.2696,13285.1005,178619.2647,68477.1054,0.277127119966543,1891.66666666667,1875,46.9252336448598,45,113.519534982841,117
"1614",2022,"17-1010",205238.87,205238.87,203006.98,2231.89,145190.21,60048.66,0.292579373488073,1744.23076923077,1370.5,45.9021739130435,47,113.118217470209,111
"1615",2023,"17-1010",221364.08,221364.08,221364.08,0,148494.48,72869.6,0.329184391614032,1975.28571428571,2203.5,46.1379310344828,46.5,113.876347147198,111
"1616",2024,"17-1010",262553.21,255206.29,249940.37,5265.92,192461.37,62744.92,0.245859614196813,1975.28571428571,2203.5,45.1612903225806,43,113.237376829544,111
"1617",2025,"17-1010",276322.84,276322.84,264478.63,11844.21,168434.57,107888.27,0.390442824053198,1975.28571428571,2203.5,46.3092783505155,46.5,113.099892430173,111
"1618",2000,"17-1020",22061.83,22061.83,20985.01,1076.82,22061.83,0,0,588,420.5,39.8181818181818,41.5,102.367318123655,111
"1619",2001,"17-1020",23714.73,23714.73,23714.73,0,22942.47,772.26,0.0325645706276226,922.4,759.5,43.8947368421053,42.5,111.423872420222,111
"1620",2002,"17-1020",33910.49,33910.49,31488.55,2421.94,33738.95,171.54,0.00505861165674692,806.75,702,45.16,41.5,102.540757447032,111
"1621",2003,"17-1020",38863.7,38863.7,38674.56,189.14,35559.22,3304.48,0.0850274163293768,862,422,43.1851851851852,37,102.673896463795,111
"1622",2004,"17-1020",21586.8,21586.8,21586.8,0,19176.76,2410.04,0.111644152908259,795.25,729.5,39.2,31.5,99.7254873348528,111
"1623",2005,"17-1020",27941.29,27941.29,25764.53,2176.76,26218.64,1722.65,0.0616524863383187,1192,1038,45.6666666666667,43,108.590500295441,111
"1624",2006,"17-1020",33666.68,33666.68,33666.68,0,31922.62,1744.06,0.0518037418599042,1152,766,42.0454545454545,41,104.165578845315,111
