"","year","occ2010","n_months","n_months_explicit","min_month","max_month","month","lf_total","lf","emp","unemp","male","female","female_share","mean_weekly_earnings","median_weekly_earnings","mean_age","median_age","mean_educ","median_educ"
"3838",2009,2050,12,12,1,12,6.5,67075.6320333333,66487.0012166667,65740.5597333333,746.441483333333,20724.6666,45762.3346166667,0.697427982852107,710.205870532246,594.964166666667,46.3927372540197,44.2083333333333,102.655797915276,104.833333333333
"3839",2009,2060,12,12,1,12,6.5,77687.5604,76440.890075,75943.2677083333,497.622366666667,24655.56975,51785.320325,0.676070846409766,556.588961760462,413.052916666667,48.9165080951314,48.0416666666667,100.323608109423,104.416666666667
"3840",2009,2100,12,12,1,12,6.5,1147814.36793333,1141275.14296667,1115807.52815,25467.6148166667,757547.360766667,383727.7822,0.336059944961969,1788.62841665553,1607.00375,46.4197029277855,45.7916666666667,122.424991650596,124
"3841",2009,2145,12,12,1,12,6.5,372165.9573,369255.013741667,352972.400258333,16282.6134833333,53269.398975,315985.614766667,0.85520793555375,844.872984944803,768.83625,43.005843531996,42.625,96.7741022353596,92
"3842",2009,2160,12,12,1,12,6.5,264043.371291667,259097.165575,240355.2034,18741.962175,68641.25485,190455.910725,0.733919025959744,892.08544921085,784.570416666667,41.8990227643675,42.2083333333333,94.9263307945374,90.6666666666667
"3843",2009,2200,12,12,1,12,6.5,1381138.27279167,1364433.38370833,1320546.05441667,43887.3292916667,700041.930333333,664391.453375,0.486755445409531,1035.01891784187,900.021666666667,44.9177692743737,43.625,118.514230089767,123
"3844",2009,2300,12,12,1,12,6.5,728651.474675,721461.911525,688393.843,33068.068525,15053.760875,706408.15065,0.979175505699833,615.862524791848,512.750833333333,40.4511907929801,38.8333333333333,98.8711428227662,106.25
"3845",2009,2310,12,12,1,12,6.5,3012820.973275,2973933.31610833,2857185.77985,116747.536258333,538322.590541667,2435610.72556667,0.819262699304008,915.581780322856,866.3075,43.4469562052202,42.0416666666667,113.717342244429,111
"3846",2009,2320,12,12,1,12,6.5,1251321.26845,1240176.20230833,1210378.095025,29798.1072833333,556936.169908333,683240.0324,0.55080630659737,1003.10184946647,939.895416666667,43.4326196079167,42.875,115.352251648696,111
"3847",2009,2330,12,12,1,12,6.5,398706.742741667,395687.53755,384224.071241667,11463.4663083333,56382.5835,339304.95405,0.855358855482481,965.159243008105,901.085833333333,43.8956222596786,44.2916666666667,114.164636375563,121
"3848",2009,2340,12,12,1,12,6.5,813983.4161,798174.574075,741222.896341667,56951.6777333333,256714.985575,541459.5885,0.679194092186825,642.917526247345,486.077916666667,42.6043501733253,40.1666666666667,99.5357475212584,109.416666666667
"3849",2009,2400,12,12,1,12,6.5,42996.5517916667,42767.20005,40588.4347833333,2178.76526666667,18163.4781833333,24603.7218666667,0.580011621767868,978.518005112943,831.814583333333,48.3220439916584,48.5833333333333,108.265692951678,114.5
"3850",2009,2430,12,12,1,12,6.5,216350.6157,214586.411133333,205829.813225,8756.59790833333,39992.0123166667,174594.398816667,0.813478502699177,756.870303970161,695.5925,47.8597146172993,48.1666666666667,109.624068407492,118
"3851",2009,2440,12,12,1,12,6.5,49554.053325,49554.053325,47017.7523833333,2536.30094166667,12384.969975,37169.08335,0.74338655664177,506.374890873016,411.792083333333,41.8665765096027,41.0833333333333,94.2877813734135,88.625
"3852",2009,2540,12,12,1,12,6.5,1071968.09155833,1059155.66394167,999426.313066667,59729.350875,94328.2572,964827.406741666,0.91042377284796,462.756409702995,391.35625,43.6174367351273,44.3333333333333,86.6498447723342,81
"3853",2009,2550,12,12,1,12,6.5,100362.609333333,99333.987025,95972.1781666667,3361.80885833333,22714.185,76619.802025,0.770159602105275,966.065015838328,811.96375,47.020536321241,48.7083333333333,110.851675843995,115
"3854",2009,2600,12,12,1,12,6.5,225581.378041667,223688.8243,211678.12945,12010.69485,122980.981091667,100707.843208333,0.45095131484545,954.574443362193,828.117916666667,47.193296039127,46.625,99.7591562963381,111
"3855",2009,2630,12,12,1,12,6.5,851978.951283333,844926.251775,761803.006833333,83123.2449416667,384015.689408333,460910.562366667,0.545760603015223,865.721383622142,755.515,42.4944801375033,41.1666666666667,97.2656232805742,107.833333333333
"3856",2009,2700,12,12,1,12,6.5,42646.0034166667,41398.008475,26121.8193166667,15276.1891583333,18969.900075,22428.1084,0.537378146550606,922.268055555556,613.855416666667,39.525217484041,32.7916666666667,97.6614319486452,101.541666666667
"3857",2009,2710,12,12,1,12,6.5,150900.329058333,150007.884458333,137358.862141667,12649.0223166667,86990.552375,63017.3320833333,0.423149428028737,1159.80595238095,1036.655,39.5682389156378,36.7916666666667,102.72308754692,111
"3858",2009,2720,12,12,1,12,6.5,266882.553941667,260213.217425,242244.587383333,17968.6300416667,181819.441708333,78393.7757166667,0.300958487296015,708.939510459085,556.384166666667,35.6121977616815,31,96.8482664306742,104.083333333333
"3859",2009,2740,12,12,1,12,6.5,23093.3016916667,22256.493475,17481.3639916667,4775.12948333333,3839.592975,18416.9005,0.822739680961177,525.1425,518.7425,29.8428821178821,26.0833333333333,77.6956882659838,77.3333333333333
"3860",2009,2750,12,12,1,12,6.5,184010.6711,179425.454208333,165866.658483333,13558.795725,124769.903133333,54655.551075,0.304383376554562,533.708106481482,335.326666666667,46.8971803422866,44.75,96.859257240785,103.708333333333
"3861",2009,2760,12,12,1,12,6.5,56399.6191666667,56399.6191666667,50438.984225,5960.63494166667,31529.0527583333,24870.5664083333,0.42746868394516,720.971569444444,491.696666666667,41.7209486840623,37.1666666666667,89.0009649804218,85.5833333333333
"3862",2009,2800,12,12,1,12,6.5,58588.8176166667,57778.5755416667,52151.823475,5626.75206666667,49728.8703916667,8049.70515,0.133637009620657,743.165753968254,504.48875,40.9748306798574,35.7083333333333,89.1018841007281,84.625
"3863",2009,2810,12,12,1,12,6.5,81419.24655,81056.1274083333,79811.209275,1244.91813333333,46398.92535,34657.2020583333,0.42174111297293,1170.89402072465,933.355,41.6839767882437,41.7916666666667,109.658314648966,111
"3864",2009,2825,12,12,1,12,6.5,142194.722425,140869.407791667,135124.354441667,5745.05335,54554.6808583333,86314.7269333333,0.615476719382783,1157.10953172793,1006.3175,39.7414587136736,37.6666666666667,107.407272997002,111
"3865",2009,2830,12,12,1,12,6.5,179114.189033333,177417.177208333,168042.641541667,9374.53566666667,78247.6227833333,99169.554425,0.568177630259033,1027.56226915517,885.14,43.2363592429803,41.8333333333333,107.894411779431,111
"3866",2009,2840,12,12,1,12,6.5,56831.9945083333,56794.3415833333,51193.9090166667,5600.43256666667,26107.8973833333,30686.4442,0.539128728086014,1203.94088194444,940.445416666667,45.7730954738798,47.0416666666667,105.016703305259,109.416666666667
"3867",2009,2850,12,12,1,12,6.5,196126.478158333,192966.091841667,177518.227216667,15447.864625,73006.8282833333,119959.263558333,0.621903642006583,957.789051857864,896.967916666667,46.9765479900987,45.4583333333333,108.996323000345,111
"3868",2009,2860,12,12,1,12,6.5,101588.111866667,100447.233708333,93795.7168,6651.51690833333,33089.8563166667,67357.3773916667,0.671393078123657,766.78019543882,582.0525,43.1299928646518,40.3333333333333,96.0265609786382,98.0833333333333
"3869",2009,2900,12,12,1,12,6.5,102256.745816667,100922.816766667,91774.7159916667,9148.100775,92672.9058,8249.91096666667,0.0817409537636195,884.091644300144,700.061666666667,40.6171125290564,39.7083333333333,90.8127692748677,81.9166666666667
"3870",2009,2910,12,12,1,12,6.5,205689.8104,203238.700416667,187081.472433333,16157.2279833333,108699.861375,94538.8390416667,0.464690422939225,624.564135972823,512.442916666667,42.1404839952427,40.0833333333333,94.0059331873943,95
"3871",2009,2920,12,12,1,12,6.5,50675.0440666667,50387.4876916667,45296.2244916667,5091.2632,40069.7921583333,10317.6955333333,0.217781428674281,940.611,847.774166666667,37.2828488727141,34.3333333333333,96.5973754813944,96.5833333333333
"3872",2009,3000,12,12,1,12,6.5,58943.7974083333,58943.7974083333,58250.848975,692.948433333333,46908.4460333333,12035.351375,0.205213602924738,1297.56841666667,1066.51666666667,44.0370972899559,42.8333333333333,123.178791339808,124.458333333333
"3873",2009,3010,12,12,1,12,6.5,166361.446066667,166040.504066667,164012.882133333,2027.62193333333,115503.340358333,50537.1637083333,0.302097482708981,1454.39001569264,975.3175,49.1683083309244,48.7083333333333,123.018803375192,124
"3874",2009,3030,12,12,1,12,6.5,104725.55045,104050.708291667,99331.3693,4719.33899166667,13265.8529916667,90784.8553,0.871050973452033,718.897281755282,626.165416666667,43.5821322848465,43.2916666666667,97.8905322048853,101.875
"3875",2009,3040,12,12,1,12,6.5,26596.0460416667,26270.0657083333,26226.4896166667,43.5760916666667,16806.89365,9463.17205833333,0.369810716727874,1542.36847222222,1281.72083333333,48.5395654667394,47.125,124.181724052734,124.583333333333
"3876",2009,3050,12,12,1,12,6.5,270709.461158333,269768.23575,265573.614266667,4194.62148333333,135774.9163,133993.31945,0.499909445928708,1584.31139968753,1607.59958333333,43.7961405463277,42.6666666666667,116.014717042752,121.166666666667
"3877",2009,3060,12,12,1,12,6.5,926028.622783333,921308.829958333,913736.904333333,7571.925625,623017.771958333,298291.058,0.324992753237796,1808.36750546511,1625.27666666667,46.5944187032382,45.2083333333333,122.521666685505,124
"3878",2009,3110,12,12,1,12,6.5,92919.3151083333,92611.674425,91140.1338833333,1471.54054166667,39800.5588666667,52811.1155583333,0.57105415951059,1354.43490718309,1300.50416666667,41.826619713368,38.5,110.439252109619,111
"3879",2009,3120,12,12,1,12,6.5,16309.9810333333,16309.9810333333,16309.9810333333,0,11873.70895,4436.27208333333,0.266173834769515,1564.63486111111,1391.87208333333,46.5010912698413,41.25,118.158493246221,117.625
"3880",2009,3140,12,12,1,12,6.5,17708.1756333333,17708.1756333333,17708.1756333333,0,3208.14015,14500.0354833333,0.809800308637363,978.305138888889,719.88,49.0620078995079,42.2916666666667,122.75392980101,123
"3881",2009,3150,12,12,1,12,6.5,108653.269825,108284.17235,106312.4977,1971.67465,13824.57085,94459.6015,0.873472832904008,1063.11844949264,1009.78583333333,42.513460479414,40.7083333333333,111.518778731565,111
"3882",2009,3160,12,12,1,12,6.5,178686.615541667,178132.9079,174791.528758333,3341.37914166667,62297.89515,115835.01275,0.648263638191067,1148.7476128793,1038.49416666667,42.5329702039065,40.125,114.719749220709,119
"3883",2009,3200,12,12,1,12,6.5,14478.8630083333,14478.8630083333,14421.9546416667,56.9083666666667,4570.051475,9908.81153333333,0.641415230087683,1243.33652777778,1116.81166666667,42.6202711640212,42.625,98.1675439547798,93.4166666666667
"3884",2009,3210,12,12,1,12,6.5,22878.5689666667,22878.5689666667,22681.0950666667,197.4739,4540.24764166667,18338.321325,0.838499642841257,677.548888888889,552.96125,41.8058917933918,36.5833333333333,94.4943252327751,91.0833333333333
"3885",2009,3220,12,12,1,12,6.5,121600.749266667,121075.303375,118837.747241667,2237.55613333333,48371.2445583333,72704.0588166667,0.601766526098402,955.212636452872,877.313333333333,45.0512989250057,44.2916666666667,96.6588068812169,91.9166666666667
"3886",2009,3230,12,12,1,12,6.5,141705.10005,141573.6146,140047.762816667,1525.85178333333,5778.51421666667,135795.100383333,0.959255196735066,1141.81450706469,1046.23333333333,42.4408983216114,40.125,121.565975078887,123
"3887",2009,3245,12,12,1,12,6.5,130188.018433333,129699.749575,127782.048308333,1917.70126666667,24393.771675,105305.9779,0.812312903322693,810.375105697407,747.095,41.43944898408,36.9166666666667,113.156265937687,120.5
"3888",2009,3250,12,12,1,12,6.5,70048.5443333333,69834.5122916667,69388.8211166667,445.691175,26951.4112083333,42883.1010833333,0.613752988337219,1247.25118849206,1056.07125,43.0171040903014,39.2083333333333,120.970278622061,124
"3889",2009,3255,12,12,1,12,6.5,2914603.33708333,2895891.28486667,2834367.51236667,61523.7725,233848.596441667,2662042.688425,0.919139340489456,1024.88358229395,973.5825,44.8533943388226,44.9166666666667,103.527289250983,111
"3890",2009,3260,12,12,1,12,6.5,26168.411175,26168.411175,25446.214475,722.1967,7672.59953333333,18495.8116416667,0.704704829272435,923.542083333333,923.542083333333,45.9503417878418,44.4583333333333,111.797795245549,120
"3891",2009,3300,12,12,1,12,6.5,365288.1692,361840.132608333,348503.497025,13336.6355833333,94355.8652833333,267484.267325,0.737706783577584,815.83189095914,758.27375,43.0716586086216,43.5833333333333,97.9728452595493,101.5
"3892",2009,3310,12,12,1,12,6.5,143647.321866667,143135.281791667,136626.104433333,6509.17735833333,6061.420775,137073.861016667,0.957485735409595,820.473947511982,729.181666666667,41.1474845798212,40.5833333333333,98.1274345995852,92
"3893",2009,3320,12,12,1,12,6.5,350151.470033333,348714.1036,341921.414033333,6792.68956666667,89581.7666333333,259132.336966667,0.74398628626438,910.152374517251,868.984166666667,42.1483131766956,41.4166666666667,92.8275964809493,91.5416666666667
"3894",2009,3400,12,12,1,12,6.5,165567.677116667,164478.980233333,156334.8848,8144.09543333333,113418.07875,51060.9014833333,0.311234081507285,799.345004501422,677.794583333333,35.8244235188061,33.1666666666667,86.8522626810756,81
"3895",2009,3420,12,12,1,12,6.5,491920.042083333,487181.806766667,473174.730633333,14007.0761333333,100864.252108333,386317.554658333,0.793400063719488,567.762976291665,513.036666666667,37.1120744662973,33.3333333333333,85.3417949125642,81
"3896",2009,3500,12,12,1,12,6.5,655897.0812,651441.455941667,631209.090225,20232.3657166667,55516.8085916667,595924.64735,0.915043943531925,722.047361781367,665.175416666667,43.99417086485,43.5,84.8664456898863,81.4166666666667
"3897",2009,3510,12,12,1,12,6.5,114270.038433333,113283.166091667,102269.611525,11013.5545666667,11748.062325,101535.103766667,0.898151042519627,635.099483658226,557.764166666667,42.2217092370279,41.1666666666667,83.2815882451112,80
"3898",2009,3520,12,12,1,12,6.5,54117.9147166667,53570.000575,49843.6106,3726.389975,16764.5383083333,36805.4622666667,0.686519121482288,675.142036706349,589.76125,41.8936281749999,41,88.5099267817547,82.25
"3899",2009,3535,12,12,1,12,6.5,152795.383958333,152543.728458333,145640.731766667,6902.99669166667,42967.8566416667,109575.871816667,0.719246845503176,713.895311727563,572.05375,39.9028810649043,37.1666666666667,88.8517829593236,81.4166666666667
"3900",2009,3540,12,12,1,12,6.5,52605.7772583333,51924.1465333333,51759.8819583333,164.264575,34456.7987833333,17467.34775,0.332535677555507,1158.50894609788,905.55625,43.7777066404222,45.1666666666667,106.674760173226,111
"3901",2009,3600,12,12,1,12,6.5,2177492.30271667,2153775.3181,1993249.0509,160526.2672,252054.560833333,1901720.75726667,0.883333240551601,437.828322764792,393.45,40.5904182564525,39.7916666666667,77.1774617160024,73
"3902",2009,3610,12,12,1,12,6.5,15516.1833666667,15516.1833666667,15516.1833666667,0,1176.41549166667,14339.767875,0.912040630298644,644.295333333333,592.488333333333,44.2537698412698,37.25,94.8624305877077,91.2916666666667
"3903",2009,3620,12,12,1,12,6.5,85495.310925,83960.51765,78556.4664833333,5404.05116666667,18598.3081083333,65362.2095416667,0.785360569102099,638.021736351611,548.87125,37.1376977135443,34.5416666666667,93.5661359066735,91.3333333333333
"3904",2009,3630,12,12,1,12,6.5,157492.907841667,156322.650375,149950.443641667,6372.20673333333,23595.0799416667,132727.570433333,0.848038784510796,445.191360930736,326.813333333333,40.6757890378052,38.2083333333333,89.9234130777971,88.0833333333333
"3905",2009,3640,12,12,1,12,6.5,304995.850666667,300925.905933333,284956.706683333,15969.19925,7063.60194166667,293862.303991667,0.976363739743918,507.995363398235,478.612083333333,37.6509922774626,35.9166666666667,84.6366503529578,81
"3906",2009,3645,12,12,1,12,6.5,827888.409958333,821887.713141667,770412.211791667,51475.50135,80259.2727833333,741628.440358333,0.902141290474855,501.522648813001,465.005833333333,38.8006334111876,35.2083333333333,83.6344829450058,81
"3907",2009,3700,12,12,1,12,6.5,52067.6541333333,51473.165725,49959.0377916667,1514.12793333333,38796.6984833333,12676.4672416667,0.243183330953069,1051.78123241342,883.195833333333,42.4297071298549,43.1666666666667,87.5310912663485,80.75
"3908",2009,3710,12,12,1,12,6.5,91637.1926333333,91485.7766166667,90882.3926833333,603.383933333333,78130.1542,13355.6224166667,0.149400355127681,1271.22056319144,1147.3775,46.8348718088821,46.4166666666667,95.2674593725489,92.25
"3909",2009,3720,12,12,1,12,6.5,55041.7114666667,54596.3242,54207.510075,388.814125,50620.1364083333,3976.18779166667,0.0777164454203149,1293.75651785714,1179.88416666667,46.6524105974691,46.1666666666667,93.0431595270994,92.25
"3910",2009,3730,12,12,1,12,6.5,100215.589258333,99360.3805416667,93835.761725,5524.61881666667,71464.5742666667,27895.806275,0.276960633731611,908.933348424723,664.254166666667,45.8843451980552,43.9583333333333,91.8277879050028,86.2083333333333
"3911",2009,3740,12,12,1,12,6.5,292347.670675,290235.455625,283497.260691667,6738.19493333333,279903.151766667,10332.3038583333,0.0361356297385323,1026.0099823986,921.268333333333,39.2677927722223,38.3333333333333,86.7580879728336,81.4166666666667
"3912",2009,3750,12,12,1,12,6.5,20246.614825,20246.614825,18342.4104333333,1904.20439166667,20078.7327166667,167.882108333333,0.00814222765689601,1025.24476388889,958.023333333333,47.6760323010323,41.125,89.6111351085055,82.5
"3913",2009,3800,12,12,1,12,6.5,454982.94005,452494.42055,435665.327558333,16829.0929916667,327721.682891667,124772.737658333,0.275203115993729,776.609308369277,674.67125,41.6096501409879,39.5416666666667,83.528704797812,81
"3914",2009,3820,12,12,1,12,6.5,143602.83655,143479.468808333,141122.339958333,2357.12885,105112.149575,38367.3192333333,0.265665832913317,1208.33990527251,982.660833333333,44.7201602928193,43.9166666666667,102.84186798667,111
"3915",2009,3840,12,12,1,12,6.5,14108.95505,14108.95505,13852.344475,256.610575,11252.050075,2856.904975,0.18947464806847,682.894027777778,596.635416666667,39.4327845765346,35.625,89.1532855538739,81.5416666666667
"3916",2009,3850,12,12,1,12,6.5,728823.371333333,726715.890408333,715793.240633333,10922.649775,614938.354508333,111777.5359,0.153224459190086,1028.30335549079,951.927916666667,39.669936190379,37.6666666666667,92.0107238872247,90.25
"3917",2009,3900,12,12,1,12,6.5,13028.5289666667,13028.5289666667,12737.3437333333,291.185233333333,7807.63855833333,5220.89040833333,0.503536995607519,970.589166666667,893.684583333333,42.5593126780627,42,78.2211298311226,75
"3918",2009,3910,12,12,1,12,6.5,81738.690625,81320.5021833333,76325.0843416667,4995.41784166667,48391.8643333333,32928.63785,0.405037551081512,891.83301046176,734.000416666667,45.1110560516254,44.2916666666667,96.3605433949161,97.9583333333333
"3919",2009,3930,12,12,1,12,6.5,1054357.8821,1044801.837825,942839.829583333,101962.008241667,816298.75085,228503.086975,0.218377997827813,566.929161137722,446.81125,42.2870896743558,39.3333333333333,81.2805284478563,81
"3920",2009,3940,12,12,1,12,6.5,77004.0292583333,73884.92475,66663.208875,7221.715875,27296.6016416667,46588.3231083333,0.629478051988214,337.497624643875,191.2425,50.8906764236396,49.4166666666667,74.7904683575185,73
"3921",2009,3955,12,12,1,12,6.5,149732.499991667,138955.704491667,124410.967741667,14544.73675,70999.2256,67956.4788916667,0.492277896323069,294.315437820565,187.079166666667,29.0817152249027,20.875,81.8147547362344,81
"3922",2009,4000,12,12,1,12,6.5,377674.173166667,373420.997358333,346177.724825,27243.2725333333,291960.674608333,81460.32275,0.218825505351142,596.396578008761,501.867083333333,39.7205419066268,38.2083333333333,77.6022970802994,77.6666666666667
"3923",2009,4010,12,12,1,12,6.5,653855.673441667,650185.3368,595730.752758333,54454.5840416667,279007.946191667,371177.390608333,0.572774359903033,487.29500281161,410.235416666667,37.1441547992634,34.3333333333333,78.8561423361146,74.6666666666667
"3924",2009,4020,12,12,1,12,6.5,2220488.06776667,2192381.52241667,1912080.20896667,280301.31345,1288303.19009167,904078.332325,0.412190947844557,364.530499945054,322.2875,36.1630646786911,32.4583333333333,67.5350336432621,73
"3925",2009,4030,12,12,1,12,6.5,783980.2763,769251.1813,684398.910466667,84852.2708333333,323102.712925,446148.468375,0.578766204594736,299.02647859288,265.249166666667,34.0972868242313,27.9583333333333,69.8413564660573,73
"3926",2009,4040,12,12,1,12,6.5,460780.963541667,455733.314841667,403428.119158333,52305.1956833333,194899.078416667,260834.236425,0.57357200916112,423.249294168669,349.5825,35.8112373964125,30.4166666666667,83.3303085356928,81
"3927",2009,4050,12,12,1,12,6.5,361309.289325,356621.558608333,312029.36625,44592.1923583333,116709.447833333,239912.110775,0.674222059950744,301.643461698438,265.5625,33.2095873907353,26.9166666666667,73.0882901497111,73
"3928",2009,4060,12,12,1,12,6.5,242579.30675,233204.453158333,195083.335191667,38121.1179666667,73806.62285,159397.830308333,0.680940441598925,234.56337084002,193.185416666667,27.6262922039132,21.3333333333333,72.9389259605193,73
"3929",2009,4110,12,12,1,12,6.5,2168528.514975,2130828.84804167,1893673.96126667,237154.886775,601858.750158333,1528970.09788333,0.717699277188502,331.160809741494,286.022916666667,30.8536002271477,25.5,78.687859193123,81
"3930",2009,4120,12,12,1,12,6.5,173674.174333333,170184.020775,157105.1174,13078.903375,59430.06955,110753.951225,0.652309329841365,337.10070071289,286.486666666667,38.4646205559843,37.125,75.0100875197806,73
"3931",2009,4130,12,12,1,12,6.5,341161.463983333,334571.754508333,294344.810108333,40226.9444,151061.201258333,183510.55325,0.551492435625228,304.829188313755,278.921666666667,37.095655881109,35.0416666666667,71.1005358300001,73
"3932",2009,4140,12,12,1,12,6.5,296506.5521,291451.2427,231335.464316667,60115.7783833333,230517.149625,60934.093075,0.208036187099943,258.103532483913,237.208333333333,34.1279050797599,30,60.5117317268347,72.75
"3933",2009,4150,12,12,1,12,6.5,231291.08825,225386.484016667,200301.255383333,25085.2286333333,34238.9274833333,191147.556533333,0.848662190657975,233.039432455308,185.320833333333,28.7096408650483,21.5833333333333,80.2149153728992,80.3333333333333
"3934",2009,4200,12,12,1,12,6.5,293577.740191667,291825.123283333,276171.651825,15653.4714583333,173733.856733333,118091.26655,0.405088536777884,663.228031683487,521.79,46.8267471008328,47.125,75.8720509999731,73
"3935",2009,4210,12,12,1,12,6.5,283402.016566667,282823.265975,262721.802233333,20101.4637416667,268797.388908333,14025.8770666667,0.0489058760193343,813.799950232638,660.614583333333,42.8843053803162,42,76.1935111650905,73
"3936",2009,4220,12,12,1,12,6.5,2395042.82385,2361914.01095,2110167.34246667,251746.668483333,1602892.75126667,759021.259683333,0.321268393861775,453.272352358538,395.662083333333,44.9227162958826,44.875,68.2715147446468,73
"3937",2009,4230,12,12,1,12,6.5,1619801.38380833,1600182.53040833,1417875.41380833,182307.1166,163446.523216667,1436736.00719167,0.898399825398287,338.488446075256,309.264583333333,43.6702228725429,43.6666666666667,64.1011343102373,73
"3938",2009,4240,12,12,1,12,6.5,61717.7700083333,60656.8747333333,54600.275525,6056.59920833333,58731.1245,1925.75023333333,0.0282849355608123,657.122395502646,598.377083333333,41.5234638576242,40.5416666666667,79.901924042443,76.6666666666667
"3939",2009,4250,12,12,1,12,6.5,1407437.04590833,1387216.841975,1141039.170375,246177.6716,1310663.67551667,76553.1664583333,0.0552270858875859,457.592781021017,399.349166666667,38.6741181078541,35.9166666666667,64.8944217475131,73
"3940",2009,4300,12,12,1,12,6.5,165387.895916667,163714.907216667,154112.841858333,9602.06535833333,91280.326325,72434.5808916667,0.442633421149588,644.160925767885,586.084583333333,43.8119125235583,41.9583333333333,88.9132233918643,81
"3941",2009,4320,12,12,1,12,6.5,218787.779308333,218013.191325,211974.322833333,6038.86849166667,61902.1725666667,156111.018758333,0.716338117619462,547.255814033189,499.1175,44.0854226916081,42.6666666666667,83.0923844782293,80.3333333333333
"3942",2009,4340,12,12,1,12,6.5,43678.0039833333,43188.4062916667,42332.5861833333,855.820108333333,16862.7715,26325.6347916667,0.618683320854339,513.780734126984,399.662083333333,41.5065483640755,40.125,79.8000414868957,75
"3943",2009,4350,12,12,1,12,6.5,171489.6282,167832.401991667,155236.387341667,12596.01465,57150.1906166667,110682.211375,0.660662070858615,425.682435626873,319.377083333333,37.5315127152341,34.5833333333333,76.8213484133773,74.6666666666667
"3944",2009,4400,12,12,1,12,6.5,134026.573658333,132825.171408333,125953.594733333,6871.576675,67043.6972166667,65781.4741916667,0.501114481703713,612.677994452307,521.34125,42.1487034445241,38.5416666666667,79.9900961443902,75
"3945",2009,4410,12,12,1,12,6.5,5037.76164166667,5037.76164166667,5015.36105,22.4005916666667,3606.85785833333,1430.90378333333,0.253694052393527,206.501666666667,153.376666666667,33.0416666666667,30.125,76.0163417728062,73.4583333333333
"3946",2009,4420,12,12,1,12,6.5,34760.6997416667,32182.0651916667,26264.751125,5917.31406666667,20003.7488333333,12178.3163583333,0.363261886091055,240.967152777778,163.29625,41.1259205463153,30.4166666666667,78.093364039703,75.3333333333333
"3947",2009,4430,12,12,1,12,6.5,196625.971575,188470.973691667,149709.518675,38761.4550166667,112581.858658333,75889.1150333333,0.404611023240819,337.107316608336,242.63375,33.6984273420421,24,82.0206260731284,81
"3948",2009,4460,12,12,1,12,6.5,10874.5581166667,10508.712075,9483.646525,1025.06555,5521.97200833333,4986.74006666667,0.483524913072747,384.563194444444,332.00625,48.3426587301587,43.75,81.8280271168076,78.8333333333333
"3949",2009,4465,12,12,1,12,6.5,44417.5095333333,44230.5463333333,41606.8513833333,2623.69495,35003.2246416667,9227.32169166667,0.200154714793764,1094.19987268519,849.687083333333,50.9911322177421,49.25,92.7244733886986,89.7083333333333
"3950",2009,4500,12,12,1,12,6.5,99276.709575,97811.1061416667,92703.7789333333,5107.32720833333,77311.4709083333,20499.6352333333,0.217896580553971,599.615122354497,505.188333333333,47.8986321950501,42.9166666666667,75.3570047787623,73.6666666666667
"3951",2009,4510,12,12,1,12,6.5,833288.243,826230.520608334,797945.188533334,28285.332075,79605.1852083333,746625.3354,0.903480771766953,446.037459452512,376.442916666667,40.6235499312656,38.7083333333333,81.4405263207531,81
"3952",2009,4520,12,12,1,12,6.5,257752.613316667,255660.354508333,240230.492925,15429.8615833333,40288.3390583333,215372.01545,0.847185664445879,452.472322751323,342.8925,38.5777131884566,37.3333333333333,79.0599705050217,76.3333333333333
"3953",2009,4530,12,12,1,12,6.5,81387.5896,80866.4936083333,73689.5348416667,7176.95876666667,61220.0949,19646.3987083333,0.239933399549451,476.664157203907,365.227083333333,43.4748615658709,43.375,82.3320278890186,77
"3954",2009,4540,12,12,1,12,6.5,35229.3776333333,32801.2335,27732.5739166667,5068.65958333333,16760.3192833333,16040.9142166667,0.477598219261561,429.52123015873,284.245,44.8766155522038,43.3333333333333,87.5587343070132,82.9583333333333
"3955",2009,4600,12,12,1,12,6.5,1393491.84836667,1365514.63146667,1245346.38829167,120168.243175,68392.2362416667,1297122.395225,0.950528632197054,311.77962342025,254.27125,38.6361919423547,37.2916666666667,77.5387036009575,75.3333333333333
"3956",2009,4610,12,12,1,12,6.5,1037973.54153333,1024563.24319167,923921.757891667,100641.4853,153875.567233333,870687.675958333,0.84992144924573,362.874881226265,320.355416666667,43.346425274998,43.625,75.0289380303072,73
"3957",2009,4620,12,12,1,12,6.5,404049.441133333,393071.302458333,359156.427516667,33914.8749416667,137385.504966667,255685.797491667,0.649221795675516,461.98502497403,336.9425,37.9177717366548,33.2083333333333,91.0744270323315,83.5833333333333
"3958",2009,4640,12,12,1,12,6.5,76431.6758166667,75507.0382166667,71253.526375,4253.51184166667,23104.3370833333,52402.7011333333,0.695292571870987,422.938758868446,362.35125,38.8699216848193,37.0833333333333,90.0318720664531,81.4166666666667
"3959",2009,4650,12,12,1,12,6.5,113114.275933333,109296.168916667,94207.8646,15088.3043166667,49513.9220166667,59782.2469,0.541058307032443,410.726959137948,269.609166666667,41.7985510540197,37.6666666666667,83.2599120470175,81
"3960",2009,4700,12,12,1,12,6.5,3521095.695125,3502345.62195,3308506.95551667,193838.666433333,1949315.80795,1553029.814,0.443401902524624,783.586616628509,656.958333333333,43.3292995568124,43.2083333333333,85.4840306149285,81
