"","date","ue","eu","ee","en","un","ne","nu","u","Etotal","Utotal","LFtotal","NILFtotal","EEtotal","ENtotal","EUtotal","UEtotal","UNtotal","NEtotal","NUtotal","EE","EU","EN","UE","UN","NE","NU"
"176","2010-08-01",0.194600233075749,0.0157179302762774,0.019508388719503,1,1,0,0,0.0959254673943927,99906324.4649991,10600410.1701,110506734.635099,61380340.0149999,1949011.4132,99906324.4649991,1570320.6421,2062842.2898,10600410.1701,0,0,0.0176370374134732,0.014210180468053,0.904074532605607,0.018667118312849,0.0959254673943927,0,0
"177","2010-09-01",0.168123268919196,0.0141609815066894,0.0156700780432513,0,0,0,0,0.0912336113762534,100570802.28,10096585.4436,110667387.723599,62850401.4751999,1575952.3206,0,1424181.2712,1697470.9497,0,0,0,0.0142404402328179,0.0128690240232019,0,0.0153384929798792,0,0,0
"178","2010-10-01",0.162111067646466,0.0167350876276315,0.0149264639271448,1,1,0,0,0.0898830200409327,100277919.586699,9903432.69529999,110181352.281999,63403899.4844002,1496794.7494,100277919.586699,1678159.7714,1605456.0476,9903432.69529999,0,0,0.0135848282708411,0.0152308874110104,0.91011697995907,0.0145710323421243,0.0898830200409327,0,0
"179","2010-11-01",0.150766866796143,0.0165256780936076,0.0149019037776978,0,0,0,0,0.0937685557941154,100312270.371601,10379397.8694,110691668.241001,63307912.9879995,1494843.8008,0,1657728.289,1564869.296,0,0,0,0.0135045737818802,0.0149760891252515,0,0.0141371913610781,0,0,0
"180","2010-12-01",0.134402945937093,0.0202291480413284,0.0156088722220285,0,0,0,0,0.0903876360386127,100045938.289901,9941504.9922,109987443.2821,63628285.5743,1561604.2671,0,2023844.0966,1336167.558,0,0,0,0.0141980231606506,0.0184006831707977,0,0.0121483645598793,0,0,0
"181","2011-01-01",0.15145723881804,0.0140285911025628,0.0143344027537305,1,1,0,0,0.0985569809191332,99258840.4793994,10852212.9964,110111053.4758,64092683.3431,1422816.1963,99258840.4793994,1392461.6864,1643646.2155,10852212.9964,0,0,0.0129216472950439,0.0126459755169452,0.901443019080865,0.0149271681962542,0.0985569809191332,0,0
"182","2011-02-01",0.16624684118816,0.0141757163298493,0.0166826151383358,0,0,0,0,0.0935426627789107,98872108.9423002,10203194.3096,109075303.251901,63772327.2584,1649445.3414,0,1401582.9693,1696248.824,0,0,0,0.01512207889618,0.0128496820775566,0,0.0155511722033231,0,0,0
"183","2011-03-01",0.190636564118068,0.0138133161127877,0.016936510063809,1,1,0,0,0.0907739796865482,100382700.3435,10021861.4495,110404561.793,64300127.7778003,1700132.6146,100382700.3435,1386617.9721,1910533.2328,10021861.4495,0,0,0.0153991156433158,0.0125594264365616,0.909226020313453,0.0173048395987668,0.0907739796865482,0,0
"184","2011-04-01",0.158898430760587,0.014107498015822,0.0148751989897981,0,0,0,0,0.0866148109791746,100766229.589803,9555495.3528,110321724.942602,64622691.8156002,1498917.7166,0,1421559.384,1518353.2167,0,0,0,0.0135867864410192,0.0128855797417925,0,0.0137629575452157,0,0,0
"185","2011-05-01",0.188491115075065,0.0162464410108138,0.0196245593401997,1,1,0,0,0.0866446992438486,99316735.1130017,9421600.37459999,108738335.487602,63616251.6283993,1949047.1617,99316735.1130017,1613543.4784,1775887.9604,9421600.37459999,0,0,0.017924195298375,0.0148387730156488,0.913355300756147,0.0163317559758166,0.0866446992438486,0,0
"186","2011-06-01",0.16470493844323,0.0157130357149117,0.0167439894586989,0,0,0,0,0.0956159320576517,99332157.7395,10501884.3014,109834042.0409,63059187.2250006,1663216.6021,0,1560809.7422,1729712.2074,0,0,0,0.0151429973002419,0.0142106191595752,0,0.0157484162037476,0,0,0
"187","2011-07-01",0.174810542581423,0.0140720542482717,0.0171157566038159,1,1,0,0,0.0937535348888744,100679394.600401,10415543.1195,111094937.7199,63000144.3288004,1723204.013,100679394.600401,1416765.9025,1820746.744,10415543.1195,0,0,0.0155110939199107,0.0127527494193484,0.906246465111132,0.0163891063028505,0.0937535348888744,0,0
"188","2011-08-01",0.200522875846521,0.0176259913080295,0.0204774614314206,0,0,0,0,0.0920945000568529,99856632.0805002,10129079.083,109985711.1635,63064137.7231997,2044810.3321,0,1760072.1291,2031112.0674,0,0,0,0.0185915998584605,0.0160027344505101,0,0.0184670540010478,0,0,0
"189","2011-09-01",0.17559851871714,0.0137105217837764,0.0169573307300314,1,1,0,0,0.0871396747973577,101444342.6614,9683657.82309996,111128000.4845,64199155.6911007,1720225.2692,101444342.6614,1390854.8699,1700435.9695,9683657.82309996,0,0,0.0154796744447852,0.012515791374236,0.912860325202641,0.0153015978159093,0.0871396747973577,0,0
"190","2011-10-01",0.171588003419648,0.0137730040881236,0.0164145492300925,1,1,0,0,0.0858326561715324,101243680.280499,9505933.52270003,110749613.8032,64201445.5415997,1661869.3742,101243680.280499,1394429.6224,1631104.1538,9505933.52270003,0,0,0.0150056448698152,0.0125908305637786,0.914167343828467,0.0147278541006784,0.0858326561715324,0,0
"191","2011-11-01",0.162835096755923,0.0151692744468771,0.0138568552380995,1,1,0,0,0.0827175937165065,101281344.185601,9133227.69739999,110414571.883,64712378.1208003,1403440.9247,101281344.185601,1536364.5063,1487210.0158,9133227.69739999,0,0,0.012710649516326,0.0139145085662063,0.917282406283499,0.0134693273762444,0.0827175937165065,0,0
"192","2011-12-01",0.156839545466294,0.0179338525148723,0.0178314140719206,0,0,0,0,0.0824998233724721,100747027.215801,9058975.85889996,109806003.074701,65224035.1423003,1796461.9588,0,1806782.3274,1420805.6561,0,0,0,0.0163603255605057,0.0164543128500074,0,0.0129392347987881,0,0,0
"193","2012-01-01",0.184783730493617,0.0144320133683827,0.017057691143003,1,1,0,0,0.0876265202378086,100585290.6068,9660450.68000002,110245741.2868,66024727.4544003,1715752.8207,100585290.6068,1451648.2587,1785094.1149,9660450.68000002,0,0,0.0155629850248503,0.0131673862568858,0.91237347976219,0.0161919552997167,0.0876265202378086,0,0
"194","2012-02-01",0.179135737429633,0.0134145307363746,0.0170854779643975,1,1,0,0,0.0880826225103462,100041960.8314,9663110.37450001,109705071.205901,65517011.6596996,1709264.7173,100041960.8314,1342015.9585,1731008.4028,9663110.37450001,0,0,0.0155805442584505,0.012232943689369,0.911917377489646,0.0157787455381269,0.0880826225103462,0,0
"195","2012-03-01",0.17889618811841,0.011165723977694,0.0148272098366055,1,1,0,0,0.0827846699133459,101855742.168801,9193145.51080001,111048887.679601,66386050.5389,1510236.4622,101855742.168801,1137293.1026,1644618.6887,9193145.51080001,0,0,0.0135997441645462,0.0102413732038571,0.917215330086657,0.0148098618821384,0.0827846699133459,0,0
"196","2012-04-01",0.173972471601681,0.0115633133896085,0.014550842152598,0,0,0,0,0.0776331130482106,101553890.077501,8547514.81260002,110101404.890101,66628601.6164999,1477694.6245,0,1174299.4569,1487032.278,0,0,0,0.0134212149788186,0.0106656173740212,0,0.0135060245551299,0,0,0
"197","2012-05-01",0.185303995571209,0.0160963805071746,0.0203193695941783,0,0,0,0,0.0783061133540987,102151697.0829,8678697.4363,110830394.519201,65156846.0819002,2075658.0877,0,1644272.5857,1608197.3113,0,0,0,0.0187282387354527,0.014835935510589,0,0.0145104356821665,0,0,0
"198","2012-06-01",0.17397747125519,0.0155242601724722,0.0176375452525228,0,0,0,0,0.0860097938051187,102872946.7464,9680717.44949997,112553664.1959,63761495.2319995,1814426.2535,0,1597026.39,1684226.7418,0,0,0,0.0161205436221248,0.0141890217560609,0,0.0149637664293949,0,0,0
"199","2012-07-01",0.196372362882572,0.0151865706665411,0.0194624950906855,0,0,0,0,0.0869619038086511,102288016.3013,9742376.2179,112030392.519199,64094598.0166005,1990780.0151,0,1553404.1879,1913133.438,0,0,0,0.0177699994647331,0.0138659175690542,0,0.0170769145316718,0,0,0
"200","2012-08-01",0.209200223161087,0.0127524139810337,0.0184513026202444,0,0,0,0,0.0808938646151608,102139487.091402,8989666.72350003,111129153.814902,65245748.3598997,1884606.5858,0,1302525.0232,1880640.2847,0,0,0,0.016958705444109,0.0117208219309355,0,0.0169230145298544,0,0,0
"201","2012-09-01",0.190278140072154,0.0122975308755737,0.0171797638414409,0,0,0,0,0.0754336998124566,102725312.1689,8381173.26979999,111106485.4387,65781545.3093998,1764796.6036,0,1263267.6981,1594754.0614,0,0,0,0.0158838306929768,0.0113698826230713,0,0.0143533840990755,0,0,0
"202","2012-10-01",0.164666458062301,0.0123998216844798,0.0157216247096564,0,0,0,0,0.0759799919914383,103482221.039199,8509099.649,111991320.688199,65595703.7099997,1626908.6433,0,1283161.0884,1401163.3005,0,0,0,0.0145270957901243,0.0114576833321978,0,0.0125113561648322,0,0,0
"203","2012-11-01",0.1513775443657,0.0149776446374801,0.0160992646449779,0,0,0,0,0.0752466339057161,102795899.7069,8364441.49959997,111160341.2065,66787948.1982001,1654938.3938,0,1539640.456,1266188.6142,0,0,0,0.0148878491720862,0.0138506272946738,0,0.0113906506624322,0,0,0
"204","2012-12-01",0.156283057221604,0.0187813409421789,0.0152939429578258,1,1,0,0,0.0761676056344703,102684431.747303,8466067.38389998,111150499.131203,67177481.3357004,1570449.8418,102684431.747303,1928551.3221,1323102.8934,8466067.38389998,0,0,0.014129039942018,0.0173508111720085,0.923832394365531,0.0119037062698045,0.0761676056344703,0,0
"205","2013-01-01",0.187223440277393,0.01336063890363,0.0173073687896117,0,0,0,0,0.0848058450801923,101058844.1121,9364549.1852,110423393.2973,66580725.6754003,1749062.6845,0,1350210.7242,1753263.1151,0,0,0,0.0158396027532941,0.0122275786305963,0,0.0158776420715452,0,0,0
"206","2013-02-01",0.173803411281634,0.0118394310899299,0.0177141399253006,0,0,0,0,0.0808520323235496,101201547.304001,8902103.97189998,110103651.275901,66811904.6074006,1792698.3696,0,1198168.7455,1547216.0379,0,0,0,0.0162819157114763,0.0108821890247544,0,0.0140523590268858,0,0,0
"207","2013-03-01",0.193625275617327,0.0112617678367997,0.0147777942236502,1,1,0,0,0.076041996226447,102574814.9527,8441935.30409999,111016750.2568,68098799.8963999,1515829.5079,102574814.9527,1155173.7519,1634572.05,8441935.30409999,0,0,0.0136540612510602,0.0104054005294507,0.923958003773555,0.0147236524778375,0.076041996226447,0,0
"208","2013-04-01",0.205707832965996,0.0124499870811347,0.0172005119220864,0,0,0,0,0.072489739815364,102992217.6982,8049376.2543,111041593.9525,67504939.4102005,1771518.8684,0,1282251.7798,1655819.746,0,0,0,0.0159536512881633,0.0115474907569186,0,0.0149117072896874,0,0,0
"209","2013-05-01",0.19179164308278,0.0152641012344576,0.0186454530312095,0,0,0,0,0.0730612184443957,103088617.4384,8125434.11459999,111214051.553,65961547.5623003,1922133.9745,0,1573555.0927,1558390.3596,0,0,0,0.0172831935143016,0.0141488873998095,0,0.0140125311310805,0,0,0
"210","2013-06-01",0.18846092762886,0.0145871123865459,0.016765652032051,0,0,0,0,0.0788256157008471,103114944.941901,8823626.84150002,111938571.783401,64631335.9463996,1728789.2862,0,1504149.2906,1662908.8996,0,0,0,0.0154440891879984,0.013437274271379,0,0.0148555486558977,0,0,0
"211","2013-07-01",0.214783714047433,0.0138738132155323,0.0193940601367879,1,1,0,0,0.076437621185135,103238588.0975,8544427.82610001,111783015.9236,65045259.5661001,2002215.386,103238588.0975,1432312.8879,1835203.9429,8544427.82610001,0,0,0.0179116243148105,0.0128133319365703,0.923562378814873,0.0164175561710941,0.076437621185135,0,0
"212","2013-08-01",0.211813061027756,0.0120589891041814,0.0183519504167234,1,1,0,0,0.0727521362984326,103607863.296499,8129103.00170002,111736966.2982,66848773.8657,1901406.37,103607863.296499,1249406.0946,1721850.1902,8129103.00170002,0,0,0.0170168068186637,0.0111816718852526,0.927247863701556,0.0154098526856795,0.0727521362984326,0,0
"213","2013-09-01",0.175022052582916,0.0137249503786445,0.0177460869264911,0,0,0,0,0.0690196746084329,103796898.298199,7695144.51650001,111492042.814699,67675290.3855998,1841988.7799,0,1424607.2786,1346819.9882,0,0,0,0.0165212577812517,0.0127776587694936,0,0.0120799651185729,0,0,0
"214","2013-10-01",0.19429970310001,0.0103789635842255,0.0160379524444321,0,0,0,0,0.0696093987858467,103535160.604399,7746230.7481,111281391.352499,68408707.0328003,1660491.9821,0,1074587.6616,1505090.3345,0,0,0,0.0149215602170192,0.00965649016910737,0,0.0135250855170602,0,0,0
"215","2013-11-01",0.17096115206168,0.0120219958378144,0.0138205010218083,0,0,0,0,0.0662847657772719,104032330.8852,7385290.96800002,111417621.8532,68721684.7390005,1437778.9353,0,1250676.2489,1262597.8522,0,0,0,0.0129044123486531,0.0112251206595295,0,0.011332119921421,0,0,0
"216","2013-12-01",0.178875448367034,0.0173192122339051,0.0193795932145531,1,1,0,0,0.0646039423609808,103116878.5266,7121856.91010001,110238735.4367,68773294.4784007,1998363.1594,103116878.5266,1785903.1041,1273925.348,7121856.91010001,0,0,0.0181275950915408,0.0162003228450083,0.935396057639018,0.0115560591560985,0.0646039423609808,0,0
"217","2014-01-01",0.202232056342163,0.0126093838746824,0.0164003120849742,0,0,0,0,0.0707732335955014,102865199.568101,7834581.4618,110699781.0299,68766458.8805,1687021.3756,0,1297066.7887,1584403.5196,0,0,0,0.0152396089667452,0.0117169770042242,0,0.0143126165640025,0,0,0
"218","2014-02-01",0.206257177824504,0.0120953385234754,0.0164252402114225,1,1,0,0,0.0713208861421774,102929409.861798,7904793.60620004,110834203.467998,67375327.1176001,1690640.2818,102929409.861798,1244966.0563,1630420.4205,7904793.60620004,0,0,0.0152537775244457,0.0112326882617915,0.928679113857823,0.0147104446956283,0.0713208861421774,0,0
"219","2014-03-01",0.223210421424237,0.00999782954565725,0.015865911978365,0,0,0,0,0.0677772122952352,104341237.469199,7586124.57920002,111927362.048399,68099350.7942995,1655468.8894,0,1043185.9068,1693302.0643,0,0,0,0.0147905646939499,0.00932020453004965,0,0.0151285801193794,0,0,0
"220","2014-04-01",0.22533613290972,0.0124690220609616,0.0166957724035817,0,0,0,0,0.0582726430010293,104801203.760099,6484937.5856,111286141.345699,68421471.7554,1749737.0456,0,1306768.5217,1461290.7577,0,0,0,0.0157228656186813,0.0117424191898312,0,0.0131309320282806,0,0,0
"221","2014-05-01",0.221130873116383,0.0126870489315,0.0192929212276969,0,0,0,0,0.0617786603173729,104593060.8737,6887094.6609,111480155.534601,67768214.0888,2017905.6844,0,1326977.2812,1522949.2556,0,0,0,0.018101030400641,0.011903260045131,0,0.0136611690959411,0,0,0
"222","2014-06-01",0.193090401989572,0.014189909104173,0.0190044978537771,0,0,0,0,0.0643159743707115,104872329.8208,7208593.81179999,112080923.6326,66355639.5901995,1993045.967,0,1488128.8277,1391910.2769,0,0,0,0.0177822050568853,0.0132772712739062,0,0.0124187973455917,0,0,0
"223","2014-07-01",0.246265759684617,0.0142396916920287,0.0203020084163535,1,1,0,0,0.0662166995187119,104308623.0323,7396761.90929999,111705384.9416,66906920.7084,2117674.5427,104308623.0323,1485322.6328,1821569.1908,7396761.90929999,0,0,0.0189576764254214,0.0132967863060185,0.933783300481285,0.0163069058107836,0.0662166995187119,0,0
"224","2014-08-01",0.249864784689836,0.0106066692563787,0.0209960661847303,1,1,0,0,0.063705587369326,104133118.126198,7085230.20679999,111218348.332999,68032956.4379005,2186385.8402,104133118.126198,1104505.5426,1770349.5201,7085230.20679999,0,0,0.0196584994559867,0.00993096516136888,0.936294412630671,0.0159177828715762,0.063705587369326,0,0
"225","2014-09-01",0.252915297030948,0.010722189894737,0.0194135460898932,0,0,0,0,0.0574140734463265,104117448.092201,6341922.41090001,110459370.503101,68468400.0241993,2021288.8773,0,1116367.0498,1603969.1903,0,0,0,0.0182989353288344,0.0101065852966151,0,0.0145208974394343,0,0,0
"226","2014-10-01",0.202785896420258,0.0116062103734512,0.0173932702170291,1,1,0,0,0.0555874216720651,105618127.602101,6216604.4057,111834732.007801,68386159.6410006,1837044.6332,105618127.602101,1225826.2082,1260639.6971,6216604.4057,0,0,0.016426423171219,0.0109610510634075,0.944412578327938,0.0112723451334606,0.0555874216720651,0,0
"227","2014-11-01",0.202887236861064,0.0113012353556952,0.0149639351162084,1,1,0,0,0.05550554146121,105051973.614699,6173637.78509999,111225611.399799,68290497.7447996,1571990.917,105051973.614699,1187217.0784,1252552.3116,6173637.78509999,0,0,0.0141333537951929,0.0106739541680968,0.94449445853879,0.0112613659375422,0.05550554146121,0,0
"228","2014-12-01",0.183931008302411,0.0149310939465287,0.0182233683490932,0,0,0,2.60779799734278,0.0540492225245651,105077370.4739,6003853.8096,111081224.2835,69089042.5706994,1914863.6273,0,1568920.0902,1104294.8849,0,0,180170266.8542,0.0172384094580459,0.0141240799272776,0,0.00994132799690466,0,0,1.62196868117309
"229","2015-01-01",0.199938581311247,0.0119322267572099,0.017416442224847,0,0,0,0,0.0619228839720508,103927244.464298,6860283.22250001,110787527.686799,69309352.5629997,1810042.8488,0,1240083.4472,1371635.2949,0,0,0,0.0163379658937518,0.011193348864195,0,0.0123807735720728,0,0,0
"230","2015-02-01",0.21961040210499,0.0109290874333779,0.0193006941260335,0,0,0,0,0.0574389487079512,103471783.183501,6305491.23460001,109777274.418101,68345278.7787002,1997077.2379,0,1130852.1653,1384751.4655,0,0,0,0.0181920825461003,0.0103013321408673,0,0.0126141906222411,0,0,0
"231","2015-03-01",0.272838795576326,0.0112139766388815,0.0188056365437286,1,1,0,0,0.0556414003010156,105870956.8097,6237893.41250001,112108850.2222,69446288.144699,1990970.7343,105870956.8097,1187234.4364,1701939.3256,6237893.41250001,0,0,0.0177592645928836,0.0105900152757512,0.944358599698986,0.0151811326423093,0.0556414003010156,0,0
"232","2015-04-01",0.225207915845662,0.0103700589228737,0.0175201609251275,0,0,0,0,0.0501430238399179,105649711.1876,5577256.49199998,111226967.6796,68756063.5151996,1850999.9417,0,1095593.7302,1256042.3107,0,0,0,0.0166416470781796,0.00985007281108266,0,0.0112926058931872,0,0,0
"233","2015-05-01",0.242126073327331,0.0120774051036788,0.0134434628750529,1,1,0,0,0.0530578628261773,105166602.328601,5892561.90129999,111059164.229901,67284953.9463012,1413803.3141,105166602.328601,1270139.6597,1426742.875,5892561.90129999,0,0,0.0127301814659195,0.0114366038003916,0.946942137173819,0.0128466919852425,0.0530578628261773,0,0
"234","2015-06-01",0.242939506910766,0.0134703792616353,0.0216512901204146,1,1,0,0,0.0549282774330613,104583197.075401,6078453.864,110661650.939401,67319341.0427003,2264361.1416,104583197.075401,1408775.329,1476696.5845,6078453.864,0,0,0.0204620220498968,0.0127304745324237,0.945071722566939,0.0133442486350457,0.0549282774330613,0,0
"235","2015-07-01",0.249297923184557,0.0114683305447908,0.0183798419391247,0,0,0,0,0.0571513864535514,105831847.430601,6415066.7718,112246914.2024,67851652.3527002,1945172.6279,0,1213714.6085,1599262.8233,0,0,0,0.0173294084895067,0.0108128995538484,0,0.0142477219499884,0,0,0
"236","2015-08-01",0.277695961217429,0.0108529121298107,0.0206895770202375,1,1,0,0,0.0524786269165115,105553333.9161,5846088.74030001,111399422.6564,69229442.8340993,2183853.8318,105553333.9161,1145561.058,1623435.2321,5846088.74030001,0,0,0.019603816426732,0.0102833662031926,0.947521373083484,0.0145731027449515,0.0524786269165115,0,0
"237","2015-09-01",0.255343711869263,0.010411398350976,0.0210470335994643,0,0,0,0,0.0486304686016023,105272936.175499,5381160.5778,110654096.7533,69514590.1831003,2215683.0248,0,1096038.4741,1374045.5161,0,0,0,0.0200235064928486,0.0099050871703701,0,0.0124174843626748,0,0,0
"238","2015-10-01",0.218736592928462,0.0108917416082012,0.0177392592113701,1,1,0,0,0.0487078817225328,106963655.465602,5476733.14950002,112440388.615102,69972758.8369997,1897456.0105,106963655.465602,1165020.4968,1197961.9495,5476733.14950002,0,0,0.0168752174718573,0.0103612279461966,0.951292118277467,0.0106541960967494,0.0487078817225328,0,0
"239","2015-11-01",0.225292594318539,0.0116031718992417,0.0166641761427906,1,1,0,0,0.0488084970930839,106999806.7064,5490481.92570001,112490288.6321,69189555.2124004,1783063.6262,106999806.7064,1241537.1504,1236964.9171,5490481.92570001,0,0,0.0158508227499666,0.0110368385173271,0.95119150290692,0.0109961929348897,0.0488084970930839,0,0
"240","2015-12-01",0.207236264174419,0.0138003829255481,0.0184078610601861,1,1,0,0,0.0482781583722652,106850341.773501,5420215.757,112270557.5305,69699117.9794003,1966886.2456,106850341.773501,1474575.6322,1123265.2645,5420215.757,0,0,0.0175191634286279,0.0131341258530707,0.951721841627739,0.0100049851822892,0.0482781583722652,0,0
"241","2016-01-01",0.19373715173618,0.0097438531353095,0.0170319582174766,0,0,0,0,0.0531472844910278,106158144.507701,5958706.1586,112116850.666301,70030732.3500005,1808081.0817,0,1034389.3692,1154422.7592,0,0,0,0.016126755888653,0.00922599380068836,0,0.0102966035198042,0,0,0
"242","2016-02-01",0.222443651380419,0.0108231967113939,0.0169260067589898,1,1,0,0,0.0520058608456354,105049063.841099,5762870.01200001,110811933.853099,69099036.0363996,1778061.1646,105049063.841099,1136966.6823,1281913.8479,5762870.01200001,0,0,0.0160457552068096,0.0102603270493163,0.947994139154371,0.0115683735796851,0.0520058608456354,0,0
"243","2016-03-01",0.255243399866443,0.0104058418696322,0.0166242934724405,0,0,0,0,0.0512593960863221,107696653.037801,5818729.98,113515383.017801,69181141.1998996,1790380.7661,0,1120674.3414,1485192.423,0,0,0,0.0157721422286814,0.00987244469962511,0,0.0130836225321735,0,0,0
"244","2016-04-01",0.241167006398049,0.00964221135583799,0.0156984347165117,0,0,0,0,0.0465123944002899,107831480.116901,5260163.11329999,113091643.230201,69786361.0937,1692785.451,0,1039733.9221,1268577.7912,0,0,0,0.0149682629295101,0.00919372901836429,0,0.0112172549179233,0,0,0
"245","2016-05-01",0.25706714312559,0.0139118462937377,0.0214323258686367,1,1,0,0,0.0443046151235503,106832665.975401,4952603.33320001,111785269.308601,68973353.7978002,2289672.5106,106832665.975401,1486239.6282,1273151.5899,4952603.33320001,0,0,0.020482774919824,0.0132954872980356,0.955695384876443,0.0113892608370899,0.0443046151235503,0,0
"246","2016-06-01",0.230310511279661,0.0116720279073473,0.0194394081435297,1,1,0,0,0.0506479043488068,108223139.9828,5773701.1034,113996841.0862,68353265.9142004,2103793.7887,108223139.9828,1263183.5101,1329744.0531,5773701.1034,0,0,0.0184548428592788,0.0110808641543394,0.949352095651193,0.0116647447458171,0.0506479043488068,0,0
"247","2016-07-01",0.23461712355654,0.0113446870127755,0.0187352672768923,1,1,0,0,0.0526856321649098,108265263.7148,6021257.62470001,114286521.3395,68410863.6729,2028378.6525,108265263.7148,1228235.5312,1412690.1441,6021257.62470001,0,0,0.0177481878766306,0.0107469850057943,0.947314367835088,0.0123609514712891,0.0526856321649098,0,0
"248","2016-08-01",0.309894925355611,0.0111483724933626,0.0237784568816246,0,0,0,0,0.0499493024706746,107744377.2636,5664704.52939999,113409081.792999,69078372.7913004,2561995.029,0,1201174.4518,1755463.1873,0,0,0,0.0225907395465585,0.0105915190636359,0,0.0154790353607145,0,0,0
"249","2016-09-01",0.259805734872436,0.00933206575940715,0.0184200896925027,1,1,0,0,0.0479519182539031,108027533.634101,5441035.55409999,113468569.188202,69884385.9727002,1989876.8588,108027533.634101,1008120.0477,1413612.2406,5441035.55409999,0,0,0.0175368110573382,0.00888457530497198,0.952048081746093,0.0124581833604983,0.0479519182539031,0,0
"250","2016-10-01",0.236105537463563,0.0106871049735097,0.0167720434670987,1,1,0,0,0.0473414801129577,107731060.221999,5353594.95409999,113084655.1761,70210469.4066998,1806870.0248,107731060.221999,1151333.1495,1264013.414,5353594.95409999,0,0,0.0159780301048474,0.0101811616059412,0.952658519887041,0.0111775856063905,0.0473414801129577,0,0
"251","2016-11-01",0.210761713691604,0.0114181518720594,0.0166516841986939,0,0,0,0,0.0449973848312238,107982639.4162,5087877.56570001,113070516.981901,69766366.6389993,1798092.8105,0,1232962.1764,1072329.7948,0,0,0,0.0159024019567172,0.0109043648982109,0,0.0094837259386693,0,0,0
"252","2016-12-01",0.225180186244359,0.0144814318527214,0.0170452857283195,0,0,0,0,0.0452846877464231,107670130.941298,5107080.8195,112777211.760799,70409659.3584002,1835268.1463,0,1559217.6638,1150013.4101,0,0,0,0.0162733952865639,0.0138256447331498,0,0.0101972144207572,0,0,0
"253","2017-01-01",0.274344306795671,0.0122296707715465,0.0184297315442333,1,1,0,0,0.0506363682068299,106483846.288801,5679546.8756,112163393.1644,69873732.3162004,1962468.7009,106483846.288801,1302262.3826,1558151.3505,5679546.8756,0,0,0.0174965168718066,0.0116104046593102,0.949363631793172,0.0138917993343531,0.0506363682068299,0,0
"254","2017-02-01",0.233720728191134,0.00952963516372517,0.0195052801237875,0,0,0,0,0.0492266872867414,106115651.693501,5494182.40109999,111609834.0946,69269009.9546003,2069815.5118,0,1011243.4458,1284104.3116,0,0,0,0.0185450997986936,0.00906052279356378,0,0.0115052971990944,0,0,0
"255","2017-03-01",0.265225814562982,0.00855368201274436,0.0162934702229047,0,0,0,0,0.0457566422407021,109368787.570799,5244310.52569999,114613098.096499,69880486.1048002,1781997.0836,0,935505.831,1390926.531,0,0,0,0.0155479357350557,0.00816229424504648,0,0.0121358427099572,0,0,0
"256","2017-04-01",0.263479419190252,0.00846161346787341,0.0180653223179236,0,0,0,0,0.0414385558562166,108019389.820901,4669671.98189999,112689061.8028,69419929.2563002,1951405.0937,0,914018.3237,1230362.4616,0,0,0,0.0173167214499918,0.00811097642555124,0,0.0109182066290788,0,0,0
"257","2017-05-01",0.271154583806967,0.0129008798560172,0.019613149465022,1,1,0,0,0.0414586983741403,107524544.9366,4650637.0344,112175181.971,69108980.4964002,2108894.971,107524544.9366,1387161.2358,1261041.5495,4650637.0344,0,0,0.0188000138171846,0.0123660261693055,0.958541301625855,0.0112417161028186,0.0414586983741403,0,0
"258","2017-06-01",0.276009089237433,0.011137697886993,0.0185070938917314,0,0,0,0,0.0457674809433622,108505576.086,5204210.49020001,113709786.5762,67844001.4404998,2008122.8844,0,1208502.3255,1436409.3976,0,0,0,0.0176600708247245,0.0106279535111971,0,0.012632240731869,0,0,0
"259","2017-07-01",0.255157482382172,0.0112445237621772,0.0171836173211937,1,1,0,0,0.0477930062298017,109523896.3381,5497204.17330001,115021100.5114,68187741.4581998,1882016.7222,109523896.3381,1231544.0549,1402652.777,5497204.17330001,0,0,0.0163623605915113,0.0107071141679603,0.952206993770198,0.0121947431450717,0.0477930062298017,0,0
"260","2017-08-01",0.329374963940895,0.0105840764389913,0.0233893284544581,0,0,0,0,0.044875884320212,109051446.524701,5123711.1689,114175157.693601,68885105.0144002,2550640.1012,0,1154208.8458,1687622.1815,0,0,0,0.0223397116564083,0.0101091066490788,0,0.0147809927797856,0,0,0
"261","2017-09-01",0.280676977944087,0.00866018967557063,0.0177360802840251,0,0,0,0,0.0408392548736053,109430947.8317,4659363.2947,114090311.126401,69859660.329,1940876.0763,0,947692.7646,1307776.0087,0,0,0,0.017011751980847,0.00830651398215621,0,0.0114626386394118,0,0,0
"262","2017-10-01",0.247246353316332,0.00943498923291468,0.0167607842905229,0,0,0,0,0.0379907755554135,109327278.445801,4317451.4256,113644729.871401,70735189.4496005,1832410.9311,0,1031501.695,1067474.1206,0,0,0,0.0161240290964089,0.00907654667459929,0,0.00939308071573526,0,0,0
"263","2017-11-01",0.232313948068938,0.0106887703416167,0.0145310643924418,0,0,0,0,0.0390410061832786,108897602.464901,4424197.0766,113321799.541501,70022258.6538001,1582398.0736,0,1163981.4635,1027802.6899,0,0,0,0.0139637570176468,0.010271469992618,0,0.00906977028302128,0,0,0
"264","2017-12-01",0.227674888164522,0.0122756994234717,0.017466741387728,1,1,0,0,0.0393318822767968,108636323.185799,4447811.8881,113084135.073899,70660889.1374991,1897522.5624,108636323.185799,1333586.8499,1012655.0742,4447811.8881,0,0,0.0167797415717067,0.0117928730588824,0.960668117723204,0.00895488189866988,0.0393318822767968,0,0
