acs_occ_code,SOC2010,SOC_major,SOC_minor,SOC_broad,SOC2010_cleaned,occ_title,occ_group,tot_emp,emp_prse,h_mean,a_mean,mean_prse,h_pct10,h_pct25,h_median,h_pct75,h_pct90,a_pct10,a_pct25,a_median,a_pct75,a_pct90,year
1560,17-3031,17,17-3000,17-3030,17-3031,Surveying and mapping technicians,NA,71920,1.6,18.03,37500,0.6,10.42,13.16,16.88,22.05,27.9,21680,27370,35120,45860,58030,2008
1560,17-3031,17,17-3000,17-3030,17-3031,Surveying and mapping technicians,NA,62940,1.7,18.98,39470,0.5,10.9,13.81,17.88,23.42,28.74,22680,28730,37190,48700,59780,2009
1560,17-3031,17,17-3000,17-3030,17-3031,Surveying and Mapping Technicians,NA,53870,1.8,19.41,40370,0.5,11.28,14.16,18.22,23.73,29.27,23450,29450,37900,49360,60870,2010
1560,17-3031,17,17-3000,17-3030,17-3031,Surveying and Mapping Technicians,NA,48590,1.7,20.22,42050,0.4,11.74,14.78,18.92,24.85,30.48,24420,30740,39350,51690,63400,2011
1560,17-3031,17,17-3000,17-3030,17-3031,Surveying and Mapping Technicians,detailed,47000,1.9,20.52,42680,0.5,11.62,14.83,19.07,25.34,31.67,24180,30860,39670,52710,65870,2012
1560,17-3031,17,17-3000,17-3030,17-3031,Surveying and Mapping Technicians,detailed,47950,1.8,20.93,43540,0.6,11.99,15.23,19.55,25.62,32.1,24950,31680,40670,53280,66770,2013
1560,17-3031,17,17-3000,17-3030,17-3031,Surveying and Mapping Technicians,detailed,50750,2.1,21.09,43870,0.6,12.15,15.31,19.6,25.74,32.36,25270,31840,40770,53540,67320,2014
1560,17-3031,17,17-3000,17-3030,17-3031,Surveying and Mapping Technicians,detailed,53620,2.9,21.54,44800,0.6,12.53,15.66,20.2,26.2,32.77,26060,32580,42010,54500,68160,2015
1560,17-3031,17,17-3000,17-3030,17-3031,Surveying and Mapping Technicians,detailed,53920,2.5,21.87,45490,0.7,12.52,15.8,20.41,26.77,33.79,26030,32860,42450,55690,70280,2016
1560,17-3031,17,17-3000,17-3030,17-3031,Surveying and Mapping Technicians,detailed,51890,2.6,22.28,46350,0.6,12.82,16.15,20.84,27.4,34.34,26670,33590,43340,56990,71440,2017
1560,17-3031,17,17-3000,17-3030,17-3031,Surveying and Mapping Technicians,detailed,52300,2.1,22.93,47690,0.6,13.15,16.49,21.34,28,35.63,27360,34300,44380,58250,74110,2018
1560,17-3031,17,17-3000,17-3030,17-3031,Surveying and Mapping Technicians,detailed,53030,1.8,23.32,48500,0.5,13.66,16.81,21.64,28.4,36.15,28410,34960,45010,59070,75190,2019
1560,17-3031,17,17-3000,17-3030,17-3031,Surveying and Mapping Technicians,detailed,53370,3,23.93,49770,0.5,14,17.19,22.21,29.05,37.25,29110,35760,46200,60430,77480,2020
1560,17-3031,17,17-3000,17-3030,17-3031,Surveying and Mapping Technicians,detailed,56070,2.7,23.95,49810,0.9,14.31,17.77,22.55,28.75,36.6,29770,36960,46910,59790,76130,2021
1560,17-3031,17,17-3000,17-3030,17-3031,Surveying and Mapping Technicians,detailed,56580,2.7,24.79,51570,0.7,15.31,18.14,22.68,29.36,37.17,31840,37720,47180,61070,77310,2022
1560,17-3031,17,17-3000,17-3030,17-3031,Surveying and Mapping Technicians,detailed,56050,2.5,26,54090,0.8,16.87,19.13,23.53,30.07,38.05,35080,39790,48940,62540,79150,2023
1600,19-1010,19,19-1000,19-1010,19-1010,Agricultural and Food Scientists,NA,21050,2.2,26.29,54680,0.7,15.34,19.58,25.08,31.91,40.26,31910,40720,52160,66370,83740,2000
1600,19-1010,19,19-1000,19-1010,19-1010,Agricultural and Food Scientists,NA,13470,2.9,25.15,52310,1.2,13.79,17.24,23.28,31.54,41.03,28690,35850,48420,65600,85350,2001
1600,19-1010,19,19-1000,19-1010,19-1010,Agricultural and Food Scientists,NA,14920,3.5,25.38,52800,1.1,13.82,17.2,23.4,31.73,41.09,28750,35770,48670,65990,85460,2002
1600,19-1010,19,19-1000,19-1010,19-1010,Agricultural and food scientists,NA,16200,4.2,25.77,53600,1.2,13.82,17.2,23.8,32.49,41.77,28740,35770,49510,67580,86890,2003
1600,19-1010,19,19-1000,19-1010,19-1010,Agricultural and Food Scientists,broad,28220,2.8,30.99,64470,0.7,16.71,21.29,28.18,37.46,50.41,34750,44280,58610,77920,104840,2012
1600,19-1010,19,19-1000,19-1010,19-1010,Agricultural and Food Scientists,broad,30490,2.6,31.17,64830,0.8,16.63,21.41,28.63,37.91,50.49,34580,44530,59550,78860,105010,2013
1600,19-1010,19,19-1000,19-1010,19-1010,Agricultural and Food Scientists,broad,31670,2.6,31.85,66250,0.8,17.15,21.99,29.18,38.46,51,35670,45750,60690,80000,106080,2014
1600,19-1010,19,19-1000,19-1010,19-1010,Agricultural and Food Scientists,broad,31700,3.3,33.28,69230,1.1,17.55,22.64,30.03,40.25,54.58,36500,47100,62470,83730,113520,2015
1600,19-1010,19,19-1000,19-1010,19-1010,Agricultural and Food Scientists,broad,31350,3.6,33.88,70470,1,18.11,23.05,30.25,40.51,56.02,37660,47950,62920,84270,116520,2016
1600,19-1010,19,19-1000,19-1010,19-1010,Agricultural and Food Scientists,broad,31750,4.6,33.88,70480,1.1,18.22,23.2,30.25,40.47,56.02,37890,48260,62910,84170,116520,2017
1600,19-1010,19,19-1000,19-1010,19-1010,Agricultural and Food Scientists,broad,30880,3.6,34.24,71230,1,18.62,23.67,30.78,41.27,56.13,38740,49240,64020,85830,116740,2018
1600,19-1010,19,19-1000,19-1010,19-1010,Agricultural and Food Scientists,broad,30300,3.2,34.88,72550,1,18.89,24.33,31.33,42.24,57.13,39280,50610,65160,87870,118830,2019
1600,19-1010,19,19-1000,19-1010,19-1010,Agricultural and Food Scientists,broad,29710,2.8,36.69,76320,1,19.48,25.21,33.09,44.99,60.23,40520,52430,68830,93570,125280,2020
1600,19-1010,19,19-1000,19-1010,19-1010,Agricultural and Food Scientists,broad,31920,3,38.45,79970,1.4,21.23,25.99,35.66,47.55,61.62,44160,54060,74160,98910,128160,2021
1600,19-1010,19,19-1000,19-1010,19-1010,Agricultural and Food Scientists,broad,33250,3.9,39.06,81250,5.6,20.7,26.69,36.03,47.97,62.26,43060,55510,74940,99780,129490,2022
1600,19-1010,19,19-1000,19-1010,19-1010,Agricultural and Food Scientists,broad,32360,2.6,39.87,82930,1.1,22.12,28.3,36.73,48.77,62.29,46010,58860,76400,101430,129560,2023
1610,19-1020,19,19-1000,19-1020,19-1020,Biological Scientists,broad,94680,2.2,36.84,76630,1,19.23,24.79,33.58,44.13,58.86,40000,51560,69850,91790,122420,2012
1610,19-1020,19,19-1000,19-1020,19-1020,Biological Scientists,broad,100620,2.6,37.32,77630,1,19.09,24.82,34.04,44.87,59.94,39700,51630,70800,93330,124680,2013
1610,19-1020,19,19-1000,19-1020,19-1020,Biological Scientists,broad,103210,2.7,38.08,79200,0.9,19.73,25.32,34.59,46.06,61.15,41030,52670,71940,95800,127200,2014
1610,19-1020,19,19-1000,19-1020,19-1020,Biological Scientists,broad,101970,2.5,38.27,79610,0.9,19.82,25.48,34.72,45.9,61.12,41230,53000,72220,95480,127120,2015
1610,19-1020,19,19-1000,19-1020,19-1020,Biological Scientists,broad,103690,2.3,38.49,80060,0.9,19.98,25.43,34.56,46.15,62,41570,52890,71890,95990,128960,2016
1610,19-1020,19,19-1000,19-1020,19-1020,Biological Scientists,broad,104550,2,40.41,84060,1.4,20.46,26.45,36.04,48.37,65.55,42550,55020,74960,100600,136340,2017
1610,19-1020,19,19-1000,19-1020,19-1020,Biological Scientists,broad,109040,2.2,41.54,86390,1.6,21.2,27.27,37.29,49.78,67.42,44100,56730,77550,103540,140240,2018
1610,19-1020,19,19-1000,19-1020,19-1020,Biological Scientists,broad,108980,2.4,42.84,89100,1.8,21.8,28.38,38.26,51.09,69.89,45350,59030,79580,106260,145370,2019
1610,19-1020,19,19-1000,19-1020,19-1020,Biological Scientists,broad,110600,4,44.01,91550,1.3,22.79,29.59,40.01,53.01,71.56,47390,61560,83220,110250,148850,2020
1610,19-1020,19,19-1000,19-1020,19-1020,Biological Scientists,broad,117460,2.6,45.18,93970,1.1,23.34,30.03,39.75,56.83,74.81,48550,62470,82680,118210,155600,2021
1610,19-1020,19,19-1000,19-1020,19-1020,Biological Scientists,broad,124910,2.3,46.38,96460,0.8,23.96,30.53,41.35,57.57,75.51,49830,63490,86000,119750,157060,2022
1610,19-1020,19,19-1000,19-1020,19-1020,Biological Scientists,broad,133050,1.3,48.29,100440,0.9,25.04,32.01,44.13,60,77.14,52090,66570,91790,124790,160460,2023
1640,19-1030,19,19-1000,19-1030,19-1030,Conservation Scientists and Foresters,broad,27920,1.5,29.52,61400,0.4,18.08,22.35,28.4,35.22,42.36,37610,46490,59060,73250,88110,2012
1640,19-1030,19,19-1000,19-1030,19-1030,Conservation Scientists and Foresters,broad,27810,1.9,29.76,61890,0.4,17.84,22.41,28.55,35.47,43,37120,46610,59380,73780,89450,2013
1640,19-1030,19,19-1000,19-1030,19-1030,Conservation Scientists and Foresters,broad,28350,1.7,30.3,63020,0.4,18.24,22.91,29.02,36.23,43.44,37940,47650,60360,75360,90350,2014
1640,19-1030,19,19-1000,19-1030,19-1030,Conservation Scientists and Foresters,broad,28790,1.7,30.22,62860,0.5,18.03,22.74,28.95,36.04,43.88,37510,47300,60220,74970,91260,2015
1640,19-1030,19,19-1000,19-1030,19-1030,Conservation Scientists and Foresters,broad,28890,1.7,30.63,63720,0.6,18.22,22.71,29.14,36.87,44.41,37910,47240,60610,76680,92360,2016
1640,19-1030,19,19-1000,19-1030,19-1030,Conservation Scientists and Foresters,broad,30340,1.4,30.76,63990,0.6,17.38,22.67,29.31,37.25,45.28,36150,47150,60970,77480,94190,2017
1640,19-1030,19,19-1000,19-1030,19-1030,Conservation Scientists and Foresters,broad,30600,1.4,31.12,64720,0.6,17.64,22.88,29.49,37.62,45.86,36690,47590,61340,78260,95390,2018
1640,19-1030,19,19-1000,19-1030,19-1030,Conservation Scientists and Foresters,broad,31580,1.7,31.68,65900,0.5,18.88,23.76,30.01,37.78,46.03,39270,49430,62410,78580,95750,2019
1640,19-1030,19,19-1000,19-1030,19-1030,Conservation Scientists and Foresters,broad,31380,1.8,32.75,68120,0.7,19.43,24.31,30.78,38.94,47.95,40420,50560,64010,81000,99740,2020
1640,19-1030,19,19-1000,19-1030,19-1030,Conservation Scientists and Foresters,broad,32040,2.1,32.73,68080,0.9,18.96,24.01,30.65,38.9,47.88,39430,49930,63750,80910,99580,2021
1640,19-1030,19,19-1000,19-1030,19-1030,Conservation Scientists and Foresters,broad,32320,1.6,33.32,69310,0.7,20.52,24.33,30.97,39.3,48.4,42680,50610,64420,81740,100670,2022
1640,19-1030,19,19-1000,19-1030,19-1030,Conservation Scientists and Foresters,broad,32240,1.6,34.82,72430,0.5,21.45,25.82,32.84,40.97,49.63,44620,53710,68300,85220,103230,2023
1650,19-1040,19,19-1000,19-1040,19-1040,Medical Scientists,broad,100270,2.6,41.85,87040,1.4,19.91,25.59,36.58,50.98,69.81,41410,53220,76080,106030,145210,2012
1650,19-1040,19,19-1000,19-1040,19-1040,Medical Scientists,broad,109620,2.7,42.98,89390,1.3,20.58,26.59,37.9,52.49,71.15,42810,55300,78840,109180,147990,2013
1650,19-1040,19,19-1000,19-1040,19-1040,Medical Scientists,broad,106160,3,42.95,89340,1.3,20.76,26.76,37.94,53.2,70.59,43170,55660,78920,110660,146820,2014
1650,19-1040,19,19-1000,19-1040,19-1040,Medical Scientists,broad,109900,3.1,44.66,92900,1.3,21.44,27.64,38.97,55.4,73.97,44590,57490,81060,115230,153850,2015
1650,19-1040,19,19-1000,19-1040,19-1040,Medical Scientists,broad,114560,2.9,45.26,94150,1.5,21.46,27.4,38.33,55.51,76,44640,56990,79730,115450,158070,2016
1650,19-1040,19,19-1000,19-1040,19-1040,Medical Scientists,broad,118560,2.7,45.64,94920,1.5,21.64,27.68,38.93,55.68,76.3,45000,57580,80970,115810,158690,2017
1650,19-1040,19,19-1000,19-1040,19-1040,Medical Scientists,broad,127380,2.7,45.8,95270,1.2,22.4,28.47,40.16,56.04,74.62,46590,59210,83530,116560,155210,2018
1650,19-1040,19,19-1000,19-1040,19-1040,Medical Scientists,broad,134600,3,46.95,97650,1.1,23.43,29.55,41.97,57.96,76.08,48730,61460,87290,120570,158240,2019
1650,19-1040,19,19-1000,19-1040,19-1040,Medical Scientists,broad,133620,2.9,48.45,100780,1.1,24.12,30.32,43.28,60.11,78.5,50160,63060,90010,125030,163280,2020
1650,19-1040,19,19-1000,19-1040,19-1040,Medical Scientists,broad,116740,1.6,49.44,102830,0.9,24.09,30.19,43.58,62.24,80.22,50100,62800,90640,129450,166860,2021
1650,19-1040,19,19-1000,19-1040,19-1040,Medical Scientists,broad,119980,1.5,52.27,108720,1.3,27.33,31.7,46.74,63.47,81.31,56850,65940,97210,132010,169130,2022
1650,19-1040,19,19-1000,19-1040,19-1040,Medical Scientists,broad,146850,1.2,53.29,110850,2.4,29.72,36.57,48.07,63.96,80.47,61810,76060,99980,133030,167370,2023
1660,19-1099,19,19-1000,19-1090,19-1099,"Life scientists, all other",NA,13870,6.7,30.63,63710,3.2,14.84,19.11,26.65,37.05,51.13,30870,39740,55430,77070,106340,2004
1660,19-1099,19,19-1000,19-1090,19-1099,"Life scientists, all other",NA,12790,7.2,31.04,64570,1.9,15.79,20.19,27.1,37.02,50.92,32850,41990,56370,77000,105900,2005
1660,19-1099,19,19-1000,19-1090,19-1099,"Life scientists, all other",NA,12830,5.2,31,64480,2,15.84,20.11,27.39,38.06,50.38,32950,41820,56970,79160,104780,2006
1660,19-1099,19,19-1000,19-1090,19-1099,"Life scientists, all other",NA,12470,4.6,32.18,66930,1.7,16.84,21.25,28.37,39.34,53.97,35020,44190,59010,81830,112270,2007
1660,19-1099,19,19-1000,19-1090,19-1099,"Life scientists, all other",NA,12030,4.6,33.18,69020,1.5,17.44,22.11,29.55,40.86,55.66,36280,45990,61450,84990,115770,2008
1660,19-1099,19,19-1000,19-1090,19-1099,"Life scientists, all other",NA,12320,4.6,34.9,72590,1.7,18.6,23.16,30.76,43.34,59.24,38680,48180,63970,90160,123220,2009
1660,19-1099,19,19-1000,19-1090,19-1099,"Life Scientists, All Other",NA,10610,4.2,34.67,72120,1.8,18.17,22.47,29.97,43.67,59.93,37790,46750,62340,90830,124650,2010
1660,19-1099,19,19-1000,19-1090,19-1099,"Life Scientists, All Other",NA,10020,4.4,35.68,74220,1.8,19.18,23.25,30.95,44.68,61.37,39900,48350,64370,92930,127660,2011
1660,19-1099,19,19-1000,19-1090,19-1099,"Life Scientists, All Other",detailed,8940,3.7,35.93,74740,1.7,19.58,23.87,31.41,44.03,60.66,40730,49640,65330,91590,126170,2012
1660,19-1099,19,19-1000,19-1090,19-1099,"Life Scientists, All Other",detailed,8550,3.8,36.97,76900,1.4,20.23,24.87,32.18,44.58,60.44,42090,51730,66930,92740,125710,2013
1660,19-1099,19,19-1000,19-1090,19-1099,"Life Scientists, All Other",detailed,9400,3.8,38.11,79270,1.4,20.77,25.36,33.22,46.4,62.08,43210,52750,69100,96510,129120,2014
1660,19-1099,19,19-1000,19-1090,19-1099,"Life Scientists, All Other",detailed,9070,4.2,38.4,79870,1.6,20.92,25.73,33.92,47.13,62.19,43520,53510,70550,98030,129350,2015
1660,19-1099,19,19-1000,19-1090,19-1099,"Life Scientists, All Other",detailed,7890,4.1,39.98,83150,2.1,21.24,26.15,35.51,49.56,65.56,44190,54390,73860,103090,136370,2016
1660,19-1099,19,19-1000,19-1090,19-1099,"Life Scientists, All Other",detailed,7120,4.6,39.55,82270,2.1,20.47,26.05,35.84,49.14,66.08,42590,54180,74540,102210,137440,2017
1660,19-1099,19,19-1000,19-1090,19-1099,"Life Scientists, All Other",detailed,6850,5.1,42.86,89150,3.3,20.86,27.17,37.59,52.43,72.08,43390,56500,78190,109060,149930,2018
1660,19-1099,19,19-1000,19-1090,19-1099,"Life Scientists, All Other",detailed,6450,5.2,41.29,85890,3.5,18.93,25.86,36.49,50.16,69.96,39380,53780,75910,104340,145510,2019
1660,19-1099,19,19-1000,19-1090,19-1099,"Life Scientists, All Other",detailed,6540,6.1,44.31,92170,3.3,20.12,27.61,39.42,53.55,74.45,41840,57440,82000,111380,154850,2020
1660,19-1099,19,19-1000,19-1090,19-1099,"Life Scientists, All Other",detailed,6820,6.6,45.4,94430,3.9,23.37,29.72,39.18,54.52,73.03,48620,61830,81500,113400,151900,2021
1660,19-1099,19,19-1000,19-1090,19-1099,"Life Scientists, All Other",detailed,8320,4.4,48.26,100370,1.9,22.94,29.91,40.35,59.87,81.31999999999998,47710,62210,83930,124530,169150,2022
1660,19-1099,19,19-1000,19-1090,19-1099,"Life Scientists, All Other",detailed,7490,3.1,48.81,101520,1.6,24.2,30.99,41.8,61.34,82.72,50340,64460,86950,127580,172060,2023
1700,19-2010,19,19-2000,19-2010,19-2010,Astronomers and Physicists,broad,19960,4.3,54.28,112900,1.4,26.96,37.5,51.14,67.71,83.95999999999998,56070,77990,106360,140850,174630,2012
1700,19-2010,19,19-2000,19-2010,19-2010,Astronomers and Physicists,broad,19090,4,55.98,116440,1.4,26.23,38.22,52.95,69.17,86.65,54560,79510,110130,143880,180220,2013
1700,19-2010,19,19-2000,19-2010,19-2010,Astronomers and Physicists,broad,18450,3.9,55.95,116380,1.4,26.21,37.97,52.54,69.74,87.59,54510,78980,109290,145060,182190,2014
1700,19-2010,19,19-2000,19-2010,19-2010,Astronomers and Physicists,broad,17410,3.4,56.57,117660,1.4,26.51,38.07,53.36,71.16,88.13,55130,79180,110980,148010,183310,2015
1700,19-2010,19,19-2000,19-2010,19-2010,Astronomers and Physicists,broad,18510,4.1,58,120650,1.5,27.56,38.98,55.23,73.65,90.11,57310,81070,114870,153180,187430,2016
1700,19-2010,19,19-2000,19-2010,19-2010,Astronomers and Physicists,broad,18720,4.7,58.47,121620,1.5,27.38,39.25,56.36,74.48999999999998,90.5,56950,81650,117220,154940,188230,2017
1700,19-2010,19,19-2000,19-2010,19-2010,Astronomers and Physicists,broad,19770,4.4,59.48,123730,1.5,28.38,40.12,57.49,75.69,91.63,59030,83440,119580,157440,190580,2018
1700,19-2010,19,19-2000,19-2010,19-2010,Astronomers and Physicists,broad,18800,5,62.56,130110,2,29.82,42.18,58.76,78.94,96.6,62030,87730,122220,164200,200930,2019
1700,19-2010,19,19-2000,19-2010,19-2010,Astronomers and Physicists,broad,18080,4.7,65.62,136480,1.9,32.02,44.88,62,82.12,99.92,66600,93360,128950,170800,207830,2020
1700,19-2010,19,19-2000,19-2010,19-2010,Astronomers and Physicists,broad,21950,4.3,72.36,150510,0.7,37.03,50.54,70.89,87.22,100,77020,105120,147450,181430,208000,2021
1700,19-2010,19,19-2000,19-2010,19-2010,Astronomers and Physicists,broad,21000,2.7,71.06,147800,1.1,35.28,50.83,66.93,84.62,104.18,73380,105730,139220,176010,216690,2022
1700,19-2010,19,19-2000,19-2010,19-2010,Astronomers and Physicists,broad,20430,1.6,74.66,155280,0.6,37.78,52.45,71.89,88.22,109.06,78580,109100,149530,183500,226850,2023
1710,19-2021,19,19-2000,19-2020,19-2021,Atmospheric and Space Scientists,NA,7290,7.2,28.01,58270,1.5,14.36,19.13,28.13,34.97,42.82,29880,39780,58510,72740,89060,2000
1710,19-2021,19,19-2000,19-2020,19-2021,Atmospheric and Space Scientists,NA,6770,4.9,29.55,61470,1.1,15.1,20.4,29.58,37.05,44.64,31410,42430,61530,77070,92860,2001
1710,19-2021,19,19-2000,19-2020,19-2021,Atmospheric and Space Scientists,NA,7210,4.3,29.33,61000,1.5,14.53,19.22,28.94,36.96,44.44,30220,39970,60200,76880,92430,2002
1710,19-2021,19,19-2000,19-2020,19-2021,Atmospheric and space scientists,NA,6490,4.9,31.65,65830,2.2,15.37,21.22,31.57,40,48.22,31980,44140,65670,83190,100290,2003
1710,19-2021,19,19-2000,19-2020,19-2021,Atmospheric and space scientists,NA,7070,7.5,33.46,69590,1.9,16.63,23.5,33.7,41.64,50.97,34590,48880,70100,86610,106020,2004
1710,19-2021,19,19-2000,19-2020,19-2021,Atmospheric and space scientists,NA,7050,5.3,35.11,73020,1.8,17.91,25.2,35.55,43.03,52.71,37250,52410,73940,89500,109630,2005
1710,19-2021,19,19-2000,19-2020,19-2021,Atmospheric and space scientists,NA,8250,4.6,37.41,77810,2,18.79,26.7,37.09,46.39,57.55,39090,55530,77150,96490,119700,2006
1710,19-2021,19,19-2000,19-2020,19-2021,Atmospheric and space scientists,NA,8750,4.9,37.96,78960,3.2,17.8,24.96,37.69,47.35,59.24,37030,51920,78390,98490,123230,2007
1710,19-2021,19,19-2000,19-2020,19-2021,Atmospheric and space scientists,NA,8860,5,39.46,82080,3.4,18.74,26.51,39.08,48.72,61.11,38990,55140,81290,101340,127100,2008
1710,19-2021,19,19-2000,19-2020,19-2021,Atmospheric and space scientists,NA,8320,4.3,40.94,85160,2.9,19.5,28.21,40.73,50.25,61.18,40560,58680,84710,104520,127250,2009
1710,19-2021,19,19-2000,19-2020,19-2021,Atmospheric and Space Scientists,NA,8640,3.9,42.31,88010,1.6,21.66,30.87,42.2,51.88,63.52,45050,64200,87780,107900,132130,2010
1710,19-2021,19,19-2000,19-2020,19-2021,Atmospheric and Space Scientists,NA,9640,5,43.68,90860,1.7,23.05,32.14,43.17,53.01,65.44,47950,66860,89790,110270,136120,2011
1710,19-2021,19,19-2000,19-2020,19-2021,Atmospheric and Space Scientists,detailed,10190,5.1,43.27,90010,1.6,23.62,31.19,42.91,52.99,64.77,49120,64870,89260,110220,134730,2012
1710,19-2021,19,19-2000,19-2020,19-2021,Atmospheric and Space Scientists,detailed,10800,6.5,42.38,88140,1.6,23.71,30.15,41.84,51.77,62.38,49320,62710,87030,107680,129750,2013
1710,19-2021,19,19-2000,19-2020,19-2021,Atmospheric and Space Scientists,detailed,10850,6.6,42.35,88090,1.1,24.05,30.52,42.3,51.87,61.86,50030,63480,87980,107890,128670,2014
1710,19-2021,19,19-2000,19-2020,19-2021,Atmospheric and Space Scientists,detailed,10370,6.3,43.37,90210,1,24.34,31.83,43.18,52.65,63.55,50630,66200,89820,109500,132180,2015
1710,19-2021,19,19-2000,19-2020,19-2021,Atmospheric and Space Scientists,detailed,9800,5.2,45.6,94840,1.3,24.75,33.59,44.45,55.05,67.71,51480,69860,92460,114510,140830,2016
1710,19-2021,19,19-2000,19-2020,19-2021,Atmospheric and Space Scientists,detailed,8940,3.5,45.05,93710,1.1,24.13,33.03,44.27,54.27,66.47,50180,68700,92070,112880,138250,2017
1710,19-2021,19,19-2000,19-2020,19-2021,Atmospheric and Space Scientists,detailed,9310,3.9,45.95,95580,1.2,24.06,33.36,45.25,55.81,68.51,50040,69380,94110,116090,142500,2018
1710,19-2021,19,19-2000,19-2020,19-2021,Atmospheric and Space Scientists,detailed,9290,3.8,46.71,97160,1.4,23.89,33.68,45.86,57.26,70.75,49700,70050,95380,119110,147160,2019
1710,19-2021,19,19-2000,19-2020,19-2021,Atmospheric and Space Scientists,detailed,10210,4.8,48.34,100550,1.4,25.17,34.89,47.95,59.58,73.63,52350,72570,99740,123930,153150,2020
1710,19-2021,19,19-2000,19-2020,19-2021,Atmospheric and Space Scientists,detailed,8520,3.5,46.58,96880,1.5,23.36,31.3,45.47,57.58,72.48,48600,65110,94570,119770,150760,2021
1710,19-2021,19,19-2000,19-2020,19-2021,Atmospheric and Space Scientists,detailed,9900,3.5,45.01,93610,1.1,24.28,31.83,40.28,55.48,68.04,50490,66210,83780,115400,141520,2022
1710,19-2021,19,19-2000,19-2020,19-2021,Atmospheric and Space Scientists,detailed,9310,4.3,48.81,101530,1.2,23.54,32.73,44.65,59.98,75.59999999999998,48960,68080,92860,124760,157250,2023
1720,19-2030,19,19-2000,19-2030,19-2030,Chemists and Materials Scientists,broad,92920,1.9,37.49,77970,0.8,19.9,25.64,35.13,47.09,58.6,41390,53340,73060,97940,121880,2012
1720,19-2030,19,19-2000,19-2030,19-2030,Chemists and Materials Scientists,broad,94950,2.1,37.88,78780,0.9,20.01,25.71,35.32,47.43,59.91,41610,53470,73470,98650,124600,2013
1720,19-2030,19,19-2000,19-2030,19-2030,Chemists and Materials Scientists,broad,92870,1.9,38.59,80270,0.8,20.13,25.98,35.92,48.62,61.36,41870,54040,74720,101120,127630,2014
1720,19-2030,19,19-2000,19-2030,19-2030,Chemists and Materials Scientists,broad,91520,1.7,38.04,79130,0.8,19.93,25.46,34.91,47.68,61.37,41450,52960,72610,99170,127650,2015
1720,19-2030,19,19-2000,19-2030,19-2030,Chemists and Materials Scientists,broad,94410,2.1,39.68,82520,0.8,20.45,26.36,36.26,49.48,63.78,42540,54820,75420,102920,132650,2016
1720,19-2030,19,19-2000,19-2030,19-2030,Chemists and Materials Scientists,broad,91880,2.1,40.14,83500,0.8,20.83,26.77,36.67,49.9,64.29,43330,55680,76280,103800,133730,2017
1720,19-2030,19,19-2000,19-2030,19-2030,Chemists and Materials Scientists,broad,92300,2.3,41.06,85400,0.9,21.31,27.45,37.66,51.16,65.66,44320,57090,78330,106400,136580,2018
1720,19-2030,19,19-2000,19-2030,19-2030,Chemists and Materials Scientists,broad,90240,2.2,41.04,85360,0.9,21.52,27.74,37.88,51.23,65.33,44770,57700,78790,106570,135890,2019
1720,19-2030,19,19-2000,19-2030,19-2030,Chemists and Materials Scientists,broad,89860,1.9,42.21,87800,0.8,21.81,28.29,38.79,53.06,68.28,45370,58850,80680,110370,142010,2020
1720,19-2030,19,19-2000,19-2030,19-2030,Chemists and Materials Scientists,broad,87290,1.8,43.43,90330,0.7,23.24,29.75,38.34,54.4,65.76,48330,61880,79760,113140,136780,2021
1720,19-2030,19,19-2000,19-2030,19-2030,Chemists and Materials Scientists,broad,91570,1.6,44.33,92210,0.7,23.76,30.07,39.33,55.23,68.98,49430,62550,81810,114880,143490,2022
1720,19-2030,19,19-2000,19-2030,19-2030,Chemists and Materials Scientists,broad,92350,1.5,46.72,97170,0.6,25.88,31.63,41.91,58.27,74.01,53830,65790,87180,121200,153940,2023
1740,19-2040,19,19-2000,19-2040,19-2040,Environmental Scientists and Geoscientists,broad,126300,1.4,38.48,80040,1,19.45,24.77,33.53,46.07,62.77,40450,51520,69750,95820,130570,2012
1740,19-2040,19,19-2000,19-2040,19-2040,Environmental Scientists and Geoscientists,broad,128610,1.3,39.11,81360,0.9,19.56,25.03,34.03,46.77,64.73,40690,52070,70780,97280,134640,2013
1740,19-2040,19,19-2000,19-2040,19-2040,Environmental Scientists and Geoscientists,broad,129310,1.3,39.09,81320,0.9,19.72,25.25,34.28,47.08,64.13,41020,52520,71290,97920,133390,2014
1740,19-2040,19,19-2000,19-2040,19-2040,Environmental Scientists and Geoscientists,broad,125630,1.3,39.65,82480,0.8,20.04,25.68,34.49,47.61,64.13,41690,53410,71740,99030,133390,2015
1740,19-2040,19,19-2000,19-2040,19-2040,Environmental Scientists and Geoscientists,broad,120970,1.4,40.19,83600,0.8,20.51,26.25,35.25,48.37,64.56,42660,54610,73320,100600,134290,2016
1740,19-2040,19,19-2000,19-2040,19-2040,Environmental Scientists and Geoscientists,broad,116790,1.4,40.33,83890,0.7,20.68,26.49,35.51,48.4,64.2,43010,55100,73860,100670,133530,2017
1740,19-2040,19,19-2000,19-2040,19-2040,Environmental Scientists and Geoscientists,broad,116020,1.3,41.1,85480,0.8,21.01,26.92,36.34,49.28,66.05,43710,55990,75580,102510,137390,2018
1740,19-2040,19,19-2000,19-2040,19-2040,Environmental Scientists and Geoscientists,broad,119920,1.6,41.25,85790,0.8,21.3,27.23,36.46,49.36,66.44,44310,56640,75830,102680,138200,2019
