year,occ_code,soc2010_code
2019,25-3097,25-3097
2019,25-4000,25-4000
2019,25-4010,25-4010
2019,25-4011,25-4011
2019,25-4011,25-4011
2019,25-4011,25-4011
2019,25-4012,25-4012
2019,25-4012,25-4012
2019,25-4012,25-4012
2019,25-4013,25-4013
2019,25-4013,25-4013
2019,25-4013,25-4013
2019,25-4020,25-4020
2019,25-4022,25-4021
2019,25-4022,25-9011
2019,25-4022,25-4022
2019,25-4030,25-4030
2019,25-4031,25-4031
2019,25-4031,25-4031
2019,25-4031,25-4031
2019,25-9000,25-9000
2019,25-9020,25-9020
2019,25-9021,25-9021
2019,25-9021,25-9021
2019,25-9021,25-9021
2019,25-9030,25-9030
2019,25-9031,25-9031
2019,25-9031,25-9031
2019,25-9031,25-9031
2019,25-9040,25-9040
2019,25-9044,25-1191
2019,25-9044,25-9044
2019,25-9045,25-9045
2019,25-9090,25-9090
2019,25-9099,25-9099
2019,25-9099,25-9099
2019,25-9099,25-9099
2019,27-0000,27-0000
2019,27-1000,27-1000
2019,27-1010,27-1010
2019,27-1011,27-1011
2019,27-1011,27-1011
2019,27-1011,27-1011
2019,27-1012,27-1012
2019,27-1012,27-1012
2019,27-1012,27-1012
2019,27-1013,27-1013
2019,27-1013,27-1013
2019,27-1013,27-1013
2019,27-1014,27-1014
2019,27-1014,27-1014
2019,27-1014,27-1014
2019,27-1019,27-1019
2019,27-1019,27-1019
2019,27-1019,27-1019
2019,27-1020,27-1020
2019,27-1021,27-1021
2019,27-1021,27-1021
2019,27-1021,27-1021
2019,27-1022,27-1022
2019,27-1022,27-1022
2019,27-1022,27-1022
2019,27-1023,27-1023
2019,27-1023,27-1023
2019,27-1023,27-1023
2019,27-1024,27-1024
2019,27-1024,27-1024
2019,27-1024,27-1024
2019,27-1025,27-1025
2019,27-1025,27-1025
2019,27-1025,27-1025
2019,27-1026,27-1026
2019,27-1026,27-1026
2019,27-1026,27-1026
2019,27-1027,27-1027
2019,27-1027,27-1027
2019,27-1027,27-1027
2019,27-1029,27-1029
2019,27-1029,27-1029
2019,27-1029,27-1029
2019,27-2000,27-2000
2019,27-2010,27-2010
2019,27-2011,27-2011
2019,27-2011,27-2011
2019,27-2011,27-2011
2019,27-2012,27-2012
2019,27-2012,27-2012
2019,27-2012,27-2012
2019,27-2020,27-2020
2019,27-2021,27-2021
2019,27-2021,27-2021
2019,27-2021,27-2021
2019,27-2022,27-2022
2019,27-2022,27-2022
2019,27-2022,27-2022
2019,27-2023,27-2023
2019,27-2023,27-2023
2019,27-2023,27-2023
2019,27-2030,27-2030
2019,27-2031,27-2031
2019,27-2031,27-2031
2019,27-2031,27-2031
2019,27-2032,27-2032
2019,27-2032,27-2032
2019,27-2032,27-2032
2019,27-2040,27-2040
2019,27-2041,27-2041
2019,27-2041,27-2041
2019,27-2041,27-2041
2019,27-2042,27-2042
2019,27-2042,27-2042
2019,27-2042,27-2042
2019,27-2090,27-2090
2019,27-2090,27-2090
2019,27-3000,27-3000
2019,27-3010,27-3010
2019,27-3011,27-3011
2019,27-3011,27-3011
2019,27-3011,27-3011
2019,27-3020,27-3020
2019,27-3023,27-3021
2019,27-3023,27-3022
2019,27-3023,27-3023
2019,27-3030,27-3030
2019,27-3031,27-3031
2019,27-3031,13-1121
2019,27-3031,13-1161
2019,27-3031,27-3031
2019,27-3031,27-3031
2019,27-3040,27-3040
2019,27-3041,27-3041
2019,27-3041,27-3041
2019,27-3041,27-3041
2019,27-3042,27-3042
2019,27-3042,27-3042
2019,27-3042,27-3042
2019,27-3043,27-3043
2019,27-3043,27-3043
2019,27-3043,27-3043
2019,27-3090,27-3090
2019,27-3091,27-3091
2019,27-3091,27-3091
2019,27-3091,27-3091
2019,27-3092,23-2091
2019,27-3092,27-3092
2019,27-3099,27-3099
2019,27-3099,27-3012
2019,27-3099,27-3099
2019,27-3099,27-3099
2019,27-4000,27-4000
2019,27-4011,27-4011
2019,27-4011,27-4011
2019,27-4011,27-4011
2019,27-4012,27-4012
2019,27-4012,27-4012
2019,27-4012,27-4012
2019,27-4014,27-4014
2019,27-4014,27-4014
2019,27-4014,27-4014
2019,27-4020,27-4020
2019,27-4021,27-4021
2019,27-4021,27-4021
2019,27-4021,27-4021
2019,27-4030,27-4030
2019,27-4031,27-4031
2019,27-4031,27-4031
2019,27-4031,27-4031
2019,27-4032,27-4032
2019,27-4032,27-4032
2019,27-4032,27-4032
2019,27-4098,27-4098
2019,29-0000,29-0000
2019,29-1000,29-1000
2019,29-1010,29-1010
2019,29-1011,29-1011
2019,29-1011,29-1011
2019,29-1011,29-1011
2019,29-1020,29-1020
2019,29-1021,29-1021
2019,29-1021,29-1021
2019,29-1021,29-1021
2019,29-1022,29-1022
2019,29-1022,29-1022
2019,29-1022,29-1022
2019,29-1023,29-1023
2019,29-1023,29-1023
2019,29-1023,29-1023
2019,29-1024,29-1024
2019,29-1024,29-1024
2019,29-1024,29-1024
2019,29-1029,29-1029
2019,29-1029,29-1029
2019,29-1029,29-1029
2019,29-1030,29-1030
2019,29-1031,29-1031
2019,29-1031,29-1031
2019,29-1031,29-1031
2019,29-1040,29-1040
2019,29-1041,29-1041
2019,29-1041,29-1041
2019,29-1041,29-1041
2019,29-1050,29-1050
2019,29-1051,29-1051
2019,29-1051,29-1051
2019,29-1051,29-1051
2019,29-1070,29-1070
2019,29-1071,29-1071
2019,29-1071,29-1071
2019,29-1071,29-1071
2019,29-1080,29-1080
2019,29-1081,29-1081
2019,29-1081,29-1081
2019,29-1081,29-1081
2019,29-1120,29-1120
2019,29-1122,29-1122
2019,29-1122,29-1122
2019,29-1122,29-1122
2019,29-1123,29-1123
2019,29-1123,29-1123
2019,29-1123,29-1123
2019,29-1124,29-1124
2019,29-1124,29-1124
2019,29-1124,29-1124
2019,29-1125,29-1125
2019,29-1125,29-1125
2019,29-1125,29-1125
2019,29-1126,29-1126
2019,29-1126,29-1126
2019,29-1126,29-1126
2019,29-1127,29-1127
2019,29-1127,29-1127
2019,29-1127,29-1127
2019,29-1128,29-1128
2019,29-1128,29-1128
2019,29-1129,29-1128
2019,29-1129,29-1129
2019,29-1129,29-1129
2019,29-1129,29-1129
2019,29-1130,29-1130
2019,29-1131,29-1131
2019,29-1131,29-1131
2019,29-1131,29-1131
2019,29-1140,29-1140
2019,29-1141,29-1141
2019,29-1141,29-1141
2019,29-1150,29-1150
2019,29-1151,29-1151
2019,29-1151,29-1151
2019,29-1160,29-1160
2019,29-1161,29-1161
2019,29-1161,29-1161
2019,29-1170,29-1170
2019,29-1171,29-1171
2019,29-1171,29-1171
2019,29-1180,29-1180
2019,29-1181,29-1181
2019,29-1181,29-1181
2019,29-1211,29-1061
2019,29-1211,29-1211
2019,29-1215,29-1062
2019,29-1215,29-1215
2019,29-1216,29-1063
2019,29-1216,29-1216
2019,29-1218,29-1064
2019,29-1218,29-1218
2019,29-1221,29-1065
2019,29-1221,29-1221
2019,29-1223,29-1066
2019,29-1223,29-1223
2019,29-1228,29-1228
2019,29-1248,29-1248
2019,29-1290,29-1290
2019,29-1292,29-2021
2019,29-1292,29-1292
2019,29-1298,29-1298
2019,29-2000,29-2000
2019,29-2010,29-2010
2019,29-2010,29-2010
2019,29-2031,29-2031
2019,29-2031,29-2031
2019,29-2031,29-2031
2019,29-2032,29-2032
2019,29-2032,29-2032
2019,29-2032,29-2032
2019,29-2033,29-2033
2019,29-2033,29-2033
2019,29-2033,29-2033
2019,29-2034,29-2034
2019,29-2034,29-2035
2019,29-2034,29-2034
2019,29-2034,29-2034
2019,29-2035,29-2035
2019,29-2035,29-2035
2019,29-2040,29-2040
2019,29-2040,29-2040
2019,29-2050,29-2050
2019,29-2051,29-2051
2019,29-2051,29-2051
2019,29-2051,29-2051
2019,29-2052,29-2052
2019,29-2052,29-2052
2019,29-2052,29-2052
2019,29-2053,29-2053
2019,29-2053,29-2053
2019,29-2053,29-2053
2019,29-2055,29-2055
2019,29-2055,29-2055
2019,29-2055,29-2055
2019,29-2056,29-2056
2019,29-2056,29-2056
2019,29-2056,29-2056
2019,29-2057,29-2057
2019,29-2057,29-2057
2019,29-2060,29-2060
2019,29-2061,29-2061
2019,29-2061,29-2061
2019,29-2061,29-2061
2019,29-2080,29-2080
2019,29-2081,29-2081
2019,29-2081,29-2081
2019,29-2081,29-2081
2019,29-2091,29-2091
2019,29-2091,29-2091
2019,29-2091,29-2091
2019,29-2092,29-2092
2019,29-2092,29-2092
2019,29-2098,29-2098
2019,29-9000,29-9000
2019,29-9091,29-9091
2019,29-9091,29-9091
2019,29-9091,29-9091
2019,29-9092,29-9092
2019,29-9092,29-9092
2019,29-9098,29-9098
2019,31-0000,31-0000
2019,31-1100,31-1100
2019,31-1120,31-1120
2019,31-1120,31-1120
2019,31-1130,31-1130
2019,31-1131,31-1014
2019,31-1131,31-1131
2019,31-1132,31-1015
2019,31-1132,31-1132
2019,31-1133,31-1013
2019,31-1133,31-1133
2019,31-2000,31-2000
2019,31-2010,31-2010
2019,31-2011,31-2011
2019,31-2011,31-2011
2019,31-2011,31-2011
2019,31-2012,31-2012
2019,31-2012,31-2012
2019,31-2012,31-2012
2019,31-2020,31-2020
2019,31-2021,31-2021
2019,31-2021,31-2021
2019,31-2021,31-2021
2019,31-2022,31-2022
2019,31-2022,31-2022
2019,31-2022,31-2022
2019,31-9000,31-9000
2019,31-9010,31-9010
2019,31-9011,31-9011
2019,31-9011,31-9011
2019,31-9011,31-9011
2019,31-9090,31-9090
2019,31-9091,31-9091
2019,31-9091,31-9091
2019,31-9091,31-9091
2019,31-9092,31-9092
2019,31-9092,31-9092
2019,31-9092,31-9092
2019,31-9093,31-9093
2019,31-9093,31-9093
2019,31-9093,31-9093
2019,31-9094,31-9094
2019,31-9094,31-9094
2019,31-9094,31-9094
2019,31-9095,31-9095
2019,31-9095,31-9095
2019,31-9095,31-9095
2019,31-9096,31-9096
2019,31-9096,31-9096
2019,31-9096,31-9096
2019,31-9097,31-9097
2019,31-9097,31-9097
2019,31-9099,31-9097
2019,31-9099,31-9099
2019,31-9099,31-9099
2019,31-9099,31-9099
2019,33-0000,33-0000
2019,33-1000,33-1000
2019,33-1010,33-1010
2019,33-1011,33-1011
2019,33-1011,33-1011
2019,33-1011,33-1011
2019,33-1012,33-1012
2019,33-1012,33-1012
2019,33-1012,33-1012
2019,33-1020,33-1020
2019,33-1021,33-1021
2019,33-1021,33-1021
2019,33-1021,33-1021
2019,33-1090,33-1090
2019,33-1090,33-1090
2019,33-2000,33-2000
2019,33-2010,33-2010
2019,33-2011,33-2011
2019,33-2011,33-2011
2019,33-2011,33-2011
2019,33-2020,33-2020
2019,33-2021,33-2021
2019,33-2021,33-2021
2019,33-2021,33-2021
2019,33-2022,33-2022
2019,33-2022,33-2022
2019,33-2022,33-2022
2019,33-3000,33-3000
2019,33-3010,33-3010
2019,33-3011,33-3011
2019,33-3011,33-3011
2019,33-3011,33-3011
2019,33-3012,33-3012
2019,33-3012,33-3012
2019,33-3012,33-3012
2019,33-3020,33-3020
2019,33-3021,33-3021
2019,33-3021,33-3021
2019,33-3021,33-3021
2019,33-3030,33-3030
2019,33-3031,33-3031
2019,33-3031,33-3031
2019,33-3031,33-3031
2019,33-3040,33-3040
2019,33-3041,33-3041
2019,33-3041,33-3041
2019,33-3041,33-3041
2019,33-3050,33-3050
2019,33-3051,33-3051
2019,33-3051,33-3051
2019,33-3051,33-3051
2019,33-3052,33-3052
2019,33-3052,33-3052
2019,33-3052,33-3052
2019,33-9000,33-9000
2019,33-9010,33-9010
2019,33-9011,33-9011
2019,33-9011,33-9011
2019,33-9011,33-9011
2019,33-9020,33-9020
2019,33-9021,33-9021
2019,33-9021,33-9021
2019,33-9021,33-9021
2019,33-9030,33-9030
2019,33-9031,33-9031
2019,33-9031,33-9031
2019,33-9031,33-9031
2019,33-9032,33-9032
2019,33-9032,33-9093
2019,33-9032,33-9032
2019,33-9032,33-9032
2019,33-9090,33-9090
2019,33-9091,33-9091
2019,33-9091,33-9091
2019,33-9091,33-9091
2019,33-9092,33-9092
2019,33-9092,33-9092
2019,33-9092,33-9092
2019,33-9093,33-9093
2019,33-9093,33-9093
2019,33-9098,33-9098
2019,35-0000,35-0000
2019,35-1000,35-1000
2019,35-1010,35-1010
2019,35-1011,35-1011
2019,35-1011,35-1011
2019,35-1011,35-1011
2019,35-1012,35-1012
2019,35-1012,35-1012
2019,35-1012,35-1012
2019,35-2000,35-2000
2019,35-2010,35-2010
2019,35-2011,35-2011
2019,35-2011,35-2011
2019,35-2011,35-2011
2019,35-2012,35-2012
2019,35-2012,35-2012
2019,35-2012,35-2012
2019,35-2013,35-2013
2019,35-2013,35-2013
2019,35-2013,35-2013
2019,35-2014,35-2014
2019,35-2014,35-2014
2019,35-2014,35-2014
2019,35-2015,35-2015
2019,35-2015,35-2015
2019,35-2015,35-2015
2019,35-2019,35-2019
2019,35-2019,35-2019
2019,35-2019,35-2019
2019,35-2020,35-2020
2019,35-2021,35-2021
2019,35-2021,35-2021
2019,35-2021,35-2021
2019,35-3000,35-3000
2019,35-3010,35-3010
2019,35-3011,35-3011
2019,35-3011,35-3011
2019,35-3011,35-3011
2019,35-3020,35-3020
2019,35-3023,35-3021
2019,35-3023,35-3022
2019,35-3023,35-3023
2019,35-3030,35-3030
2019,35-3031,35-3031
2019,35-3031,35-3031
2019,35-3031,35-3031
2019,35-3040,35-3040
2019,35-3041,35-3041
2019,35-3041,35-3041
2019,35-3041,35-3041
2019,35-9000,35-9000
2019,35-9010,35-9010
2019,35-9011,35-9011
2019,35-9011,35-9011
2019,35-9011,35-9011
2019,35-9020,35-9020
2019,35-9021,35-9021
2019,35-9021,35-9021
2019,35-9021,35-9021
2019,35-9030,35-9030
2019,35-9031,35-9031
2019,35-9031,35-9031
2019,35-9031,35-9031
2019,35-9090,35-9090
2019,35-9099,35-9099
2019,35-9099,35-9099
2019,35-9099,35-9099
2019,37-0000,37-0000
2019,37-1000,37-1000
2019,37-1010,37-1010
2019,37-1011,37-1011
2019,37-1011,37-1011
2019,37-1011,37-1011
2019,37-1012,37-1012
2019,37-1012,37-1012
2019,37-1012,37-1012
2019,37-2000,37-2000
2019,37-2010,37-2010
2019,37-2011,37-2011
2019,37-2011,37-2011
2019,37-2011,37-2011
2019,37-2012,37-2012
2019,37-2012,37-2012
2019,37-2012,37-2012
2019,37-2019,37-2019
2019,37-2019,37-2019
2019,37-2019,37-2019
2019,37-2020,37-2020
2019,37-2021,37-2021
2019,37-2021,37-2021
2019,37-2021,37-2021
2019,37-3000,37-3000
2019,37-3010,37-3010
2019,37-3011,37-3011
2019,37-3011,37-3011
2019,37-3011,37-3011
2019,37-3012,37-3012
2019,37-3012,37-3012
2019,37-3012,37-3012
2019,37-3013,37-3013
2019,37-3013,37-3013
2019,37-3013,37-3013
2019,37-3019,37-3019
2019,37-3019,37-3019
2019,37-3019,37-3019
2019,39-0000,39-0000
2019,39-1000,39-1000
2019,39-1013,39-1011
2019,39-1013,39-1012
2019,39-1013,39-1013
2019,39-1098,39-1098
2019,39-2000,39-2000
2019,39-2010,39-2010
2019,39-2011,39-2011
2019,39-2011,39-2011
2019,39-2011,39-2011
2019,39-2020,39-2020
2019,39-2021,39-2021
2019,39-2021,39-2021
2019,39-2021,39-2021
2019,39-3000,39-3000
2019,39-3010,39-3010
2019,39-3011,39-3011
2019,39-3011,39-3011
2019,39-3011,39-3011
2019,39-3012,39-3012
2019,39-3012,39-3012
2019,39-3012,39-3012
2019,39-3019,39-3019
2019,39-3019,39-3019
2019,39-3019,39-3019
2019,39-3020,39-3020
2019,39-3021,39-3021
2019,39-3021,39-3021
2019,39-3021,39-3021
2019,39-3030,39-3030
2019,39-3031,39-3031
2019,39-3031,39-3031
2019,39-3031,39-3031
2019,39-3090,39-3090
2019,39-3091,39-3091
2019,39-3091,39-3091
2019,39-3091,39-3091
2019,39-3092,39-3092
2019,39-3092,39-3092
2019,39-3092,39-3092
2019,39-3093,39-3093
2019,39-3093,39-3093
2019,39-3093,39-3093
2019,39-3099,39-3099
2019,39-3099,39-3099
2019,39-3099,39-3099
2019,39-4011,39-4011
2019,39-4011,39-4011
2019,39-4011,39-4011
2019,39-4020,39-4020
2019,39-4021,39-4021
2019,39-4021,39-4021
2019,39-4021,39-4021
2019,39-4030,39-4030
2019,39-4031,39-4031
2019,39-4031,39-4031
2019,39-5000,39-5000
2019,39-5010,39-5010
2019,39-5011,39-5011
2019,39-5011,39-5011
2019,39-5011,39-5011
2019,39-5012,39-5012
2019,39-5012,39-5012
2019,39-5012,39-5012
2019,39-5090,39-5090
2019,39-5091,39-5091
2019,39-5091,39-5091
2019,39-5091,39-5091
2019,39-5092,39-5092
2019,39-5092,39-5092
2019,39-5092,39-5092
2019,39-5093,39-5093
2019,39-5093,39-5093
2019,39-5093,39-5093
2019,39-5094,39-5094
2019,39-5094,39-5094
2019,39-5094,39-5094
2019,39-6000,39-6000
2019,39-6010,39-6010
2019,39-6011,39-6011
2019,39-6011,39-6011
2019,39-6011,39-6011
2019,39-6012,39-6012
2019,39-6012,39-6012
2019,39-6012,39-6012
2019,39-7000,39-7000
2019,39-7010,39-7010
2019,39-7010,39-7010
2019,39-9010,39-9010
2019,39-9011,39-9011
2019,39-9011,39-9011
2019,39-9011,39-9011
2019,39-9030,39-9030
2019,39-9031,39-9031
2019,39-9031,39-9031
2019,39-9031,39-9031
2019,39-9032,39-9032
2019,39-9032,39-9032
2019,39-9032,39-9032
2019,39-9040,39-9040
2019,39-9041,39-9041
2019,39-9041,39-9041
2019,39-9041,39-9041
2019,39-9098,39-9098
2019,41-0000,41-0000
2019,41-1000,41-1000
2019,41-1010,41-1010
2019,41-1011,41-1011
2019,41-1011,41-1011
2019,41-1011,41-1011
2019,41-1012,41-1012
2019,41-1012,41-1012
2019,41-1012,41-1012
2019,41-2000,41-2000
2019,41-2010,41-2010
2019,41-2011,41-2011
2019,41-2011,41-2011
2019,41-2011,41-2011
2019,41-2012,41-2012
2019,41-2012,41-2012
2019,41-2012,41-2012
2019,41-2020,41-2020
2019,41-2021,41-2021
2019,41-2021,41-2021
2019,41-2021,41-2021
2019,41-2022,41-2022
2019,41-2022,41-2022
2019,41-2022,41-2022
2019,41-2030,41-2030
2019,41-2031,41-2031
2019,41-2031,41-2031
2019,41-2031,41-2031
2019,41-3000,41-3000
2019,41-3010,41-3010
2019,41-3011,41-3011
2019,41-3011,41-3011
2019,41-3011,41-3011
2019,41-3020,41-3020
2019,41-3021,41-3021
2019,41-3021,41-3021
2019,41-3021,41-3021
2019,41-3030,41-3030
2019,41-3031,41-3031
2019,41-3031,41-3031
2019,41-3031,41-3031
2019,41-3040,41-3040
2019,41-3041,41-3041
2019,41-3041,41-3041
2019,41-3041,41-3041
2019,41-3090,41-3090
2019,41-3091,41-3099
2019,41-3091,41-3091
2019,41-4000,41-4000
2019,41-4010,41-4010
2019,41-4011,41-4011
2019,41-4011,41-4011
2019,41-4011,41-4011
2019,41-4012,41-4012
2019,41-4012,41-4012
2019,41-4012,41-4012
2019,41-9000,41-9000
2019,41-9010,41-9010
2019,41-9011,41-9011
2019,41-9011,41-9011
2019,41-9011,41-9011
2019,41-9012,41-9012
2019,41-9012,41-9012
2019,41-9012,41-9012
2019,41-9020,41-9020
2019,41-9021,41-9021
2019,41-9021,41-9021
2019,41-9021,41-9021
2019,41-9022,41-9022
2019,41-9022,41-9022
2019,41-9022,41-9022
2019,41-9030,41-9030
2019,41-9031,41-9031
2019,41-9031,41-9031
2019,41-9031,41-9031
2019,41-9040,41-9040
2019,41-9041,41-9041
2019,41-9041,41-9041
2019,41-9041,41-9041
2019,41-9090,41-9090
2019,41-9091,41-9091
2019,41-9091,41-9091
2019,41-9091,41-9091
2019,41-9099,41-9099
2019,41-9099,13-1131
2019,41-9099,41-9099
2019,41-9099,41-9099
2019,43-0000,43-0000
2019,43-1000,43-1000
2019,43-1010,43-1010
2019,43-1011,43-1011
2019,43-1011,43-1011
2019,43-1011,43-1011
2019,43-2000,43-2000
2019,43-2010,43-2010
2019,43-2011,43-2011
2019,43-2011,43-2011
2019,43-2011,43-2011
2019,43-2020,43-2020
2019,43-2021,43-2021
2019,43-2021,43-2021
2019,43-2021,43-2021
2019,43-2090,43-2090
2019,43-2099,43-2099
2019,43-2099,27-4013
2019,43-2099,43-2099
2019,43-2099,43-2099
2019,43-3000,43-3000
2019,43-3010,43-3010
2019,43-3011,43-3011
2019,43-3011,43-3011
2019,43-3011,43-3011
2019,43-3020,43-3020
2019,43-3021,43-3021
2019,43-3021,43-3021
2019,43-3021,43-3021
2019,43-3030,43-3030
2019,43-3031,43-3031
2019,43-3031,43-3031
2019,43-3031,43-3031
2019,43-3040,43-3040
2019,43-3041,43-3041
2019,43-3041,43-3041
2019,43-3041,43-3041
2019,43-3050,43-3050
2019,43-3051,43-3051
2019,43-3051,43-3051
2019,43-3051,43-3051
2019,43-3060,43-3060
2019,43-3061,43-3061
2019,43-3061,43-3061
2019,43-3061,43-3061
2019,43-3070,43-3070
2019,43-3071,43-3071
2019,43-3071,43-3071
2019,43-3071,43-3071
2019,43-3090,43-3090
2019,43-3099,43-3099
2019,43-3099,43-3099
2019,43-4000,43-4000
2019,43-4010,43-4010
2019,43-4011,43-4011
2019,43-4011,43-4011
2019,43-4011,43-4011
2019,43-4020,43-4020
2019,43-4021,43-4021
2019,43-4021,43-4021
2019,43-4021,43-4021
2019,43-4030,43-4030
2019,43-4031,43-4031
2019,43-4031,43-4031
2019,43-4031,43-4031
2019,43-4040,43-4040
2019,43-4041,43-4041
2019,43-4041,43-4041
2019,43-4041,43-4041
2019,43-4050,43-4050
2019,43-4051,43-4051
2019,43-4051,43-4051
2019,43-4051,43-4051
2019,43-4060,43-4060
2019,43-4061,43-4061
2019,43-4061,43-4061
2019,43-4061,43-4061
2019,43-4070,43-4070
2019,43-4071,43-4071
2019,43-4071,43-4071
2019,43-4071,43-4071
2019,43-4080,43-4080
2019,43-4081,43-4081
2019,43-4081,43-4081
2019,43-4081,43-4081
2019,43-4110,43-4110
2019,43-4111,43-4111
2019,43-4111,43-4111
2019,43-4111,43-4111
2019,43-4120,43-4120
2019,43-4121,43-4121
2019,43-4121,43-4121
2019,43-4121,43-4121
2019,43-4130,43-4130
2019,43-4131,43-4131
2019,43-4131,43-4131
2019,43-4131,43-4131
2019,43-4140,43-4140
2019,43-4141,43-4141
2019,43-4141,43-4141
2019,43-4141,43-4141
2019,43-4150,43-4150
2019,43-4151,43-4151
2019,43-4151,43-4151
2019,43-4151,43-4151
2019,43-4160,43-4160
2019,43-4161,43-4161
2019,43-4161,43-4161
2019,43-4161,43-4161
2019,43-4170,43-4170
2019,43-4171,43-4171
2019,43-4171,43-4171
2019,43-4171,43-4171
2019,43-4180,43-4180
2019,43-4181,43-4181
2019,43-4181,43-4181
2019,43-4181,43-4181
2019,43-4190,43-4190
2019,43-4199,43-4199
2019,43-4199,43-4199
2019,43-4199,43-4199
2019,43-5000,43-5000
2019,43-5010,43-5010
2019,43-5011,43-5011
2019,43-5011,43-5011
2019,43-5011,43-5011
2019,43-5020,43-5020
2019,43-5021,43-5021
2019,43-5021,43-5021
2019,43-5021,43-5021
2019,43-5030,43-5030
2019,43-5031,43-5031
2019,43-5031,43-5031
2019,43-5031,43-5031
2019,43-5032,43-5032
2019,43-5032,43-5032
2019,43-5032,43-5032
2019,43-5040,43-5040
2019,43-5041,43-5041
2019,43-5041,43-5041
2019,43-5041,43-5041
2019,43-5050,43-5050
2019,43-5051,43-5051
2019,43-5051,43-5051
2019,43-5051,43-5051
2019,43-5052,43-5052
2019,43-5052,43-5052
2019,43-5052,43-5052
2019,43-5053,43-5053
2019,43-5053,43-5053
2019,43-5053,43-5053
2019,43-5060,43-5060
2019,43-5061,43-5061
2019,43-5061,43-5061
2019,43-5061,43-5061
2019,43-5070,43-5070
2019,43-5071,43-5071
2019,43-5071,43-5071
2019,43-5071,43-5071
2019,43-5110,43-5110
2019,43-5111,43-5111
2019,43-5111,43-5111
2019,43-5111,43-5111
2019,43-6000,43-6000
2019,43-6010,43-6010
2019,43-6011,43-6011
2019,43-6011,43-6011
2019,43-6011,43-6011
2019,43-6012,43-6012
2019,43-6012,43-6012
2019,43-6012,43-6012
2019,43-6013,43-6013
2019,43-6013,43-6013
2019,43-6013,43-6013
2019,43-6014,43-6014
2019,43-6014,43-6014
2019,43-6014,43-6014
2019,43-9000,43-9000
2019,43-9020,43-9020
2019,43-9021,43-9021
2019,43-9021,43-9021
2019,43-9021,43-9021
2019,43-9022,43-9022
2019,43-9022,43-9022
2019,43-9022,43-9022
2019,43-9030,43-9030
2019,43-9031,43-9031
2019,43-9031,43-9031
2019,43-9031,43-9031
2019,43-9040,43-9040
2019,43-9041,43-9041
2019,43-9041,43-9041
2019,43-9041,43-9041
2019,43-9050,43-9050
2019,43-9051,43-9051
2019,43-9051,43-9051
2019,43-9051,43-9051
2019,43-9060,43-9060
2019,43-9061,43-9061
2019,43-9061,43-9061
2019,43-9061,43-9061
2019,43-9070,43-9070
2019,43-9071,43-9071
2019,43-9071,43-9071
2019,43-9071,43-9071
2019,43-9080,43-9080
2019,43-9081,43-9081
2019,43-9081,43-9081
2019,43-9081,43-9081
2019,43-9110,43-9110
2019,43-9111,43-9111
2019,43-9111,43-9111
2019,43-9111,43-9111
2019,43-9190,43-9190
2019,43-9199,43-3099
2019,43-9199,43-9199
2019,43-9199,43-9199
2019,43-9199,43-9199
2019,45-0000,45-0000
2019,45-1000,45-1000
2019,45-1010,45-1010
2019,45-1011,45-1011
2019,45-1011,45-1011
2019,45-1011,45-1011
2019,45-2000,45-2000
2019,45-2010,45-2010
2019,45-2011,45-2011
2019,45-2011,45-2011
2019,45-2011,45-2011
2019,45-2020,45-2020
2019,45-2021,45-2021
2019,45-2021,45-2021
2019,45-2021,45-2021
2019,45-2040,45-2040
2019,45-2041,45-2041
2019,45-2041,45-2041
2019,45-2041,45-2041
2019,45-2090,45-2090
2019,45-2091,45-2091
2019,45-2091,45-2091
2019,45-2091,45-2091
2019,45-2092,45-2092
2019,45-2092,45-2092
2019,45-2092,45-2092
2019,45-2093,45-2093
2019,45-2093,45-2093
2019,45-2093,45-2093
2019,45-2099,45-2099
2019,45-2099,45-2099
2019,45-2099,45-2099
2019,45-4000,45-4000
2019,45-4010,45-4010
2019,45-4011,45-4011
2019,45-4011,45-4011
2019,45-4011,45-4011
2019,45-4020,45-4020
2019,45-4021,45-4021
2019,45-4021,45-4021
2019,45-4021,45-4021
2019,45-4022,45-4022
2019,45-4022,45-4022
2019,45-4022,45-4022
2019,45-4023,45-4023
2019,45-4023,45-4023
2019,45-4023,45-4023
2019,45-4029,45-4029
2019,45-4029,45-4029
2019,45-4029,45-4029
2019,47-0000,47-0000
2019,47-1000,47-1000
2019,47-1010,47-1010
2019,47-1011,47-1011
2019,47-1011,47-1011
2019,47-1011,47-1011
2019,47-2000,47-2000
2019,47-2010,47-2010
2019,47-2011,47-2011
2019,47-2011,47-2011
2019,47-2011,47-2011
2019,47-2020,47-2020
2019,47-2021,47-2021
2019,47-2021,47-2021
2019,47-2021,47-2021
2019,47-2022,47-2022
2019,47-2022,47-2022
2019,47-2022,47-2022
2019,47-2030,47-2030
2019,47-2031,47-2031
2019,47-2031,47-2031
2019,47-2031,47-2031
2019,47-2040,47-2040
2019,47-2041,47-2041
2019,47-2041,47-2041
2019,47-2041,47-2041
2019,47-2042,47-2042
2019,47-2042,47-2042
2019,47-2042,47-2042
2019,47-2043,47-2043
2019,47-2043,47-2043
2019,47-2043,47-2043
2019,47-2044,47-2044
2019,47-2044,47-2044
2019,47-2044,47-2044
2019,47-2050,47-2050
2019,47-2051,47-2051
2019,47-2051,47-2051
2019,47-2051,47-2051
