DATE,GDPC1,REALGDP,FD_REALGDP,log_REALGDP,log_Trend,log_Cycle,Trend,Cycle,scaled_log_Cycle
2017-01-01,19398.343,19398.343,93.9910000000018,14.24364580269486,15.251359449172341,0.9922863535225197,1546275.1213291876,0.9923160273466938,0.6418394454939401
2017-04-01,19506.949,19506.949,108.60599999999977,14.251700529266015,15.258468245745515,0.9932322835205003,1557306.4398569604,0.9932551329384885,0.6468734618388842
2017-07-01,19660.766,19660.766,153.8169999999991,14.263031910936649,15.265590300140866,0.9974416107957822,1568437.2511038517,0.9974448806842987,0.669274508798199
2017-10-01,19882.352,19882.352,221.58599999999933,14.279200811400674,15.272725030298067,1.0064757811026066,1579667.6429269568,1.0064967943075345,0.7173522323978848
2018-01-01,20044.077,20044.077,161.72500000000218,14.290888364602036,15.279871834416136,1.0110165301859002,1590997.6566117995,1.0110774356045533,0.7415170280512506
2018-04-01,20150.476,20150.476,106.39899999999761,14.298526298438098,15.28703016066154,1.0114961377765574,1602427.396992266,1.0115624723217598,0.7440693865298716
2018-07-01,20276.154,20276.154,125.67799999999988,14.307496406085658,15.294199542204854,1.0132968638808038,1613957.0914003944,1.0133856603101894,0.7536524261426288
2018-10-01,20304.874,20304.874,28.720000000001164,14.309538454330074,15.301379600921424,1.0081588534086503,1625587.100191992,1.0081922275563033,0.7263091462460917
2019-01-01,20415.15,20415.15,110.27600000000166,14.317352547331035,15.308570061285847,1.0087824860451882,1637317.9443468065,1.008821165225956,0.7296279720495594
2019-04-01,20584.528,20584.528,169.37799999999697,14.329272747816779,15.31577071072685,1.0135020370899284,1649150.24589054,1.0135936012294195,0.7547443095700314
2019-07-01,20817.581,20817.581,233.05299999999988,14.345514816964023,15.322981404439245,1.022533412524778,1661084.7394780833,1.0227892075632734,0.8028071595202579
2019-10-01,20951.088,20951.088,133.50700000000143,14.35473754526154,15.330202101800237,1.0245354434613034,1673122.3372964344,1.0248389143018863,0.81346149597123
2020-01-01,20665.553,20665.553,-285.53499999999985,14.334940349585784,15.337432936055949,0.997507413529835,1685264.2527929496,0.9975105174440302,0.6696246954287857
2020-04-01,19034.83,19034.83,-1630.7229999999981,14.216354064802807,15.344674229769193,0.8716798350336141,1697512.0376164448,0.879571726007225,0.0
2020-07-01,20511.785,20511.785,1476.954999999998,14.324165424687218,15.351926286269867,0.9722391384173505,1709867.2369767257,0.9726209300226258,0.5351528949823015
2020-10-01,20724.128,20724.128,212.34300000000076,14.339023778904151,15.359188418763134,0.979835360141017,1722329.7167160143,0.9800373068194491,0.5755781953728073
2021-01-01,20990.541,20990.541,266.41300000000047,14.35745172997937,15.366459726249982,0.9909920037293887,1734898.9476716765,0.9910324541775118,0.6349512211764888
2021-04-01,21309.544,21309.544,319.0030000000006,14.3792121009677,15.373739152140041,1.0054729488276593,1747574.0939105132,1.005487952771545,0.7120153955557299
2021-07-01,21483.083,21483.083,173.53899999999703,14.390913426394455,15.381025570336805,1.0098878560576505,1760354.1534747805,1.0099369024275517,0.7355104905465155
2021-10-01,21847.602,21847.602,364.51900000000023,14.415187317281566,15.388317896973303,1.0268694203082624,1773238.1510216696,1.0272336581509751,0.8258823702657291
2022-01-01,21738.871,21738.871,-108.73099999999977,14.407989396041808,15.395615124477754,1.0123742715640542,1786225.200326469,1.012451149638552,0.7487426074328387
2022-04-01,21708.16,21708.16,-30.71099999999933,14.405949826765829,15.402916452604142,1.0030333741616868,1799314.743998781,1.0030379794964797,0.699032554574437
2022-07-01,21851.134,21851.134,142.97399999999834,14.415420532214627,15.41022117658694,1.0051993556276866,1812506.363473873,1.0052128957335957,0.7105593970743748
2022-10-01,21989.981,21989.981,138.84700000000157,14.424558737211289,15.417528615066292,1.0070301221449967,1825799.653012539,1.007054891463441,0.7203023046802125
2023-01-01,22112.329,22112.329,122.34800000000178,14.432563365797874,15.42483812680082,1.007725238997054,1839194.2513497567,1.0077551556439637,0.7240015526186144
2023-04-01,22225.35,22225.35,113.020999999997,14.439918518032545,15.43214912479392,1.0077693932386254,1852689.8699380446,1.0077996532909237,0.7242365310781662
2023-07-01,22490.692,22490.692,265.34200000000055,14.457040430598903,15.439461081657306,1.017579348941597,1866286.3060480212,1.0177347751241206,0.7764428015816516
2023-10-01,22679.255,22679.255,188.56300000000192,14.469085628936352,15.446773529951724,1.022312098984628,1879983.4469465862,1.0225628755090181,0.8016293810579496
2024-01-01,22768.866,22768.866,89.61100000000079,14.474774819600338,15.45408613788103,1.0206886817193084,1893781.4168936443,1.02090417602702,0.7929899372664115
