,DATE,JTSQUR,QUITSRATE,FD_QUITSRATE,JTSTSR,SEPSRATE,FD_SEPSRATE,JTSHIR,HIRESRATE,FD_HIRESRATE
223,2019-07-01,2.4,0.024,0.0010000000000000009,3.9,0.039,0.001999999999999995,3.9,0.039,0.0010000000000000009
224,2019-08-01,2.3,0.023,-0.0010000000000000009,3.7,0.037000000000000005,-0.001999999999999995,3.9,0.039,0.0
225,2019-09-01,2.3,0.023,0.0,3.8,0.038,0.000999999999999994,3.9,0.039,0.0
226,2019-10-01,2.3,0.023,0.0,3.7,0.037000000000000005,-0.000999999999999994,3.8,0.038,-0.0010000000000000009
227,2019-11-01,2.3,0.023,0.0,3.7,0.037000000000000005,0.0,3.9,0.039,0.0010000000000000009
228,2019-12-01,2.3,0.023,0.0,3.8,0.038,0.000999999999999994,3.9,0.039,0.0
229,2020-01-01,2.3,0.023,0.0,3.8,0.038,0.0,3.9,0.039,0.0
230,2020-02-01,2.3,0.023,0.0,3.8,0.038,0.0,3.9,0.039,0.0
231,2020-03-01,1.9,0.019,-0.004,11.1,0.111,0.07300000000000001,3.4,0.034,-0.0049999999999999975
232,2020-04-01,1.5,0.015,-0.004,8.8,0.08800000000000001,-0.022999999999999993,3.1,0.031,-0.0030000000000000027
233,2020-05-01,1.7,0.017,0.0020000000000000018,3.6,0.036000000000000004,-0.052000000000000005,6.1,0.061,0.03
234,2020-06-01,1.9,0.019,0.0019999999999999983,3.7,0.037000000000000005,0.0010000000000000009,5.4,0.054000000000000006,-0.006999999999999992
235,2020-07-01,2.2,0.022000000000000002,0.0030000000000000027,3.7,0.037000000000000005,0.0,4.5,0.045,-0.009000000000000008
236,2020-08-01,2.1,0.021,-0.0010000000000000009,3.4,0.034,-0.0030000000000000027,4.3,0.043,-0.0020000000000000018
237,2020-09-01,2.2,0.022000000000000002,0.0010000000000000009,3.6,0.036000000000000004,0.0020000000000000018,4.2,0.042,-0.000999999999999994
238,2020-10-01,2.3,0.023,0.0009999999999999974,3.8,0.038,0.001999999999999995,4.3,0.043,0.000999999999999994
239,2020-11-01,2.3,0.023,0.0,4.0,0.04,0.0020000000000000018,4.1,0.040999999999999995,-0.0020000000000000018
240,2020-12-01,2.4,0.024,0.0010000000000000009,3.9,0.039,-0.0010000000000000009,3.9,0.039,-0.001999999999999995
241,2021-01-01,2.3,0.023,-0.0010000000000000009,3.6,0.036000000000000004,-0.0029999999999999957,3.9,0.039,0.0
242,2021-02-01,2.4,0.024,0.0010000000000000009,3.8,0.038,0.001999999999999995,4.1,0.040999999999999995,0.001999999999999995
243,2021-03-01,2.5,0.025,0.0010000000000000009,3.8,0.038,0.0,4.3,0.043,0.0020000000000000018
244,2021-04-01,2.7,0.027000000000000003,0.0020000000000000018,3.9,0.039,0.0010000000000000009,4.3,0.043,0.0
245,2021-05-01,2.6,0.026000000000000002,-0.0010000000000000009,3.8,0.038,-0.0010000000000000009,4.2,0.042,-0.000999999999999994
246,2021-06-01,2.7,0.027000000000000003,0.0010000000000000009,3.9,0.039,0.0010000000000000009,4.5,0.045,0.0029999999999999957
247,2021-07-01,2.8,0.027999999999999997,0.000999999999999994,4.0,0.04,0.0010000000000000009,4.6,0.046,0.0010000000000000009
248,2021-08-01,2.8,0.027999999999999997,0.0,4.0,0.04,0.0,4.3,0.043,-0.0030000000000000027
249,2021-09-01,2.9,0.028999999999999998,0.0010000000000000009,4.1,0.040999999999999995,0.000999999999999994,4.5,0.045,0.0020000000000000018
250,2021-10-01,2.8,0.027999999999999997,-0.0010000000000000009,3.9,0.039,-0.001999999999999995,4.5,0.045,0.0
251,2021-11-01,3.0,0.03,0.0020000000000000018,4.2,0.042,0.0030000000000000027,4.6,0.046,0.0010000000000000009
252,2021-12-01,2.9,0.028999999999999998,-0.0010000000000000009,4.1,0.040999999999999995,-0.0010000000000000078,4.4,0.044000000000000004,-0.001999999999999995
253,2022-01-01,3.0,0.03,0.0010000000000000009,4.2,0.042,0.0010000000000000078,4.3,0.043,-0.0010000000000000078
254,2022-02-01,2.8,0.027999999999999997,-0.0020000000000000018,4.0,0.04,-0.0020000000000000018,4.5,0.045,0.0020000000000000018
255,2022-03-01,2.9,0.028999999999999998,0.0010000000000000009,4.1,0.040999999999999995,0.000999999999999994,4.4,0.044000000000000004,-0.000999999999999994
256,2022-04-01,3.0,0.03,0.0010000000000000009,4.1,0.040999999999999995,0.0,4.3,0.043,-0.0010000000000000078
257,2022-05-01,2.8,0.027999999999999997,-0.0020000000000000018,4.0,0.04,-0.000999999999999994,4.3,0.043,0.0
258,2022-06-01,2.7,0.027000000000000003,-0.000999999999999994,3.9,0.039,-0.0010000000000000009,4.2,0.042,-0.000999999999999994
259,2022-07-01,2.6,0.026000000000000002,-0.0010000000000000009,3.8,0.038,-0.0010000000000000009,4.2,0.042,0.0
260,2022-08-01,2.7,0.027000000000000003,0.0010000000000000009,4.0,0.04,0.0020000000000000018,4.2,0.042,0.0
261,2022-09-01,2.6,0.026000000000000002,-0.0010000000000000009,3.8,0.038,-0.0020000000000000018,4.0,0.04,-0.0020000000000000018
262,2022-10-01,2.6,0.026000000000000002,0.0,3.8,0.038,0.0,4.0,0.04,0.0
263,2022-11-01,2.7,0.027000000000000003,0.0010000000000000009,3.8,0.038,0.0,4.0,0.04,0.0
264,2022-12-01,2.7,0.027000000000000003,0.0,3.9,0.039,0.0010000000000000009,4.0,0.04,0.0
265,2023-01-01,2.5,0.025,-0.0020000000000000018,3.9,0.039,0.0,4.1,0.040999999999999995,0.000999999999999994
266,2023-02-01,2.6,0.026000000000000002,0.0010000000000000009,3.8,0.038,-0.0010000000000000009,3.9,0.039,-0.001999999999999995
267,2023-03-01,2.5,0.025,-0.0010000000000000009,3.8,0.038,0.0,3.8,0.038,-0.0010000000000000009
268,2023-04-01,2.3,0.023,-0.0020000000000000018,3.6,0.036000000000000004,-0.001999999999999995,3.8,0.038,0.0
269,2023-05-01,2.6,0.026000000000000002,0.0030000000000000027,3.8,0.038,0.001999999999999995,4.0,0.04,0.0020000000000000018
270,2023-06-01,2.4,0.024,-0.0020000000000000018,3.6,0.036000000000000004,-0.001999999999999995,3.8,0.038,-0.0020000000000000018
271,2023-07-01,2.3,0.023,-0.0010000000000000009,3.6,0.036000000000000004,0.0,3.7,0.037000000000000005,-0.000999999999999994
272,2023-08-01,2.3,0.023,0.0,3.6,0.036000000000000004,0.0,3.8,0.038,0.000999999999999994
273,2023-09-01,2.3,0.023,0.0,3.5,0.035,-0.0010000000000000009,3.7,0.037000000000000005,-0.000999999999999994
274,2023-10-01,2.3,0.023,0.0,3.6,0.036000000000000004,0.0010000000000000009,3.7,0.037000000000000005,0.0
275,2023-11-01,2.2,0.022000000000000002,-0.0009999999999999974,3.4,0.034,-0.0020000000000000018,3.5,0.035,-0.0020000000000000018
276,2023-12-01,2.2,0.022000000000000002,0.0,3.4,0.034,0.0,3.7,0.037000000000000005,0.0020000000000000018
277,2024-01-01,2.2,0.022000000000000002,0.0,3.5,0.035,0.0010000000000000009,3.6,0.036000000000000004,-0.0010000000000000009
278,2024-02-01,2.2,0.022000000000000002,0.0,3.5,0.035,0.0,3.7,0.037000000000000005,0.0010000000000000009
279,2024-03-01,2.2,0.022000000000000002,0.0,3.4,0.034,-0.0010000000000000009,3.6,0.036000000000000004,-0.0010000000000000009
280,2024-04-01,2.2,0.022000000000000002,0.0,3.4,0.034,0.0,3.6,0.036000000000000004,0.0
